"R0","r","K","I0","trough_index","x_in","q_lineage","Q_burnout","P_persistence","cumulative_persistence","burnout_at_this_trough","m_raw","m_used","entry_status","integration_converged","troughs_found","termination_status"
3.12375,0.157,10000,1,4,0.254557927905866,0.874456752964767,1.187164460462e-20,1,0.320421136997876,3.80392586224704e-21,341.704348806349,342,"success",TRUE,5,"requested_troughs_found"
3.12375,0.157,10000,1,5,0.278874937676877,0.842648772648321,3.72507184523336e-26,1,0.320421136997876,1.19359175604845e-26,341.704348806349,342,"success",TRUE,5,"requested_troughs_found"
3.2225,0.157,10000,1,1,0.0719810203079318,0.99921538389632,0.768177471739772,0.231822528260228,0.231822528260228,0.768177471739772,336.012605317658,336,"success",TRUE,5,"requested_troughs_found"
3.2225,0.157,10000,1,2,0.148947019627439,0.975974339987871,0.000282684649600919,0.999717315350399,0.231756995590058,6.55326701708419e-05,336.012605317658,336,"success",TRUE,5,"requested_troughs_found"
3.2225,0.157,10000,1,3,0.20381367394385,0.926499200083268,7.2432981454422e-12,0.999999999992757,0.231756995588379,1.67868501635072e-12,336.012605317658,336,"success",TRUE,5,"requested_troughs_found"
3.2225,0.157,10000,1,4,0.241175108398423,0.880435702026787,2.62064828804775e-19,1,0.231756995588379,6.07353573731776e-20,336.012605317658,336,"success",TRUE,5,"requested_troughs_found"
3.2225,0.157,10000,1,5,0.265953363602683,0.847124888225293,6.17078324733066e-25,1,0.231756995588379,1.43012218582845e-25,336.012605317658,336,"success",TRUE,5,"requested_troughs_found"
3.32125,0.157,10000,1,1,0.0647334146429304,0.99945899647291,0.836457577305852,0.163542422694148,0.163542422694148,0.836457577305852,330.38356439534,330,"success",TRUE,5,"requested_troughs_found"
3.32125,0.157,10000,1,2,0.137983093639975,0.979654821412886,0.00113270410063713,0.998867295899363,0.163357177521334,0.000185245172813792,330.38356439534,330,"success",TRUE,5,"requested_troughs_found"
3.32125,0.157,10000,1,3,0.191446332756585,0.932745363065274,1.05153220379445e-10,0.999999999894847,0.163357177504157,1.7177533288465e-11,330.38356439534,330,"success",TRUE,5,"requested_troughs_found"
3.32125,0.157,10000,1,4,0.228592814770595,0.886465056486147,5.3497671431121e-18,1,0.163357177504157,8.7392286080327e-19,330.38356439534,330,"success",TRUE,5,"requested_troughs_found"
3.32125,0.157,10000,1,5,0.253715479221024,0.851830700912821,1.03892738719486e-23,1,0.163357177504157,1.6971624560392e-24,330.38356439534,330,"success",TRUE,5,"requested_troughs_found"
3.42,0.157,10000,1,1,0.0582594691379114,0.999629760522369,0.886609970657604,0.113390029342396,0.113390029342396,0.886609970657604,324.834991963339,325,"success",TRUE,5,"requested_troughs_found"
3.42,0.157,10000,1,2,0.127921351473551,0.982865489435188,0.00363561635495303,0.996364383645047,0.11297778669723,0.000412242645165819,324.834991963339,325,"success",TRUE,5,"requested_troughs_found"
3.42,0.157,10000,1,3,0.179935380290038,0.938694194631197,1.17582554558932e-09,0.999999998824174,0.112977786564388,1.32842167682744e-10,324.834991963339,325,"success",TRUE,5,"requested_troughs_found"
3.42,0.157,10000,1,4,0.216758209772674,0.892498432929087,8.85982671781649e-17,1,0.112977786564388,1.00096361192293e-17,324.834991963339,325,"success",TRUE,5,"requested_troughs_found"
3.42,0.157,10000,1,5,0.24212080562479,0.856722995192742,1.48983361000128e-22,1,0.112977786564388,1.68318103607176e-23,324.834991963339,325,"success",TRUE,5,"requested_troughs_found"
3.51875,0.157,10000,1,1,0.0524715108632199,0.999748374492321,0.9228591674336,0.0771408325663998,0.0771408325663998,0.9228591674336,319.380128656115,319,"success",TRUE,5,"requested_troughs_found"
3.51875,0.157,10000,1,2,0.118675650778416,0.98564668605935,0.0099330786545773,0.990066921345423,0.0763745866090382,0.000766245957361628,319.380128656115,319,"success",TRUE,5,"requested_troughs_found"
3.51875,0.157,10000,1,3,0.169211615150743,0.944326611268841,1.15875292028081e-08,0.999999988412471,0.0763745857240455,8.84992752684623e-10,319.380128656115,319,"success",TRUE,5,"requested_troughs_found"
3.51875,0.157,10000,1,4,0.205621464832436,0.898495405798486,1.48442957377506e-15,0.999999999999999,0.0763745857240453,1.13372693733591e-16,319.380128656115,319,"success",TRUE,5,"requested_troughs_found"
3.51875,0.157,10000,1,5,0.231132233389085,0.861761043245094,2.44572452426566e-21,1,0.0763745857240453,1.86791197335928e-22,319.380128656115,319,"success",TRUE,5,"requested_troughs_found"
3.6175,0.157,10000,1,1,0.0472889800709511,0.999830146193792,0.94805892151491,0.0519410784850901,0.0519410784850901,0.94805892151491,314.02864349136,314,"success",TRUE,5,"requested_troughs_found"
3.6175,0.157,10000,1,2,0.110176918168178,0.988035989863724,0.022837470665105,0.977162529334895,0.0507548756288729,0.00118620285621716,314.02864349136,314,"success",TRUE,5,"requested_troughs_found"
3.6175,0.157,10000,1,3,0.159215723581448,0.949625732644047,8.94287138637507e-08,0.999999910571286,0.0507548710899297,4.53894324980473e-09,314.02864349136,314,"success",TRUE,5,"requested_troughs_found"
3.6175,0.157,10000,1,4,0.195137423314146,0.904418548738741,1.99531131714716e-14,0.99999999999998,0.0507548710899286,1.01271768686082e-15,314.02864349136,314,"success",TRUE,5,"requested_troughs_found"
3.6175,0.157,10000,1,5,0.220713066737994,0.866910324393306,3.34111177424736e-20,1,0.0507548710899286,1.69577697398967e-21,314.02864349136,314,"success",TRUE,5,"requested_troughs_found"
3.71625,0.157,10000,1,1,0.0426447887353986,0.999886067281514,0.965405348406575,0.034594651593425,0.034594651593425,0.965405348406575,308.78738334437,309,"success",TRUE,5,"requested_troughs_found"
3.71625,0.157,10000,1,2,0.102355700497777,0.99007559720745,0.0458693019934384,0.954130698006562,0.0330078190721284,0.0015868325212966,308.78738334437,309,"success",TRUE,5,"requested_troughs_found"
3.71625,0.157,10000,1,3,0.14989163296361,0.954583074917387,5.78685422172753e-07,0.999999421314578,0.0330077999709847,1.91011437147565e-08,308.78738334437,309,"success",TRUE,5,"requested_troughs_found"
3.71625,0.157,10000,1,4,0.185265484846364,0.910232877887266,2.38851600246762e-13,0.999999999999761,0.0330077999709768,7.8839658436947e-15,308.78738334437,309,"success",TRUE,5,"requested_troughs_found"
3.71625,0.157,10000,1,5,0.21083348873966,0.872132302355759,4.36468649628568e-19,1,0.0330077999709768,1.44068698805421e-20,308.78738334437,309,"success",TRUE,5,"requested_troughs_found"
3.815,0.157,10000,1,1,0.0384777788412983,0.999924048105426,0.977174287042808,0.0228257129571923,0.0228257129571923,0.977174287042808,303.660964427855,304,"success",TRUE,5,"requested_troughs_found"
3.815,0.157,10000,1,2,0.0951471011978107,0.991807186075736,0.0820132813425695,0.917986718657431,0.0209537013385893,0.00187201161860294,303.660964427855,304,"success",TRUE,5,"requested_troughs_found"
3.815,0.157,10000,1,3,0.141187586793599,0.959196075627503,3.16116780943276e-06,0.999996838832191,0.0209536351004232,6.62381661600168e-08,303.660964427855,304,"success",TRUE,5,"requested_troughs_found"
3.815,0.157,10000,1,4,0.175963880881956,0.915913396413518,2.53361720228219e-12,0.999999999997466,0.0209536351003701,5.30884903407761e-14,303.660964427855,304,"success",TRUE,5,"requested_troughs_found"
3.815,0.157,10000,1,5,0.201459099790463,0.877401328548602,5.39857889156593e-18,1,0.0209536351003701,1.13119852154433e-19,303.660964427855,304,"success",TRUE,5,"requested_troughs_found"
3.91375,0.157,10000,1,1,0.0347368833799997,0.999949654032686,0.985058919172877,0.0149410808271231,0.0149410808271231,0.985058919172877,298.65224084354,299,"success",TRUE,5,"requested_troughs_found"
3.91375,0.157,10000,1,2,0.0884997218095364,0.993267234237702,0.13266814880961,0.86733185119039,0.0129588752925739,0.00198220553454918,298.65224084354,299,"success",TRUE,5,"requested_troughs_found"
3.91375,0.157,10000,1,3,0.133059905691386,0.963463125354007,1.46789221284566e-05,0.999985321077872,0.0129586850702526,1.90222321292072e-07,298.65224084354,299,"success",TRUE,5,"requested_troughs_found"
3.91375,0.157,10000,1,4,0.167199634761415,0.921430529821244,2.36764563170212e-11,0.999999999976323,0.0129586850699458,3.06815740991871e-13,298.65224084354,299,"success",TRUE,5,"requested_troughs_found"
3.91375,0.157,10000,1,5,0.192565196646187,0.882682270535035,6.24477277776439e-17,1,0.0129586850699458,8.09240437604194e-19,298.65224084354,299,"success",TRUE,5,"requested_troughs_found"
4.0125,0.157,10000,1,1,0.0313736864187962,0.99996681871005,0.990291969055243,0.00970803094475751,0.0097080309447575,0.990291969055243,293.762676992653,294,"success",TRUE,5,"requested_troughs_found"
4.0125,0.157,10000,1,2,0.0823623018944602,0.994491827044125,0.197132483732715,0.802867516267285,0.0077942626924634,0.0019137682522941,293.762676992653,294,"success",TRUE,5,"requested_troughs_found"
4.0125,0.157,10000,1,3,0.125460476159681,0.96739528661959,5.85553146443601e-05,0.999941444685356,0.00779380629695903,4.56395504377992e-07,293.762676992653,294,"success",TRUE,5,"requested_troughs_found"
4.0125,0.157,10000,1,4,0.158934494810295,0.926769613237311,1.94852067779373e-10,0.999999999805148,0.00779380629544039,1.51863927283437e-12,293.762676992653,294,"success",TRUE,5,"requested_troughs_found"
4.0125,0.157,10000,1,5,0.184119598135973,0.887957137869779,6.71813592505251e-16,0.999999999999999,0.00779380629544038,5.23598500662985e-18,293.762676992653,294,"success",TRUE,5,"requested_troughs_found"
4.11125,0.157,10000,1,1,0.0283498303143601,0.999978242162306,0.993731645122298,0.00626835487770245,0.00626835487770245,0.993731645122298,288.992644433045,289,"success",TRUE,5,"requested_troughs_found"
4.11125,0.157,10000,1,2,0.0766942408992837,0.995512216160246,0.272562175038375,0.727437824961625,0.00455983843832346,0.00170851643937899,288.992644433045,289,"success",TRUE,5,"requested_troughs_found"
4.11125,0.157,10000,1,3,0.118355945574048,0.970995924395863,0.00020222303832184,0.999797776961678,0.0045589163339402,9.22104383254483e-07,288.992644433045,289,"success",TRUE,5,"requested_troughs_found"
4.11125,0.157,10000,1,4,0.151138996753788,0.931910414279494,1.40972275435792e-09,0.999999998590277,0.0045589163275134,6.4268080911695e-12,288.992644433045,289,"success",TRUE,5,"requested_troughs_found"
4.11125,0.157,10000,1,5,0.176103231578895,0.893191814345875,6.65316387109441e-15,0.999999999999993,0.00455891632751337,3.03312174015546e-17,288.992644433045,289,"success",TRUE,5,"requested_troughs_found"
4.21,0.157,10000,1,1,0.0256278187430285,0.999985805424099,0.995976826567129,0.00402317343287124,0.00402317343287124,0.995976826567129,284.341659096936,284,"success",TRUE,5,"requested_troughs_found"
4.21,0.157,10000,1,2,0.0714520597845416,0.996358803270308,0.354875897751327,0.645124102248673,0.00259544614907177,0.00142772728379947,284.341659096936,284,"success",TRUE,5,"requested_troughs_found"
4.21,0.157,10000,1,3,0.111707765263073,0.974279710035776,0.000611165637767791,0.999388834362232,0.00259385990157078,1.58624750098941e-06,284.341659096936,284,"success",TRUE,5,"requested_troughs_found"
4.21,0.157,10000,1,4,0.143780547354108,0.936843638037197,8.98379393569479e-09,0.999999991016206,0.00259385987826808,2.33027028537735e-11,284.341659096936,284,"success",TRUE,5,"requested_troughs_found"
4.21,0.157,10000,1,5,0.168487361729404,0.898372672231681,6.04860535190937e-14,0.999999999999939,0.00259385987826792,1.56892347417953e-16,284.341659096936,284,"success",TRUE,5,"requested_troughs_found"
4.30875,0.157,10000,1,1,0.0231762154179665,0.999990783861811,0.99742279612263,0.00257720387736997,0.00257720387736997,0.99742279612263,279.808571236922,280,"success",TRUE,5,"requested_troughs_found"
4.30875,0.157,10000,1,2,0.0666011726618023,0.997057305665406,0.438160884311087,0.561839115688913,0.00144797394741158,0.00112922992995839,279.808571236922,280,"success",TRUE,5,"requested_troughs_found"
4.30875,0.157,10000,1,3,0.105480430552266,0.977263126991096,0.00159670091151475,0.998403299088485,0.0014456619660899,2.31198132168168e-06,279.808571236922,280,"success",TRUE,5,"requested_troughs_found"
4.30875,0.157,10000,1,4,0.136835585148295,0.9415532080417,4.74857038882675e-08,0.999999952514296,0.00144566189744162,6.86482760442756e-11,279.808571236922,280,"success",TRUE,5,"requested_troughs_found"
4.30875,0.157,10000,1,5,0.161250688181953,0.903478481487791,4.53928771690316e-13,0.999999999999546,0.00144566189744097,6.56227529385168e-16,279.808571236922,280,"success",TRUE,5,"requested_troughs_found"
4.4075,0.157,10000,1,1,0.0209669968800427,0.999994043116069,0.99836319307196,0.00163680692804003,0.00163680692804003,0.99836319307196,275.391717760521,275,"success",TRUE,5,"requested_troughs_found"
4.4075,0.157,10000,1,2,0.0621079583237597,0.99763101161559,0.520875259436228,0.479124740563772,0.000784234694750163,0.000852572233289867,275.391717760521,275,"success",TRUE,5,"requested_troughs_found"
4.4075,0.157,10000,1,3,0.0996440848142485,0.979961559365972,0.00382371950956522,0.996176280490435,0.000781236001247769,2.99869350239412e-06,275.391717760521,275,"success",TRUE,5,"requested_troughs_found"
4.4075,0.157,10000,1,4,0.130272506752129,0.946039957959474,2.37195820474484e-07,0.99999976280418,0.000781235815941855,1.8530591430017e-10,275.391717760521,275,"success",TRUE,5,"requested_troughs_found"
4.4075,0.157,10000,1,5,0.154370453531096,0.908494784039476,3.45677022436302e-12,0.999999999996543,0.000781235815939155,2.70055270675375e-15,275.391717760521,275,"success",TRUE,5,"requested_troughs_found"
4.50625,0.157,10000,1,1,0.0189739026583022,0.999996167578941,0.998961951048732,0.00103804895126808,0.00103804895126808,0.998961951048732,271.089044534771,271,"success",TRUE,5,"requested_troughs_found"
4.50625,0.157,10000,1,2,0.0579443530870546,0.998099777071801,0.597231598260059,0.402768401739941,0.000418093317030067,0.000619955634238016,271.089044534771,271,"success",TRUE,5,"requested_troughs_found"
4.50625,0.157,10000,1,3,0.0941719372479835,0.982391200852871,0.0081112860246407,0.991888713975359,0.000414702042550646,3.39127447942166e-06,271.089044534771,271,"success",TRUE,5,"requested_troughs_found"
4.50625,0.157,10000,1,4,0.124073123810949,0.950291071431483,9.98048922962555e-07,0.999999001951077,0.000414701628657719,4.13892926918044e-10,271.089044534771,271,"success",TRUE,5,"requested_troughs_found"
4.50625,0.157,10000,1,5,0.147831694833987,0.913397972966845,2.18208559342335e-11,0.999999999978179,0.00041470162864867,9.0491444946321e-15,271.089044534771,271,"success",TRUE,5,"requested_troughs_found"
4.605,0.157,10000,1,1,0.0171755707804118,0.999997544736615,0.999344658701264,0.00065534129873627,0.00065534129873627,0.999344658701264,266.898204637597,267,"success",TRUE,5,"requested_troughs_found"
4.605,0.157,10000,1,2,0.0540821957729826,0.99848128315554,0.666439692418564,0.333560307581436,0.000218595845177288,0.000436745453558982,266.898204637597,267,"success",TRUE,5,"requested_troughs_found"
4.605,0.157,10000,1,3,0.0890363628179116,0.984571406633825,0.0157401003087419,0.984259899691258,0.000215155124647123,3.44072053016473e-06,266.898204637597,267,"success",TRUE,5,"requested_troughs_found"
4.605,0.157,10000,1,4,0.118209436092785,0.95431201518051,3.77863212570744e-06,0.999996221367874,0.000215154311655057,8.12992066002209e-10,266.898204637597,267,"success",TRUE,5,"requested_troughs_found"
4.605,0.157,10000,1,5,0.141609999316478,0.918184488552416,1.26560185213036e-10,0.99999999987344,0.000215154311627827,2.72299695324473e-14,266.898204637597,267,"success",TRUE,5,"requested_troughs_found"
4.70375,0.157,10000,1,1,0.0155518786222513,0.999998433506983,0.999588096869304,0.000411903130695873,0.000411903130695873,0.999588096869304,262.816637287309,263,"success",TRUE,5,"requested_troughs_found"
4.70375,0.157,10000,1,2,0.0504991533756141,0.998790196856112,0.727333007875839,0.272666992124161,0.000112312387693369,0.000299590743002504,262.816637287309,263,"success",TRUE,5,"requested_troughs_found"
4.70375,0.157,10000,1,3,0.0842163457265526,0.986518437747059,0.0281623771614731,0.971837622838527,0.000109149403871243,3.16298382212624e-06,262.816637287309,263,"success",TRUE,5,"requested_troughs_found"
4.70375,0.157,10000,1,4,0.11266479281901,0.958096980144116,1.29030075780141e-05,0.999987096992422,0.000109147995515657,1.40835558528636e-09,262.816637287309,263,"success",TRUE,5,"requested_troughs_found"
4.70375,0.157,10000,1,5,0.135693492370574,0.922833030300765,6.72021745419597e-10,0.999999999327978,0.000109147995442308,7.33498264554825e-14,262.816637287309,263,"success",TRUE,5,"requested_troughs_found"
4.8025,0.157,10000,1,1,0.0140856391854501,0.999999004317299,0.999742151300702,0.000257848699297754,0.000257848699297754,0.999742151300702,258.841631210536,259,"success",TRUE,5,"requested_troughs_found"
4.8025,0.157,10000,1,2,0.0471709617228066,0.999039534319304,0.779673410970267,0.220326589029733,5.68109244020272e-05,0.000201037774895726,258.841631210536,259,"success",TRUE,5,"requested_troughs_found"
4.8025,0.157,10000,1,3,0.0796888004830917,0.988251518553748,0.046846807708257,0.953153192291743,5.41495139508372e-05,2.66141045119009e-06,258.841631210536,259,"success",TRUE,5,"requested_troughs_found"
4.8025,0.157,10000,1,4,0.107416426770095,0.96165224012843,3.9964495168261e-05,0.999960035504832,5.41473498928486e-05,2.16405798865192e-09,258.841631210536,259,"success",TRUE,5,"requested_troughs_found"
4.8025,0.157,10000,1,5,0.130059946646935,0.927343622695461,3.27596029196472e-09,0.99999999672404,5.4147349715464e-05,1.77384568164092e-13,258.841631210536,259,"success",TRUE,5,"requested_troughs_found"
4.90125,0.157,10000,1,1,0.0127602292234811,0.999999369635093,0.999839269816406,0.00016073018359429,0.00016073018359429,0.999839269816406,254.970375448128,255,"success",TRUE,5,"requested_troughs_found"
4.90125,0.157,10000,1,2,0.0440780579653534,0.999239938943077,0.82374911897808,0.17625088102192,2.83288364653084e-05,0.000132401347128981,254.970375448128,255,"success",TRUE,5,"requested_troughs_found"
4.90125,0.157,10000,1,3,0.0754300273019733,0.989790731138815,0.0730403006884856,0.926959699311514,2.62596897317274e-05,2.06914673358107e-06,254.970375448128,255,"success",TRUE,5,"requested_troughs_found"
4.90125,0.157,10000,1,4,0.102447157620791,0.964980030666212,0.000112764698528446,0.999887235301471,2.62567285657313e-05,2.96116599604878e-09,254.970375448128,255,"success",TRUE,5,"requested_troughs_found"
4.90125,0.157,10000,1,5,0.12469746627508,0.93170184606304,1.46427881436148e-08,0.999999985357212,2.62567281812596e-05,3.84471713732403e-13,254.970375448128,255,"success",TRUE,5,"requested_troughs_found"
5,0.157,10000,1,1,0.0115618984861146,0.999999602390321,0.999900204930544,9.97950694559944e-05,9.97950694559944e-05,0.999900204930544,251.2,251,"success",TRUE,5,"requested_troughs_found"
5,0.157,10000,1,2,0.0412019435824134,0.999400414571534,0.860242392094391,0.139757607905609,1.39471201879439e-05,8.58479492680506e-05,251.2,251,"success",TRUE,5,"requested_troughs_found"
5,0.157,10000,1,3,0.0714282455955514,0.991149338887691,0.10737742911116,0.89262257088884,1.24495142786581e-05,1.49760590928577e-06,251.2,251,"success",TRUE,5,"requested_troughs_found"
5,0.157,10000,1,4,0.0977402549195973,0.968085121964649,0.000291272828771421,0.999708727171229,1.24458880734173e-05,3.62620524077494e-09,251.2,251,"success",TRUE,5,"requested_troughs_found"
5,0.157,10000,1,5,0.119589014457606,0.93590526008935,6.01456091426582e-08,0.999999939854391,1.24458873248518e-05,7.48565519497029e-13,251.2,251,"success",TRUE,5,"requested_troughs_found"
1.05,0.16925,10000,1,1,0.952380802924675,0.962024140620328,0.0507364063955388,0.949263593604461,0.949263593604461,0.0507364063955388,76.7573696145125,77,"success",TRUE,1,"converged_without_further_macroscopic_wave"
1.05,0.16925,10000,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"not_available",FALSE,1,"converged_without_further_macroscopic_wave"
1.05,0.16925,10000,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"not_available",FALSE,1,"converged_without_further_macroscopic_wave"
1.05,0.16925,10000,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"not_available",FALSE,1,"converged_without_further_macroscopic_wave"
1.05,0.16925,10000,1,5,NA,NA,NA,NA,NA,NA,NA,NA,"not_available",FALSE,1,"converged_without_further_macroscopic_wave"
1.14875,0.16925,10000,1,1,0.863495062421465,0.921738761650056,1.73819929687749e-07,0.99999982618007,0.99999982618007,1.73819929687749e-07,190.780772496007,191,"success",TRUE,4,"converged_without_further_macroscopic_wave"
1.14875,0.16925,10000,1,2,0.870321601249847,0.919428427424324,1.07627717928555e-07,0.999999892372282,0.999999718552371,1.07627699220713e-07,190.780772496007,191,"success",TRUE,4,"converged_without_further_macroscopic_wave"
1.14875,0.16925,10000,1,3,0.870506263171964,0.919365502640838,1.06229932072561e-07,0.999999893770068,0.999999612322469,1.06229902174399e-07,190.780772496007,191,"success",TRUE,4,"converged_without_further_macroscopic_wave"
1.14875,0.16925,10000,1,4,0.87051128505403,0.91936379108764,1.06192165666065e-07,0.999999893807834,0.999999506130344,1.06192124497748e-07,190.780772496007,191,"success",TRUE,4,"converged_without_further_macroscopic_wave"
1.14875,0.16925,10000,1,5,NA,NA,NA,NA,NA,NA,NA,NA,"not_available",FALSE,4,"converged_without_further_macroscopic_wave"
1.2475,0.16925,10000,1,1,0.771546949984644,0.905497308113033,2.52724298786197e-12,0.999999999997473,0.999999999997473,2.52724298786197e-12,269.167593704443,269,"success",TRUE,5,"requested_troughs_found"
1.2475,0.16925,10000,1,2,0.799164138467581,0.894016149839046,8.1639991185287e-14,0.999999999999918,0.999999999997391,8.16399911850807e-14,269.167593704443,269,"success",TRUE,5,"requested_troughs_found"
1.2475,0.16925,10000,1,3,0.801403880882,0.893064810306032,6.13085199723709e-14,0.999999999999939,0.99999999999733,6.1308519972211e-14,269.167593704443,269,"success",TRUE,5,"requested_troughs_found"
1.2475,0.16925,10000,1,4,0.801586908733201,0.892986941829403,5.98872147716757e-14,0.99999999999994,0.99999999999727,5.98872147715158e-14,269.167593704443,269,"success",TRUE,5,"requested_troughs_found"
1.2475,0.16925,10000,1,5,0.801601873784269,0.892980574165196,5.97724505466495e-14,0.99999999999994,0.99999999999721,5.97724505464864e-14,269.167593704443,269,"success",TRUE,5,"requested_troughs_found"
1.34625,0.16925,10000,1,1,0.683216026240054,0.902319020994394,3.8134347483125e-15,0.999999999999996,0.999999999999996,3.8134347483125e-15,323.345653052902,323,"success",TRUE,5,"requested_troughs_found"
1.34625,0.16925,10000,1,2,0.734653681940571,0.878107000264981,5.83207249183336e-19,1,0.999999999999996,5.83207249183334e-19,323.345653052902,323,"success",TRUE,5,"requested_troughs_found"
1.34625,0.16925,10000,1,3,0.741685037324473,0.874677784215883,1.64791588301314e-19,1,0.999999999999996,1.64791588301314e-19,323.345653052902,323,"success",TRUE,5,"requested_troughs_found"
1.34625,0.16925,10000,1,4,0.742650398528625,0.874205071244361,1.38389405112852e-19,1,0.999999999999996,1.38389405112851e-19,323.345653052902,323,"success",TRUE,5,"requested_troughs_found"
1.34625,0.16925,10000,1,5,0.742782977731916,0.874140115544698,1.35107513780188e-19,1,0.999999999999996,1.35107513780188e-19,323.345653052902,323,"success",TRUE,5,"requested_troughs_found"
1.445,0.16925,10000,1,1,0.602530136241781,0.906289856019542,3.74481153941086e-16,1,1,3.74481153941086e-16,360.705690784354,361,"success",TRUE,5,"requested_troughs_found"
1.445,0.16925,10000,1,2,0.675111145911809,0.868873511614369,9.19003747803461e-23,1,1,9.19003747803461e-23,360.705690784354,361,"success",TRUE,5,"requested_troughs_found"
1.445,0.16925,10000,1,3,0.688843402420955,0.861438332677613,4.12984524757358e-24,1,1,4.12984524757358e-24,360.705690784354,361,"success",TRUE,5,"requested_troughs_found"
1.445,0.16925,10000,1,4,0.691437885691353,0.860024382593182,2.28236893773624e-24,1,1,2.28236893773624e-24,360.705690784354,361,"success",TRUE,5,"requested_troughs_found"
1.445,0.16925,10000,1,5,0.691927605852268,0.859757188134749,2.04018426708943e-24,1,1,2.04018426708943e-24,360.705690784354,361,"success",TRUE,5,"requested_troughs_found"
1.54375,0.16925,10000,1,1,0.53062132565594,0.914092389201242,8.75338225563169e-16,0.999999999999999,0.999999999999999,8.75338225563169e-16,386.16597551181,386,"success",TRUE,5,"requested_troughs_found"
1.54375,0.16925,10000,1,2,0.619958359599042,0.86462633667209,4.1284363505092e-25,1,0.999999999999999,4.1284363505092e-25,386.16597551181,386,"success",TRUE,5,"requested_troughs_found"
1.54375,0.16925,10000,1,3,0.641211027114253,0.852078390467061,1.4625368202429e-27,1,0.999999999999999,1.4625368202429e-27,386.16597551181,386,"success",TRUE,5,"requested_troughs_found"
1.54375,0.16925,10000,1,4,0.646229010022859,0.849089596316741,3.76754605576744e-28,1,0.999999999999999,3.76754605576744e-28,386.16597551181,386,"success",TRUE,5,"requested_troughs_found"
1.54375,0.16925,10000,1,5,0.647410111065181,0.848384878790745,2.73443014004111e-28,1,0.999999999999999,2.73443014004111e-28,386.16597551181,386,"success",TRUE,5,"requested_troughs_found"
1.6425,0.16925,10000,1,1,0.467320296079255,0.923736792790062,1.30599513572147e-14,0.999999999999987,0.999999999999987,1.30599513572147e-14,403.079817166262,403,"success",TRUE,5,"requested_troughs_found"
1.6425,0.16925,10000,1,2,0.568960880233581,0.864157163116776,2.79815579932572e-26,1,0.999999999999987,2.79815579932569e-26,403.079817166262,403,"success",TRUE,5,"requested_troughs_found"
1.6425,0.16925,10000,1,3,0.597717705566798,0.845850227017332,5.00343765049925e-30,1,0.999999999999987,5.00343765049918e-30,403.079817166262,403,"success",TRUE,5,"requested_troughs_found"
1.6425,0.16925,10000,1,4,0.60574578771356,0.840683506840984,4.23553676688358e-31,1,0.999999999999987,4.23553676688352e-31,403.079817166262,403,"success",TRUE,5,"requested_troughs_found"
1.6425,0.16925,10000,1,5,0.607974107372542,0.839246203240292,2.12530969807967e-31,1,0.999999999999987,2.12530969807964e-31,403.079817166262,403,"success",TRUE,5,"requested_troughs_found"
1.74125,0.16925,10000,1,1,0.411918872469089,0.933985461943063,5.25784908082924e-13,0.999999999999474,0.999999999999474,5.25784908082924e-13,413.781552620038,414,"success",TRUE,5,"requested_troughs_found"
1.74125,0.16925,10000,1,2,0.521961371050574,0.866540829700833,1.75654258313339e-26,1,0.999999999999474,1.75654258313247e-26,413.781552620038,414,"success",TRUE,5,"requested_troughs_found"
1.74125,0.16925,10000,1,3,0.557673020804554,0.842225102332814,1.34050077630744e-31,1,0.999999999999474,1.34050077630673e-31,413.781552620038,414,"success",TRUE,5,"requested_troughs_found"
1.74125,0.16925,10000,1,4,0.569053107162117,0.83437324241784,2.77454927406445e-33,1,0.999999999999474,2.77454927406299e-33,413.781552620038,414,"success",TRUE,5,"requested_troughs_found"
1.74125,0.16925,10000,1,5,0.572648048863047,0.831886578872365,8.06389265042545e-34,1,0.999999999999474,8.06389265042121e-34,413.781552620038,414,"success",TRUE,5,"requested_troughs_found"
1.84,0.16925,10000,1,1,0.363551952767335,0.944053150059103,3.15142659596949e-11,0.999999999968486,0.999999999968486,3.15142659596949e-11,419.925567107751,420,"success",TRUE,5,"requested_troughs_found"
1.84,0.16925,10000,1,2,0.478785936463686,0.871052378798669,6.58557762221797e-26,1,0.999999999968486,6.58557762201043e-26,419.925567107751,420,"success",TRUE,5,"requested_troughs_found"
1.84,0.16925,10000,1,3,0.520618725083887,0.840784730342411,2.33143133527476e-32,1,0.999999999968486,2.33143133520129e-32,419.925567107751,420,"success",TRUE,5,"requested_troughs_found"
1.84,0.16925,10000,1,4,0.535470544799311,0.829862821000059,9.60836235410916e-35,1,0.999999999968486,9.60836235380636e-35,419.925567107751,420,"success",TRUE,5,"requested_troughs_found"
1.84,0.16925,10000,1,5,0.540682429524798,0.826019677228711,1.36761891907081e-35,1,0.999999999968486,1.36761891902771e-35,419.925567107751,420,"success",TRUE,5,"requested_troughs_found"
1.93875,0.16925,10000,1,1,0.321345832678253,0.953458140006325,1.7562641585706e-09,0.999999998243736,0.999999998243736,1.7562641585706e-09,422.702684277235,423,"success",TRUE,5,"requested_troughs_found"
