"R0","r","K","I0","x_in","y_BL","I_in","q1","m_raw","m_used","P_burnout","status","boundary_entry_found","integration_converged","integration_absolute_error","integration_subdivisions","t_peak","I_peak","t_in"
4.0125,0.26725,10000,1,0.0381294782599904,0.0500051435836221,500.051435836221,0.99746501748877,500.051435836221,500,0.281084340685512,"success",TRUE,TRUE,2.23153253268666e-06,9,3.51022738116707,4435.13650147176,6.60079266523723
4.11125,0.26725,10000,1,0.0345420148364069,0.049193174665434,491.93174665434,0.997990587585865,491.93174665434,492,0.371715863637992,"success",TRUE,TRUE,2.53086227134953e-06,9,3.40919119554924,4513.85607046752,6.49503908782505
4.21,0.26725,10000,1,0.0313026896270568,0.0484014703144306,484.014703144306,0.99841278237035,484.014703144306,484,0.463558059084921,"success",TRUE,TRUE,2.35997248063336e-05,8,3.31417923657644,4589.4601411597,6.3963531474481
4.30875,0.26725,10000,1,0.0283769714574065,0.0476298348172404,476.298348172404,0.998750339772747,476.298348172404,476,0.551446611494228,"success",TRUE,TRUE,8.56710339848529e-06,8,3.22453790549505,4662.6835589276,6.30424890944647
4.4075,0.26725,10000,1,0.0257338146823982,0.046877985077388,468.77985077388,0.999019051388452,468.77985077388,469,0.63110016022881,"success",TRUE,TRUE,8.6640185546179e-05,8,3.13951297812538,4735.04558548821,6.21830294083653
4.50625,0.26725,10000,1,0.0233422028512256,0.0461455714343424,461.455714343424,0.999232446792673,461.455714343424,461,0.701890482896162,"success",TRUE,TRUE,7.28904327458313e-05,8,3.05915592343977,4804.67454669199,6.13763849995107
4.605,0.26725,10000,1,0.0211786791827277,0.0454321943881515,454.321943881515,0.999401128396156,454.321943881515,454,0.761877761930744,"success",TRUE,TRUE,0.00010142239900529,9,2.98321289508645,4871.02412161716,6.06207631214043
4.70375,0.26725,10000,1,0.0192201586532324,0.0447374180350531,447.374180350531,0.999534046883159,447.374180350531,447,0.811939391263542,"success",TRUE,TRUE,0.000115695468367798,9,2.91076773080113,4937.12929877732,5.99114460135103
4.8025,0.26725,10000,1,0.0174473497378837,0.0440607808541502,440.607808541502,0.999638374461085,440.607808541502,441,0.852565103440372,"success",TRUE,TRUE,5.23738730057594e-05,9,2.84194676977887,5000.9880459997,5.92467754024984
4.90125,0.26725,10000,1,0.0158404436823831,0.0434018043557402,434.018043557402,0.999720109754933,434.018043557402,434,0.885600468120238,"success",TRUE,TRUE,6.53452606687033e-05,9,2.77683068570182,5061.11555903954,5.8619981211823
5,0.26725,10000,1,0.0143839311762173,0.04276,427.6,0.999783916332324,427.6,428,0.911654860175308,"success",TRUE,TRUE,6.16093307650707e-06,10,2.71432305603524,5121.77382658358,5.80294450734793
1.05,0.2795,10000,1,NA,0.0126757369614513,NA,NA,126.757369614513,NA,NA,"no_epidemic_peak",FALSE,FALSE,NA,NA,NA,NA,NA
1.14875,0.2795,10000,1,NA,0.0315055987666966,NA,NA,315.055987666966,NA,NA,"no_epidemic_peak",FALSE,FALSE,NA,NA,NA,NA,NA
1.2475,0.2795,10000,1,0.78923140502254,0.04445042389388,444.5042389388,0.879112072653466,444.5042389388,445,1.25802321081815e-25,"success",TRUE,TRUE,2.49766070768243e-10,7,33.3264051327917,535.069107813071,42.8122413114463
1.34625,0.2795,10000,1,0.710549028187946,0.0533974062205532,533.974062205532,0.864310573138737,533.974062205532,534,1.51945191769403e-34,"success",TRUE,TRUE,3.42634577432923e-08,6,24.4280784506865,744.051485848312,31.7752171627805
1.445,0.2795,10000,1,0.636110341864999,0.0595670549921577,595.670549921577,0.858804578447949,595.670549921577,596,3.99055445016009e-40,"success",TRUE,TRUE,8.12976396789401e-09,6,19.4628233038715,953.361203431541,25.6612073276277
1.54375,0.2795,10000,1,0.567638220731215,0.0637715746857021,637.715746857021,0.859418469733347,637.715746857021,638,1.05338629155041e-42,"success",TRUE,TRUE,4.17714777173545e-07,5,16.2606647835628,1159.80044889341,21.7361869943968
1.6425,0.2795,10000,1,0.505725834412741,0.0665647319928924,665.647319928924,0.864060421702147,665.647319928924,666,5.47493637008848e-43,"success",TRUE,TRUE,4.07754176223504e-10,6,14.0098491549435,1361.3458575913,18.987569428616
1.74125,0.2795,10000,1,0.450311993341556,0.0683320200633977,683.320200633977,0.871310951534408,683.320200633977,683,1.3749185584595e-41,"success",TRUE,TRUE,2.22192225481218e-07,5,12.3343164583937,1556.77718411587,16.9485159412213
1.84,0.2795,10000,1,0.401019527017532,0.0693466446124764,693.466446124764,0.880168617058415,693.466446124764,693,3.83843750467084e-39,"success",TRUE,TRUE,1.47727698240411e-09,6,11.0347056098118,1745.46911462956,15.3725959021135
1.93875,0.2795,10000,1,0.357306339078049,0.0698052586443055,698.052586443055,0.889926778158849,698.052586443055,698,4.4594773366331e-36,"success",TRUE,TRUE,2.50183353865327e-07,5,9.9950145202954,1927.18327130853,14.1163167632337
2.0375,0.2795,10000,1,0.318606447997193,0.0698513304979488,698.513304979488,0.900063277559808,698.513304979488,699,1.08857159643385e-32,"success",TRUE,TRUE,4.29991661495682e-07,5,9.14308602963933,2101.7176962124,13.0906259389758
2.13625,0.2795,10000,1,0.284366910495035,0.0695907564023596,695.907564023596,0.91019507811783,695.907564023596,696,3.610771275102e-29,"success",TRUE,TRUE,1.84714573368079e-08,6,8.43139624365173,2269.14226774926,12.2370880437227
2.235,0.2795,10000,1,0.254065671199357,0.0691024928807011,691.024928807011,0.92004871361353,691.024928807011,691,9.84641896332664e-26,"success",TRUE,TRUE,3.3931005161116e-08,6,7.8272708130579,2429.79885779485,11.515561061564
2.33375,0.2795,10000,1,0.22722749734726,0.0684459227429642,684.459227429642,0.929432793667934,684.459227429642,684,1.82434272260438e-22,"success",TRUE,TRUE,6.1101251770581e-07,5,7.30755895504416,2584.04466529217,10.8975175873651
2.4325,0.2795,10000,1,0.203447949606183,0.0676660374827432,676.660374827432,0.938204677361911,676.660374827432,677,1.75983106188213e-19,"success",TRUE,TRUE,3.36969173806833e-07,5,6.85553403074271,2731.87792471429,10.3625573703737
2.53125,0.2795,10000,1,0.182341089689503,0.0667971345831428,667.971345831428,0.946294103351556,667.971345831428,668,9.67068929421758e-17,"success",TRUE,TRUE,5.0444147685093e-07,6,6.45858208875355,2873.54938677185,9.89482350000138
2.63,0.2795,10000,1,0.163595636913464,0.0658654888750741,658.654888750741,0.953649092099807,658.654888750741,659,2.61268571495229e-14,"success",TRUE,TRUE,1.34683801706468e-06,6,6.10695792237581,3009.60730515543,9.48282617777092
2.72875,0.2795,10000,1,0.146917305962586,0.0648913049636669,648.913049636669,0.960265892830785,648.913049636669,649,3.7332397258452e-12,"success",TRUE,TRUE,1.1073206090089e-06,7,5.79324346653874,3140.17304563026,9.11711538396079
2.8275,0.2795,10000,1,0.132060400268011,0.0638901592528228,638.901592528228,0.966155317399272,638.901592528228,639,2.78612147415606e-10,"success",TRUE,TRUE,2.25559983648488e-06,7,5.51157990013212,3265.39236588982,8.79048770888931
2.92625,0.2795,10000,1,0.118809893323049,0.0628740752527106,628.740752527106,0.971346476774578,628.740752527106,629,1.1438062491598e-08,"success",TRUE,TRUE,5.00376863115193e-08,8,5.25704390916366,3386.06637122258,8.49717054789923
3.025,0.2795,10000,1,0.106984365040146,0.0618523324909501,618.523324909501,0.975877205150583,618.523324909501,619,2.72654418418543e-07,"success",TRUE,TRUE,7.02174862743962e-08,8,5.02614131179153,3501.4364221353,8.23273537041058
3.12375,0.2795,10000,1,0.0964060739773375,0.0608320799308119,608.320799308119,0.979806143073597,608.320799308119,608,4.10408242675936e-06,"success",TRUE,TRUE,9.32622570533074e-08,8,4.8153244645937,3613.02251931515,7.9928569296247
3.2225,0.2795,10000,1,0.0869425566670508,0.0598188045772518,598.188045772518,0.983181141725187,598.188045772518,598,3.93420337294803e-05,"success",TRUE,TRUE,1.19909127828957e-07,8,4.6222798652213,3720.13865541351,7.7748046778194
3.32125,0.2795,10000,1,0.0784601618328615,0.058816691878024,588.16691878024,0.986063100808768,588.16691878024,588,0.000260596156435896,"success",TRUE,TRUE,4.81755955006136e-06,7,4.44448733515187,3824.2223055287,7.57559913852665
3.42,0.2795,10000,1,0.0708490076063782,0.057828904620225,578.28904620225,0.988507319786769,578.28904620225,578,0.00125422706431551,"success",TRUE,TRUE,1.11349327207451e-06,7,4.28079696121171,3923.11467085956,7.39299576032414
3.51875,0.2795,10000,1,0.0640190872280884,0.05685779997413,568.5779997413,0.990564184635886,568.5779997413,569,0.00454162788124459,"success",TRUE,TRUE,3.325379284132e-06,7,4.12905715718885,4019.14023636935,7.22547440805754
3.6175,0.2795,10000,1,0.0578782982002199,0.0559050992712325,559.050992712325,0.992287327089272,559.050992712325,559,0.0131926385494937,"success",TRUE,TRUE,5.42693539881851e-07,8,3.98802288660893,4112.24538172482,7.07103646885947
3.71625,0.2795,10000,1,0.052354191894785,0.054972021429778,549.72021429778,0.993721884470985,549.72021429778,550,0.0313090472544406,"success",TRUE,TRUE,1.0665427939891e-06,8,3.85665065171097,4202.30955536089,6.92843357032621
3.815,0.2795,10000,1,0.0473781463118324,0.0540593882532392,540.593882532392,0.994910627226662,540.593882532392,541,0.0632676621028374,"success",TRUE,TRUE,2.39052732339644e-06,8,3.73429153843447,4288.08613824231,6.79627031024857
3.91375,0.2795,10000,1,0.0428987502459465,0.0531677078444392,531.677078444392,0.99588865119602,531.677078444392,532,0.111721493039137,"success",TRUE,TRUE,5.82746345266071e-06,8,3.61964888440187,4371.57278931165,6.67405929800134
4.0125,0.2795,10000,1,0.038856293536198,0.0522972409041061,522.972409041061,0.996691517619064,522.972409041061,523,0.176717121594735,"success",TRUE,TRUE,1.4242171950455e-05,8,3.511960498977,4452.98898993988,6.56023863683961
4.11125,0.2795,10000,1,0.035208492832212,0.0514480535790039,514.480535790039,0.997346816877065,514.480535790039,514,0.255240650256339,"success",TRUE,TRUE,3.39243612342867e-05,8,3.41081940476288,4531.45185992304,6.45429233785248
4.21,0.2795,10000,1,0.0319156208335486,0.0506200596927348,506.200596927348,0.997879165428573,506.200596927348,506,0.341542934935375,"success",TRUE,TRUE,5.59541342950006e-06,9,3.31569578799028,4606.87366339784,6.35562744213146
4.30875,0.2795,10000,1,0.0289410134295983,0.049813054560968,498.13054560968,0.998309949918728,498.13054560968,498,0.43069419982804,"success",TRUE,TRUE,4.2846683181269e-05,8,3.22593798441353,4679.98278351,6.26359289739285
4.4075,0.2795,10000,1,0.0262513429416355,0.0490267421108698,490.267421108698,0.998657381926727,490.267421108698,490,0.5177178406434,"success",TRUE,TRUE,1.93905781164724e-05,8,3.14079417668487,4752.29250034975,6.17750034395658
4.50625,0.2795,10000,1,0.0238166443484607,0.0482607566544386,482.607566544386,0.998936747306494,482.607566544386,483,0.598203511967659,"success",TRUE,TRUE,2.7125214212497e-05,8,3.06043977383336,4821.33958020054,6.09664247459149
4.605,0.2795,10000,1,0.0216157932291146,0.0475146803797506,475.146803797506,0.999160026242358,475.146803797506,475,0.670886572814637,"success",TRUE,TRUE,2.85634321769543e-05,9,2.98436826269202,4887.74732607267,6.0212519317526
4.70375,0.2795,10000,1,0.0196203970435806,0.0467880574024222,467.880574024222,0.999338484076894,467.880574024222,468,0.73367296870897,"success",TRUE,TRUE,9.92906757940144e-05,9,2.91191512652323,4953.37627366632,5.95004251850896
4.8025,0.2795,10000,1,0.0178156768658413,0.0460804050467165,460.804050467165,0.999480117346612,460.804050467165,461,0.786841676784063,"success",TRUE,TRUE,3.40716956904232e-06,10,2.84296194217508,5017.38580612925,5.88366654141157
4.90125,0.2795,10000,1,0.0161791740417637,0.0453912228902877,453.912228902877,0.999592520355489,453.912228902877,454,0.831076475690193,"success",TRUE,TRUE,0.000147654077110858,9,2.77782759003561,5077.1272934956,5.82104770513216
5,0.2795,10000,1,0.0146952681891149,0.04472,447.2,0.999681408739243,447.2,447,0.867245671927867,"success",TRUE,TRUE,0.000218589776657839,9,2.71529918575769,5137.44082068599,5.76202325020469
1.05,0.29175,10000,1,NA,0.0132312925170068,NA,NA,132.312925170068,NA,NA,"no_epidemic_peak",FALSE,FALSE,NA,NA,NA,NA,NA
1.14875,0.29175,10000,1,NA,0.0328864344908183,NA,NA,328.864344908183,NA,NA,"no_epidemic_peak",FALSE,FALSE,NA,NA,NA,NA,NA
1.2475,0.29175,10000,1,0.790393547798704,0.0463986088409284,463.986088409284,0.877086464771374,463.986088409284,464,3.72973333279263e-27,"success",TRUE,TRUE,2.35343615880622e-10,7,33.5375263316508,550.773682306318,42.9661585023922
1.34625,0.29175,10000,1,0.712616397004068,0.0557377218778046,557.377218778046,0.861263296727509,557.377218778046,557,7.42537708328078e-37,"success",TRUE,TRUE,3.15655587080539e-08,6,24.5398157652867,762.06573597566,31.8216678768788
