"R01","R02","boundary_event","entry_case","Q1","Q2","surv1","surv2","both_burnout","strain1_only_burnout","strain2_only_burnout","neither_burnout","error_message"
1.87,1.48,"yes","strain1_reentered_before_strain2_escaped",0.983412714539041,0.999999999628524,0.0165872854609592,3.71475628035967e-10,0.983412714173727,3.65313855751945e-10,0.0165872854547974,6.16177228402168e-12,NA
1.87,1.49,"yes","strain1_reentered_before_strain2_escaped",0.983348036277702,0.999999999333948,0.0166519637222979,6.66052435427389e-10,0.983348035622741,6.54961354435504e-10,0.0166519637112069,1.10910809918851e-11,NA
1.87,1.5,"yes","strain1_reentered_before_strain2_escaped",0.983276084350452,0.999999998816374,0.0167239156495484,1.18362564194285e-09,0.983276083186621,1.16383078654636e-09,0.0167239156297536,1.97948553964949e-11,NA
1.87,1.51,"yes","strain1_reentered_before_strain2_escaped",0.983196097468918,0.999999997914526,0.0168039025310819,2.08547357161137e-09,0.983196095418489,2.05042947698287e-09,0.0168039024960378,3.50440946285047e-11,NA
1.87,1.52,"yes","strain1_reentered_before_strain2_escaped",0.983107250055668,0.999999996355578,0.0168927499443321,3.64442231948203e-09,0.98310724647281,3.58285800454748e-09,0.0168927498827678,6.15643149345528e-11,NA
1.87,1.53,"yes","strain1_reentered_before_strain2_escaped",0.983008651396889,0.99999999368126,0.0169913486031112,6.31873975365238e-09,0.983008645185513,6.21137584376574e-09,0.0169913484957473,1.07363909886645e-10,NA
1.87,1.54,"yes","strain1_reentered_before_strain2_escaped",0.982899325824351,0.999999989126966,0.0171006741756494,1.0873034361758e-08,0.982899315137252,1.0687098143837e-08,0.0171006739897132,1.85936217921064e-10,NA
1.87,1.55,"yes","strain1_reentered_before_strain2_escaped",0.982778267357858,0.999999981425214,0.0172217326421419,1.85747860426133e-08,0.982778249102962,1.82548960435024e-08,0.0172217323222519,3.19889999110875e-10,NA
1.87,1.56,"yes","strain1_reentered_before_strain2_escaped",0.982644405361915,0.999999968487747,0.0173555946380853,3.15122525851308e-08,0.982644374396576,3.09653387031303e-08,0.0173555940911715,5.46913882000487e-10,NA
1.87,1.57,"yes","strain1_reentered_before_strain2_escaped",0.982496625840217,0.999999946894124,0.0175033741597829,5.3105876030024e-08,0.982496573663873,5.21763440117875e-08,0.0175033732302509,9.29532018236555e-10,NA
1.87,1.58,"yes","strain1_reentered_before_strain2_escaped",0.982333791343551,0.999999911073313,0.017666208656449,8.89266872361461e-08,0.982333703987861,8.73556898243055e-08,0.0176662070854516,1.57099741184053e-09,NA
1.87,1.59,"yes","strain1_reentered_before_strain2_escaped",0.982154768901678,0.999999852000281,0.0178452310983221,1.47999718924652e-07,0.982154623543048,1.45358629737955e-07,0.017845228457233,2.64108918669713e-09,NA
1.87,1.6,"yes","strain1_reentered_before_strain2_escaped",0.981958377513665,0.999999755129087,0.0180416224863347,2.44870913324036e-07,0.981958137060621,2.40453044747959e-07,0.0180416180684661,4.41786857607623e-09,NA
1.87,1.61,"yes","strain1_reentered_before_strain2_escaped",0.981743647764334,0.999999597137438,0.0182563522356662,4.02862561865724e-07,0.981743252256573,3.95507761033741e-07,0.0182563448808654,7.35480083198355e-09,NA
1.87,1.62,"yes","strain1_reentered_before_strain2_escaped",0.981509717805546,0.999999340814534,0.0184902821944537,6.59185465545775e-07,0.981509070808606,6.46996940269351e-07,0.0184902700059284,1.21885252764237e-08,NA
1.87,1.63,"yes","strain2_first_strain1_later",0.998623597511327,0.999999940717055,0.0013764024886731,5.92829448864407e-08,0.998623538309979,5.92013476935631e-08,0.00137640240707591,8.15971928775673e-11,NA
1.87,1.64,"yes","strain2_first_strain1_later",0.998549724161992,0.999999899099471,0.00145027583800827,1.00900529487191e-07,0.998549623407796,1.00754195887234e-07,0.00145027569167467,1.46333599957515e-10,NA
1.87,1.65,"yes","strain2_first_strain1_later",0.998447781124448,0.999999826365676,0.00155221887555201,1.7363432414097e-07,0.998447607759642,1.73364805665595e-07,0.00155221860603354,2.6951847537533e-10,NA
1.87,1.66,"yes","strain2_first_strain1_later",0.998317615125704,0.999999698875378,0.00168238487429573,3.01124622015259e-07,0.99831731450769,3.00618014505902e-07,0.00168238436768822,5.06607509356489e-10,NA
1.87,1.67,"yes","strain2_first_strain1_later",0.998156567147951,0.999999474645568,0.00184343285204858,5.25354432290293e-07,0.998156042761975,5.24385976670839e-07,0.00184343188359296,9.68455619453255e-10,NA
1.87,1.68,"yes","strain2_first_strain1_later",0.997960713716285,0.999999079224085,0.00203928628371486,9.2077591495876e-07,0.997959794818096,9.1889818926501e-07,0.00203928440598916,1.8777256937504e-09,NA
1.87,1.69,"yes","strain2_first_strain1_later",0.997725167916991,0.999998380783691,0.00227483208300905,1.61921630936757e-06,0.997723552384127,1.61553286415769e-06,0.00227482839956384,3.68344520988084e-09,NA
1.87,1.7,"yes","strain2_first_strain1_later",0.997444184376758,0.99999714650624,0.0025558156232417,2.8534937599467e-06,0.997441338176002,2.84620075601421e-06,0.00255580833023776,7.29300393249447e-09,NA
1.87,1.71,"yes","strain2_first_strain1_later",0.997111357421481,0.999994967018147,0.00288864257851873,5.03298185250411e-06,0.997106338978114,5.01844336682806e-06,0.00288862804003305,1.45384856760555e-08,NA
1.87,1.72,"yes","strain2_first_strain1_later",0.996719946673241,0.999991127127647,0.0032800533267594,8.87287235296075e-06,0.996711102904382,8.84376885848151e-06,0.00328002422326492,2.91034944792404e-08,NA
1.87,1.73,"yes","strain2_first_strain1_later",0.996263310167495,0.999984387939722,0.00373668983250508,1.5612060278114e-05,0.996247756444644,1.55537228512083e-05,0.00373663149507817,5.83374269056851e-08,NA
1.87,1.74,"yes","strain2_first_strain1_later",0.995735631599687,0.999972627100909,0.00426436840031286,2.73728990912714e-05,0.995708375428722,2.72561709653616e-05,0.00426425167218695,1.1672812590977e-07,NA
1.87,1.75,"yes","strain2_first_strain1_later",0.995133020162634,0.999952260243314,0.00486697983736617,4.77397566858162e-05,0.995085512754381,4.75074082525856e-05,0.00486674748893294,2.32348433230634e-07,NA
1.87,1.76,"yes","strain2_first_strain1_later",0.994454871511501,0.999917338835272,0.00554512848849886,8.2661164728437e-05,0.994372668713552,8.22027979490088e-05,0.00554467012171943,4.58366779428153e-07,NA
1.87,1.77,"yes","strain2_first_strain1_later",0.993705727399647,0.999858203324699,0.00629427260035287,0.000141796675301342,0.993564823231274,0.000140904168373172,0.0062933800934247,8.92506928170371e-07,NA
1.87,1.78,"yes","strain2_first_strain1_later",0.992897133561923,0.999759570184451,0.00710286643807712,0.000240429815548948,0.992658411487242,0.000238722074681372,0.00710115869720954,1.7077408675757e-06,NA
1.87,1.79,"yes","strain2_first_strain1_later",0.992049480918198,0.99959799923091,0.007950519081802,0.000402000769090249,0.991650676263893,0.000398804654304698,0.00794732296701645,3.19611478555111e-06,NA
1.87,1.8,"yes","strain2_first_strain1_later",0.991193201518852,0.999338839911086,0.00880679848114785,0.000661160088914148,0.990537864133605,0.000655337385247303,0.008800975777481,5.82270366684469e-06,NA
1.87,1.81,"yes","strain2_first_strain1_later",0.990368569602145,0.998933017518933,0.00963143039785541,0.00106698248106707,0.98931186368858,0.00105670591356494,0.00962115383035328,1.02765675021286e-05,NA
1.87,1.82,"yes","strain2_first_strain1_later",0.989623863180065,0.998314430369126,0.010376136819935,0.00168556963087352,0.987955783250301,0.00166807992976405,0.0103586471188255,1.74897011094709e-05,NA
1.87,1.83,"yes","strain2_first_strain1_later",0.989011185532328,0.997399068804293,0.010988814467672,0.0026009311957067,0.986438835486974,0.0025723500453539,0.0109602333173192,2.85811503528012e-05,NA
1.87,1.84,"yes","strain2_first_strain1_later",0.988580176966914,0.996087107558264,0.011419823033086,0.00391289244173576,0.98471196906441,0.00386820790250364,0.0113751384938539,4.4684539232122e-05,NA
1.87,1.85,"yes","strain2_first_strain1_later",0.988370905696875,0.994269022922484,0.0116290943031252,0.00573097707751602,0.982706574692242,0.00566433100463254,0.0115624482302417,6.66460728834826e-05,NA
1.87,1.86,"yes","strain2_first_strain1_later",0.988407142310121,0.991835785409702,0.0115928576898786,0.00816421459029781,0.980337574297719,0.00806956801240286,0.0114982111119837,9.46465778949532e-05,NA
1.87,1.87,"yes","both_strains_reentered_same_step",0.988691837062424,0.988691837062424,0.0113081629375763,0.0113081629375763,0.97751154867387,0.0111802883885535,0.0111802883885535,0.000127874549022774,NA
1.87,1.88,"yes","strain1_first_strain2_later",0.992075836664681,0.988791041511382,0.00792416333531909,0.011208958488618,0.980955699793945,0.0111201368707354,0.00783534171743647,8.88216178826206e-05,NA
1.87,1.89,"yes","strain1_first_strain2_later",0.994552450386715,0.989116134251772,0.00544754961328497,0.0108838657482275,0.983727875037135,0.0108245753495797,0.00538825921463717,5.92903986478024e-05,NA
1.87,1.9,"yes","strain1_first_strain2_later",0.996318872681911,0.989629077742898,0.00368112731808856,0.0103709222571023,0.985986127110044,0.010332745571868,0.00364295063285417,3.81766852343921e-05,NA
1.87,1.91,"yes","strain1_first_strain2_later",0.997549471468364,0.990282637863132,0.0024505285316363,0.00971736213686802,0.987855922004664,0.00969354946369939,0.00242671585846766,2.38126731686374e-05,NA
1.87,1.92,"yes","strain1_first_strain2_later",0.998389060129313,0.991027294046634,0.00161093987068694,0.00897270595336552,0.989430808665716,0.0089582514635973,0.00159648538091872,1.44544897682266e-05,NA
1.87,1.93,"yes","strain1_first_strain2_later",0.998951639837985,0.991816914167874,0.00104836016201493,0.00818308583212557,0.990777132827048,0.00817450701093682,0.00103978134082618,8.57882118874922e-06,NA
1.87,1.94,"yes","strain1_first_strain2_later",0.999322973371916,0.992612665398337,0.000677026628084332,0.00738733460166263,0.991940640192489,0.00738233317942674,0.000672025205848437,5.00142223589436e-06,NA
1.87,1.95,"yes","strain1_first_strain2_later",0.999565115627503,0.993384615448578,0.000434884372497057,0.00661538455142219,0.99295260800344,0.00661250762406272,0.000432007445137586,2.87692735947197e-06,NA
1.87,1.96,"yes","strain1_first_strain2_later",0.9997215474936,0.994111917922794,0.000278452506399685,0.00588808207720559,0.993835104967607,0.00588644252599331,0.0002768129551874,1.63955121228496e-06,NA
1.87,1.97,"yes","strain1_first_strain2_later",0.999821931175259,0.994781795170363,0.000178068824740918,0.00521820482963686,0.994604655545223,0.00521727563003559,0.000177139625139647,9.29199601270818e-07,NA
1.87,1.98,"yes","strain1_first_strain2_later",0.999886069336382,0.995387997418164,0.0001139306636182,0.00461200258183581,0.995274592203061,0.00461147713332105,0.000113405215103443,5.25448514757406e-07,NA
1.87,1.99,"yes","strain1_first_strain2_later",0.999926958512546,0.995929152114049,7.30414874535734e-05,0.00407084788595147,0.99585640796738,0.00407055054516668,7.27441466687863e-05,2.9734078478713e-07,NA
1.87,2,"yes","strain1_first_strain2_later",0.999953016900611,0.996407236929922,4.69830993887754e-05,0.00359276307007828,0.996360422629677,0.00359259427093387,4.68143002443736e-05,1.6879914440181e-07,NA
1.87,2.01,"yes","strain1_first_strain2_later",0.999969644454072,0.996826306280384,3.03555459276739e-05,0.0031736937196164,0.996796047073661,0.00317359738041093,3.02592067222077e-05,9.63392054661857e-08,NA
1.87,2.02,"yes","strain1_first_strain2_later",0.999980282087016,0.997191545648767,1.97179129841629e-05,0.00280845435123256,0.997171883112642,0.00280839897437404,1.96625361256453e-05,5.53768585175973e-08,NA
1.87,2.03,"yes","strain1_first_strain2_later",0.999987113374844,0.997508602606798,1.28866251557502e-05,0.00249139739320192,0.997495748087347,0.0024913652874976,1.285451945143e-05,3.21057043202064e-08,NA
1.87,2.04,"yes","strain1_first_strain2_later",0.999991521079809,0.997783107817977,8.47892019051333e-06,0.00221689218202337,0.997774647694638,0.00221687338517148,8.46012333863098e-06,1.87968518823491e-08,NA
1.87,2.05,"yes","strain1_first_strain2_later",0.999994380749574,0.998020405674161,5.61925042630307e-06,0.0019795943258395,0.99801479754757,0.00197958320200324,5.60812659004369e-06,1.11238362593807e-08,NA
1.87,2.06,"yes","strain1_first_strain2_later",0.999996247457592,0.998225377275107,3.75254240836398e-06,0.00177462272489304,0.998221631392046,0.001774616065546,3.74588306132997e-06,6.65934703400757e-09,NA
1.87,2.07,"yes","strain1_first_strain2_later",0.999997474147942,0.998402429022793,2.52585205762212e-06,0.00159757097720681,0.998399907205963,0.00159756694197887,2.52181682968215e-06,4.0352279399752e-09,NA
1.87,2.08,"yes","strain1_first_strain2_later",0.999998285923854,0.99855540311147,1.71407614557584e-06,0.00144459688853016,0.998553691511473,0.00144459441238109,1.71159999650924e-06,2.47614906660262e-09,NA
1.87,2.09,"yes","strain1_first_strain2_later",0.999998827115049,0.998687690124938,1.17288495116163e-06,0.00131230987506159,0.998686518779176,0.00131230833587309,1.17134576265791e-06,1.53918850372054e-09,NA
1.87,2.1,"yes","strain1_first_strain2_later",0.999999190652926,0.998802184570963,8.09347074470779e-07,0.00119781542903707,0.998801376193337,0.00119781445958866,8.08377626057532e-07,9.69448413247117e-10,NA
1.87,2.11,"yes","strain1_first_strain2_later",0.999999436754808,0.998901376875795,5.63245191931294e-07,0.00109862312420528,0.998900814249397,0.00109862250541109,5.62626397738841e-07,6.1879419245316e-10,NA
1.87,2.12,"yes","strain1_first_strain2_later",0.999999604669465,0.998987387187471,3.9533053508567e-07,0.00101261281252851,0.998986992257253,0.00101261241221175,3.94930218320658e-07,4.00316765011502e-10,NA
1.87,2.13,"yes","strain1_first_strain2_later",0.999999720147997,0.999062016280689,2.79852002571523e-07,0.000937983719311419,0.999061736691183,0.000937983456814797,2.79589505949295e-07,2.62496622228786e-10,NA
1.87,2.14,"yes","strain1_first_strain2_later",0.999999800201999,0.999126805723973,1.99798001254692e-07,0.000873194276026945,0.999126606100434,0.000873194101564474,1.99623538783635e-07,1.74462471057221e-10,NA
1.87,2.15,"yes","strain1_first_strain2_later",0.9999998561412,0.999183047948613,1.43858800427665e-07,0.000816952051386655,0.999182904207339,0.000816951933860913,1.43741274685546e-07,1.17525742119405e-10,NA
1.87,2.16,"yes","strain1_first_strain2_later",0.999999895540374,0.999231832171007,1.04459626171227e-07,0.000768167828993471,0.999231727791623,0.000768167748750947,1.04379383646974e-07,8.02425242534212e-11,NA
1.87,2.17,"yes","strain1_first_strain2_later",0.999999923510493,0.999274089838081,7.64895069504945e-08,0.000725910161918919,0.999274013404099,0.000725910106394409,7.6433982440119e-08,5.55245103755317e-11,NA
1.87,2.18,"yes","strain1_first_strain2_later",0.999999943521543,0.999310579860878,5.64784566892129e-08,0.000689420139122432,0.999310523421358,0.000689420100185047,5.64395193037448e-08,3.89373854680974e-11,NA
1.87,2.19,"yes","strain1_first_strain2_later",0.999999957948487,0.999341929930334,4.20515129384569e-08,0.000658070069666228,0.999341887906494,0.000658070041993386,4.20238400964079e-08,2.76728420489806e-11,NA
1.87,2.2,"yes","strain1_first_strain2_later",0.999999968425596,0.999368611769495,3.157440386925e-08,0.000631388230505348,0.999368580215027,0.000631388210569641,3.15544681622618e-08,1.9935706988267e-11,NA
1.87,2.21,"yes","strain1_first_strain2_later",0.999999976089733,0.999390981151592,2.39102674326475e-08,0.000609018848407694,0.999390957255887,0.000609018833845891,2.38957056291105e-08,1.4561803536951e-11,NA
1.87,2.22,"yes","strain1_first_strain2_later",0.999999981722909,0.999408930264198,1.82770909518126e-08,0.00059106973580203,0.99940891199791,0.000591069724998995,1.82662879164925e-08,1.08030353201176e-11,NA
1.87,2.23,"yes","strain2_reentered_before_strain1_escaped",0.99999972210386,0.990889731763399,2.7789613998852e-07,0.00911026823660066,0.990889456398968,0.00911026570489228,2.75364431611309e-07,2.53170837721135e-09,NA
1.87,2.24,"yes","strain2_reentered_before_strain1_escaped",0.999999782370369,0.991011219614557,2.17629630538951e-07,0.00898878038544315,0.991011003941151,0.0089887784292182,2.15673405584672e-07,1.95622495427977e-09,NA
1.87,2.25,"yes","strain2_reentered_before_strain1_escaped",0.999999828973073,0.991123754278901,1.7102692739801e-07,0.0088762457210988,0.991123584770051,0.00887624420302176,1.69508850365501e-07,1.51807703250926e-09,NA
1.87,2.26,"yes","strain2_reentered_before_strain1_escaped",0.999999865137419,0.991227874460404,1.34862580658535e-07,0.00877212553959628,0.991227740780855,0.00877212435656479,1.33679549170404e-07,1.18303148813059e-09,NA
1.87,2.27,"yes","strain2_reentered_before_strain1_escaped",0.999999893298558,0.991324060810765,1.06701442126322e-07,0.00867593918923526,0.991323955035058,0.00867593826350004,1.05775706903031e-07,9.25735223291678e-10,NA
1.87,2.28,"yes","strain2_reentered_before_strain1_escaped",0.99999991530219,0.991412767298117,8.46978100987883e-08,0.00858723270188255,0.991412683327627,0.00858723197456275,8.39704902941301e-08,7.27319804658153e-10,NA
1.87,2.29,"yes","strain2_reentered_before_strain1_escaped",0.999999932551396,0.99149435360799,6.74486037022248e-08,0.00850564639201001,0.99149428673308,0.00850564581831604,6.68749097294989e-08,5.73693972725942e-10,NA
1.87,2.3,"yes","strain2_reentered_before_strain1_escaped",0.999999946117967,0.991569225464102,5.38820329465395e-08,0.00843077453589813,0.991569172036336,0.00843077408163086,5.34277656752314e-08,4.54267271308109e-10,NA
1.87,2.31,"yes","strain2_reentered_before_strain1_escaped",0.999999956822196,0.991637708637478,4.31778039988728e-08,0.00836229136252176,0.99163766582074,0.00836229100145638,4.28167386214404e-08,3.61065377432432e-10,NA
1.87,2.32,"yes","strain2_reentered_before_strain1_escaped",0.999999965294621,0.991700133611151,3.47053792371099e-08,0.00829986638884928,0.991700099193822,0.00829986610079926,3.44173292264676e-08,2.88050010642356e-10,NA
1.87,2.33,"yes","strain2_reentered_before_strain1_escaped",0.99999997202147,0.991756839022925,2.79785302703672e-08,0.00824316097707456,0.991756811275027,0.00824316074644303,2.77478987414466e-08,2.3063152892059e-10,NA
1.87,2.34,"yes","strain2_reentered_before_strain1_escaped",0.999999977378276,0.991808023732663,2.26217239385207e-08,0.0081919762673367,0.991808001296256,0.00819197608202007,2.24364073128901e-08,1.85316625630604e-10,NA
1.87,2.35,"yes","strain2_reentered_before_strain1_escaped",0.999999981656998,0.991854014628772,1.83430018951825e-08,0.00814598537122824,0.991853996435192,0.00814598522180641,1.81935800700799e-08,1.49421825102568e-10,NA
1.87,2.36,"yes","strain2_reentered_before_strain1_escaped",0.999999985084416,0.991894983557378,1.49155843232052e-08,0.0081050164426224,0.991894968762684,0.00810501632173135,1.47946932670143e-08,1.20891056190899e-10,NA
1.87,2.37,"yes","strain2_reentered_before_strain1_escaped",0.999999987837792,0.991931152488383,1.21622080184736e-08,0.00806884751161674,0.99193114042431,0.00806884741348174,1.20640730165679e-08,9.81350019056256e-11,NA
1.87,2.38,"yes","strain2_reentered_before_strain1_escaped",0.999999990055948,0.99196274078063,9.94405202625614e-09,0.00803725921937026,0.991962730916501,0.00803725913944734,9.86412910243022e-09,7.99229238259247e-11,NA
1.87,2.39,"yes","strain2_reentered_before_strain1_escaped",0.999999991847824,0.991989909129814,8.15217626737308e-09,0.00801009087018612,0.991989901042937,0.00801009080488644,8.08687659468165e-09,6.5299672691433e-11,NA
1.87,2.4,"yes","strain2_reentered_before_strain1_escaped",0.999999993299248,0.992012804781114,6.70075206432585e-09,0.00798719521888569,0.992012798133882,0.00798719516536548,6.64723184947473e-09,5.35202148511219e-11,NA
1.87,2.41,"yes","strain2_reentered_before_strain1_escaped",0.999999994478089,0.992031637840745,5.52191081748532e-09,0.00796836215925534,0.992031632362834,0.00796836211525475,5.47791023228049e-09,4.40005852048327e-11,NA
1.87,2.42,"yes","strain2_reentered_before_strain1_escaped",0.999999995438,0.992046497260525,4.56199977794114e-09,0.00795350273947459,0.992046492734809,0.00795350270319072,4.5257159002098e-09,3.62838777313373e-11,NA
1.87,2.43,"yes","strain2_reentered_before_strain1_escaped",0.999999996221685,0.992057560601737,3.77831543829643e-09,0.007942439398263,0.992057556853431,0.00794243936825396,3.74830639690024e-09,3.00090413961909e-11,NA
1.87,2.44,"yes","strain2_reentered_before_strain1_escaped",0.999999996863061,0.99206486508975,3.13693881981436e-09,0.00793513491024977,0.992064861977703,0.00793513488535774,3.11204678707393e-09,2.48920327404267e-11,NA
1.87,2.45,"yes","strain2_reentered_before_strain1_escaped",0.99999999738931,0.992068587446846,2.61069010853987e-09,0.00793141255315366,0.992068584856863,0.0079314125324472,2.5899836482406e-09,2.07064602992672e-11,NA
1.87,2.46,"yes","strain2_reentered_before_strain1_escaped",0.99999999782214,0.992068812269163,2.17786022549404e-09,0.00793118773083668,0.992068810108576,0.00793118771356366,2.16058720719413e-09,1.72730182999156e-11,NA
1.87,2.47,"yes","strain2_reentered_before_strain1_escaped",0.999999998178987,0.992065625939898,1.82101300705284e-09,0.00793437406010222,0.992065624133333,0.00793437404565362,1.80656440868657e-09,1.44485983662688e-11,NA
1.87,2.48,"yes","strain2_reentered_before_strain1_escaped",0.999999998473884,0.992059116948019,1.52611578929651e-09,0.0079408830519806,0.992059115434022,0.00794088303986189,1.51399708228993e-09,1.21187070065847e-11,NA
1.87,2.49,"yes","strain2_reentered_before_strain1_escaped",0.999999998718156,0.992049376187542,1.28184352021776e-09,0.00795062381245837,0.99204937491589,0.00795062380226691,1.27165206460207e-09,1.01914556156888e-11,NA
1.87,2.5,"yes","strain2_reentered_before_strain1_escaped",0.999999998920937,0.992036390165678,1.0790625060153e-09,0.00796360983432198,0.992036389095209,0.00796360982572875,1.07046927323055e-09,8.59323278475161e-12,NA
1.87,2.51,"yes","strain2_reentered_before_strain1_escaped",0.999999999089671,0.992020322729371,9.10328812331329e-10,0.00797967727062854,0.992020321826307,0.00797967726336441,9.0306468219877e-10,7.26413013255858e-12,NA
1.87,2.52,"yes","strain2_reentered_before_strain1_escaped",0.999999999230371,0.992001169706219,7.69629138197558e-10,0.00799883029378146,0.992001168942746,0.00799883028762532,7.63473005331967e-10,6.15613286559155e-12,NA
1.87,2.53,"yes","strain2_reentered_before_strain1_escaped",0.999999999347961,0.991979045740567,6.52039422455175e-10,0.00802095425943272,0.991979045093758,0.00802095425420274,6.46809444072315e-10,5.22997838285989e-12,NA
1.87,2.54,"yes","strain2_reentered_before_strain1_escaped",0.999999999446433,0.991953886468662,5.5356652595151e-10,0.00804611353133788,0.99195388591955,0.00804611352688383,5.49112466836556e-10,4.45405911495415e-12,NA
1.87,2.55,"yes","strain2_reentered_before_strain1_escaped",0.999999999529077,0.991925820758782,4.70922634221438e-10,0.00807417924121823,0.991925820291661,0.00807417923741591,4.67120320463987e-10,3.80231375745054e-12,NA
1.87,2.56,"yes","strain2_reentered_before_strain1_escaped",0.999999999598579,0.991894869511768,4.01420785500761e-10,0.00810513048823192,0.991894869113601,0.00810513048497835,3.98167217653589e-10,3.25356784717222e-12,NA
1.87,2.57,"yes","strain2_reentered_before_strain1_escaped",0.999999999657147,0.991861056867809,3.42852524148896e-10,0.00813894313219066,0.991861056527747,0.0081389431294002,3.4006206695212e-10,2.79045719677588e-12,NA
1.87,2.58,"yes","strain2_reentered_before_strain1_escaped",0.999999999706602,0.991824410378272,2.93397972583875e-10,0.0081755896217276,0.991824410087273,0.0081755896193289,2.90999271164183e-10,2.39870141969265e-12,NA
1.87,2.59,"yes","strain2_reentered_before_strain1_escaped",0.999999999748441,0.991784961150331,2.51558773811666e-10,0.0082150388496689,0.991784960900839,0.00821503884760233,2.49492208711829e-10,2.06656509983791e-12,NA
1.87,2.6,"yes","strain2_reentered_before_strain1_escaped",0.999999999783909,0.991742744001111,2.16091478044689e-10,0.0082572559988886,0.991742743786804,0.00825725599710428,2.14307155391296e-10,1.78432265339321e-12,NA
1.87,2.61,"yes","strain2_reentered_before_strain1_escaped",0.999999999814028,0.991697694272173,1.85972459654238e-10,0.00830230572782709,0.991697694087744,0.00830230572628309,1.84428459437232e-10,1.54400021700547e-12,NA
1.87,2.62,"yes","strain2_reentered_before_strain1_escaped",0.999999999839658,0.991649913751975,1.60341628863137e-10,0.00835008624802469,0.991649913592972,0.00835008624668582,1.59002762432981e-10,1.33886643015596e-12,NA
1.87,2.63,"yes","strain2_reentered_before_strain1_escaped",0.999999999861507,0.991599393689793,1.38492883827723e-10,0.00840060631020667,0.991599393552464,0.00840060630904325,1.37329459633921e-10,1.16342419380189e-12,NA
1.87,2.64,"yes","strain2_reentered_before_strain1_escaped",0.999999999880166,0.991546115287848,1.19833920564361e-10,0.00845388471215169,0.991546115169027,0.00845388471113863,1.18820858415304e-10,1.01306214905625e-12,NA
1.87,2.65,"yes","strain2_reentered_before_strain1_escaped",0.99999999989613,0.991490094137685,1.03870023693275e-10,0.00850990586231459,0.991490094034699,0.00850990586143067,1.02986099569729e-10,8.83924123546161e-13,NA
1.87,2.66,"yes","strain2_reentered_before_strain1_escaped",0.999999999909813,0.991431372705947,9.01874130931901e-11,0.00856862729405339,0.991431372616532,0.00856862729328061,8.94146307637797e-11,7.72782329410377e-13,NA
1.87,2.67,"yes","strain2_reentered_before_strain1_escaped",0.99999999992156,0.991369887291673,7.84404763365387e-11,0.00863011270832714,0.991369887213909,0.00863011270765019,7.77635261848595e-11,6.76950151679197e-13,NA
1.87,2.68,"yes","strain2_reentered_before_strain1_escaped",0.999999999931663,0.991305642351712,6.83371137455424e-11,0.00869435764828785,0.991305642283969,0.00869435764769371,6.77429664379869e-11,5.94147307555474e-13,NA
1.87,2.69,"yes","strain2_reentered_before_strain1_escaped",0.999999999940367,0.991238661291367,5.96328542101787e-11,0.00876133870863305,0.991238661232257,0.00876133870811058,5.91103905762808e-11,5.2246363389791e-13,NA
1.87,2.7,"yes","strain2_reentered_before_strain1_escaped",0.999999999947878,0.991168930159311,5.21221954485895e-11,0.0088310698406886,0.99116893010765,0.0088310698402283,5.1661900700333e-11,4.60294748256516e-13,NA
1.87,2.71,"yes","strain2_reentered_before_strain1_escaped",0.99999999995437,0.991096438238835,4.56303883566989e-11,0.00890356176116525,0.991096438193611,0.00890356176075897,4.5224115375779e-11,4.06272980919824e-13,NA
1.87,2.72,"yes","strain2_reentered_before_strain1_escaped",0.999999999959991,0.991021178176522,4.00094402053242e-11,0.00897882182347831,0.991021178136872,0.00897882182311907,3.96502025704634e-11,3.59237634860715e-13,NA
1.87,2.73,"yes","strain2_reentered_before_strain1_escaped",0.999999999964864,0.990943115899305,3.5136338283337e-11,0.00905688410069527,0.990943115864487,0.00905688410037705,3.4818112539782e-11,3.18225743555005e-13,NA
1.87,2.74,"yes","strain2_reentered_before_strain1_escaped",0.999999999969097,0.990862201917806,3.09029468681388e-11,0.00913779808219439,0.990862201887185,0.00913779808191201,3.06205619795129e-11,2.82384888625834e-13,NA
1.87,2.75,"yes","strain2_reentered_before_strain1_escaped",0.999999999972779,0.990778489525392,2.72214473184818e-11,0.00922151047460817,0.990778489498421,0.00922151047435715,2.69704244569004e-11,2.51022861581374e-13,NA
1.87,2.76,"yes","strain2_reentered_before_strain1_escaped",0.999999999975986,0.990691963400263,2.40136799334323e-11,0.00930803659973678,0.990691963376473,0.00930803659951326,2.37901597217175e-11,2.23520211714752e-13,NA
1.87,2.77,"yes","strain2_reentered_before_strain1_escaped",0.999999999978785,0.990602482767548,2.12149187106547e-11,0.00939751723245241,0.990602482746532,0.00939751723225304,2.10155511464863e-11,1.99367564168455e-13,NA
1.87,2.78,"yes","strain2_reentered_before_strain1_escaped",0.999999999981231,0.990510198612265,1.87694304543129e-11,0.00948980138773536,0.990510198593673,0.00948980138755725,1.85913122871406e-11,1.78118167172341e-13,NA
1.87,2.79,"yes","strain2_reentered_before_strain1_escaped",0.99999999998337,0.990414886350685,1.66298086412553e-11,0.00958511364931502,0.990414886334215,0.00958511364915563,1.64704100354625e-11,1.59398605792793e-13,NA
1.87,2.8,"yes","strain2_reentered_before_strain1_escaped",0.999999999985245,0.990316688055676,1.47549750195708e-11,0.00968331194432392,0.990316688041064,0.00968331194418105,1.46120979937256e-11,1.42877025845211e-13,NA
