"varied_parameter","parameter_value","R0","K","r","alpha","step","tau","occupied_patches_raw","occupancy_fraction_raw","occupied_patches_established","patches_with_complete_window","occupancy_fraction_established","global_I"
"R0",3,3,10000,0.125,1e-04,119.5,50,15,0.075,7,200,0.035,8771
"R0",3,3,10000,0.125,1e-04,119.6,50,15,0.075,7,200,0.035,8730
"R0",3,3,10000,0.125,1e-04,119.7,50,15,0.075,7,200,0.035,8704
"R0",3,3,10000,0.125,1e-04,119.8,50,15,0.075,7,200,0.035,8670
"R0",3,3,10000,0.125,1e-04,119.9,50,15,0.075,7,200,0.035,8677
"R0",3,3,10000,0.125,1e-04,120,50,15,0.075,7,200,0.035,8627
"R0",3,3,10000,0.125,1e-04,120.1,50,15,0.075,7,200,0.035,8556
"R0",3,3,10000,0.125,1e-04,120.2,50,15,0.075,7,200,0.035,8465
"R0",3,3,10000,0.125,1e-04,120.3,50,15,0.075,7,200,0.035,8351
"R0",3,3,10000,0.125,1e-04,120.4,50,15,0.075,7,200,0.035,8197
"R0",3,3,10000,0.125,1e-04,120.5,50,15,0.075,7,200,0.035,8078
"R0",3,3,10000,0.125,1e-04,120.6,50,15,0.075,7,200,0.035,7915
"R0",3,3,10000,0.125,1e-04,120.7,50,15,0.075,7,200,0.035,7797
"R0",3,3,10000,0.125,1e-04,120.8,50,15,0.075,7,200,0.035,7632
"R0",3,3,10000,0.125,1e-04,120.9,50,15,0.075,7,200,0.035,7488
"R0",3,3,10000,0.125,1e-04,121,50,15,0.075,7,200,0.035,7368
"R0",3,3,10000,0.125,1e-04,121.1,50,15,0.075,7,200,0.035,7221
"R0",3,3,10000,0.125,1e-04,121.2,50,15,0.075,7,200,0.035,7135
"R0",3,3,10000,0.125,1e-04,121.3,50,16,0.08,7,200,0.035,6995
"R0",3,3,10000,0.125,1e-04,121.4,50,16,0.08,7,200,0.035,6929
"R0",3,3,10000,0.125,1e-04,121.5,50,16,0.08,7,200,0.035,6922
"R0",3,3,10000,0.125,1e-04,121.6,50,16,0.08,7,200,0.035,6906
"R0",3,3,10000,0.125,1e-04,121.7,50,16,0.08,7,200,0.035,6882
"R0",3,3,10000,0.125,1e-04,121.8,50,16,0.08,7,200,0.035,6840
"R0",3,3,10000,0.125,1e-04,121.9,50,16,0.08,7,200,0.035,6852
"R0",3,3,10000,0.125,1e-04,122,50,15,0.075,7,200,0.035,6833
"R0",3,3,10000,0.125,1e-04,122.1,50,15,0.075,7,200,0.035,6847
"R0",3,3,10000,0.125,1e-04,122.2,50,15,0.075,7,200,0.035,6864
"R0",3,3,10000,0.125,1e-04,122.3,50,15,0.075,7,200,0.035,6858
"R0",3,3,10000,0.125,1e-04,122.4,50,15,0.075,7,200,0.035,6716
"R0",3,3,10000,0.125,1e-04,122.5,50,15,0.075,7,200,0.035,6564
"R0",3,3,10000,0.125,1e-04,122.6,50,14,0.07,7,200,0.035,6437
"R0",3,3,10000,0.125,1e-04,122.7,50,14,0.07,7,200,0.035,6262
"R0",3,3,10000,0.125,1e-04,122.8,50,14,0.07,7,200,0.035,6047
"R0",3,3,10000,0.125,1e-04,122.9,50,14,0.07,7,200,0.035,5793
"R0",3,3,10000,0.125,1e-04,123,50,14,0.07,7,200,0.035,5552
"R0",3,3,10000,0.125,1e-04,123.1,50,14,0.07,7,200,0.035,5335
"R0",3,3,10000,0.125,1e-04,123.2,50,14,0.07,7,200,0.035,5102
"R0",3,3,10000,0.125,1e-04,123.3,50,14,0.07,7,200,0.035,4911
"R0",3,3,10000,0.125,1e-04,123.4,50,14,0.07,7,200,0.035,4725
"R0",3,3,10000,0.125,1e-04,123.5,50,14,0.07,7,200,0.035,4547
"R0",3,3,10000,0.125,1e-04,123.6,50,14,0.07,7,200,0.035,4382
"R0",3,3,10000,0.125,1e-04,123.7,50,14,0.07,7,200,0.035,4270
"R0",3,3,10000,0.125,1e-04,123.8,50,14,0.07,7,200,0.035,4121
"R0",3,3,10000,0.125,1e-04,123.9,50,14,0.07,7,200,0.035,4009
"R0",3,3,10000,0.125,1e-04,124,50,14,0.07,7,200,0.035,3898
"R0",3,3,10000,0.125,1e-04,124.1,50,14,0.07,7,200,0.035,3803
"R0",3,3,10000,0.125,1e-04,124.2,50,14,0.07,7,200,0.035,3719
"R0",3,3,10000,0.125,1e-04,124.3,50,14,0.07,7,200,0.035,3687
"R0",3,3,10000,0.125,1e-04,124.4,50,14,0.07,7,200,0.035,3656
"R0",3,3,10000,0.125,1e-04,124.5,50,14,0.07,7,200,0.035,3627
"R0",3,3,10000,0.125,1e-04,124.6,50,14,0.07,7,200,0.035,3636
"R0",3,3,10000,0.125,1e-04,124.7,50,14,0.07,7,200,0.035,3647
"R0",3,3,10000,0.125,1e-04,124.8,50,14,0.07,7,200,0.035,3724
"R0",3,3,10000,0.125,1e-04,124.9,50,14,0.07,7,200,0.035,3782
"R0",3,3,10000,0.125,1e-04,125,50,14,0.07,7,200,0.035,3887
"R0",3,3,10000,0.125,1e-04,125.1,50,14,0.07,7,200,0.035,4009
"R0",3,3,10000,0.125,1e-04,125.2,50,14,0.07,7,200,0.035,4123
"R0",3,3,10000,0.125,1e-04,125.3,50,14,0.07,7,200,0.035,4215
"R0",3,3,10000,0.125,1e-04,125.4,50,14,0.07,7,200,0.035,4378
"R0",3,3,10000,0.125,1e-04,125.5,50,14,0.07,7,200,0.035,4545
"R0",3,3,10000,0.125,1e-04,125.6,50,14,0.07,7,200,0.035,4707
"R0",3,3,10000,0.125,1e-04,125.7,50,14,0.07,7,200,0.035,4797
"R0",3,3,10000,0.125,1e-04,125.8,50,14,0.07,7,200,0.035,4899
"R0",3,3,10000,0.125,1e-04,125.9,50,14,0.07,7,200,0.035,4964
"R0",3,3,10000,0.125,1e-04,126,50,14,0.07,7,200,0.035,5053
"R0",3,3,10000,0.125,1e-04,126.1,50,14,0.07,7,200,0.035,5067
"R0",3,3,10000,0.125,1e-04,126.2,50,14,0.07,7,200,0.035,5058
"R0",3,3,10000,0.125,1e-04,126.3,50,14,0.07,7,200,0.035,5023
"R0",3,3,10000,0.125,1e-04,126.4,50,14,0.07,7,200,0.035,4921
"R0",3,3,10000,0.125,1e-04,126.5,50,14,0.07,7,200,0.035,4857
"R0",3,3,10000,0.125,1e-04,126.6,50,14,0.07,7,200,0.035,4750
"R0",3,3,10000,0.125,1e-04,126.7,50,14,0.07,7,200,0.035,4668
"R0",3,3,10000,0.125,1e-04,126.8,50,14,0.07,7,200,0.035,4522
"R0",3,3,10000,0.125,1e-04,126.9,50,14,0.07,7,200,0.035,4418
"R0",3,3,10000,0.125,1e-04,127,50,15,0.075,7,200,0.035,4257
"R0",3,3,10000,0.125,1e-04,127.1,50,13,0.065,7,200,0.035,4141
"R0",3,3,10000,0.125,1e-04,127.2,50,12,0.06,7,200,0.035,4003
"R0",3,3,10000,0.125,1e-04,127.3,50,11,0.055,7,200,0.035,3891
"R0",3,3,10000,0.125,1e-04,127.4,50,11,0.055,7,200,0.035,3765
"R0",3,3,10000,0.125,1e-04,127.5,50,11,0.055,7,200,0.035,3642
"R0",3,3,10000,0.125,1e-04,127.6,50,11,0.055,7,200,0.035,3497
"R0",3,3,10000,0.125,1e-04,127.7,50,11,0.055,7,200,0.035,3397
"R0",3,3,10000,0.125,1e-04,127.8,50,11,0.055,7,200,0.035,3267
"R0",3,3,10000,0.125,1e-04,127.9,50,11,0.055,7,200,0.035,3135
"R0",3,3,10000,0.125,1e-04,128,50,11,0.055,7,200,0.035,3061
"R0",3,3,10000,0.125,1e-04,128.1,50,11,0.055,7,200,0.035,2957
"R0",3,3,10000,0.125,1e-04,128.2,50,11,0.055,7,200,0.035,2848
"R0",3,3,10000,0.125,1e-04,128.3,50,11,0.055,7,200,0.035,2752
"R0",3,3,10000,0.125,1e-04,128.4,50,11,0.055,7,200,0.035,2654
"R0",3,3,10000,0.125,1e-04,128.5,50,11,0.055,7,200,0.035,2547
"R0",3,3,10000,0.125,1e-04,128.6,50,11,0.055,7,200,0.035,2482
"R0",3,3,10000,0.125,1e-04,128.7,50,11,0.055,7,200,0.035,2427
"R0",3,3,10000,0.125,1e-04,128.8,50,11,0.055,7,200,0.035,2351
"R0",3,3,10000,0.125,1e-04,128.9,50,11,0.055,7,200,0.035,2298
"R0",3,3,10000,0.125,1e-04,129,50,11,0.055,7,200,0.035,2274
"R0",3,3,10000,0.125,1e-04,129.1,50,11,0.055,7,200,0.035,2245
"R0",3,3,10000,0.125,1e-04,129.2,50,11,0.055,7,200,0.035,2170
"R0",3,3,10000,0.125,1e-04,129.3,50,11,0.055,7,200,0.035,2102
"R0",3,3,10000,0.125,1e-04,129.4,50,11,0.055,7,200,0.035,2061
"R0",3,3,10000,0.125,1e-04,129.5,50,11,0.055,7,200,0.035,1993
"R0",3,3,10000,0.125,1e-04,129.6,50,11,0.055,7,200,0.035,1955
"R0",3,3,10000,0.125,1e-04,129.7,50,11,0.055,7,200,0.035,1924
"R0",3,3,10000,0.125,1e-04,129.8,50,11,0.055,7,200,0.035,1875
"R0",3,3,10000,0.125,1e-04,129.9,50,11,0.055,7,200,0.035,1832
"R0",3,3,10000,0.125,1e-04,130,50,11,0.055,7,200,0.035,1801
"R0",3,3,10000,0.125,1e-04,130.1,50,11,0.055,7,200,0.035,1791
"R0",3,3,10000,0.125,1e-04,130.2,50,11,0.055,7,200,0.035,1764
"R0",3,3,10000,0.125,1e-04,130.3,50,11,0.055,7,200,0.035,1759
"R0",3,3,10000,0.125,1e-04,130.4,50,11,0.055,7,200,0.035,1737
"R0",3,3,10000,0.125,1e-04,130.5,50,11,0.055,7,200,0.035,1726
"R0",3,3,10000,0.125,1e-04,130.6,50,11,0.055,7,200,0.035,1671
"R0",3,3,10000,0.125,1e-04,130.7,50,11,0.055,7,200,0.035,1679
"R0",3,3,10000,0.125,1e-04,130.8,50,11,0.055,7,200,0.035,1686
"R0",3,3,10000,0.125,1e-04,130.9,50,11,0.055,7,200,0.035,1697
"R0",3,3,10000,0.125,1e-04,131,50,10,0.05,7,200,0.035,1723
"R0",3,3,10000,0.125,1e-04,131.1,50,10,0.05,7,200,0.035,1738
"R0",3,3,10000,0.125,1e-04,131.2,50,10,0.05,7,200,0.035,1742
"R0",3,3,10000,0.125,1e-04,131.3,50,10,0.05,7,200,0.035,1724
"R0",3,3,10000,0.125,1e-04,131.4,50,10,0.05,7,200,0.035,1687
"R0",3,3,10000,0.125,1e-04,131.5,50,9,0.045,7,200,0.035,1656
"R0",3,3,10000,0.125,1e-04,131.6,50,9,0.045,7,200,0.035,1630
"R0",3,3,10000,0.125,1e-04,131.7,50,9,0.045,7,200,0.035,1626
"R0",3,3,10000,0.125,1e-04,131.8,50,9,0.045,7,200,0.035,1653
"R0",3,3,10000,0.125,1e-04,131.9,50,9,0.045,7,200,0.035,1630
"R0",3,3,10000,0.125,1e-04,132,50,9,0.045,7,200,0.035,1633
"R0",3,3,10000,0.125,1e-04,132.1,50,9,0.045,7,200,0.035,1647
"R0",3,3,10000,0.125,1e-04,132.2,50,9,0.045,7,200,0.035,1625
"R0",3,3,10000,0.125,1e-04,132.3,50,9,0.045,7,200,0.035,1573
"R0",3,3,10000,0.125,1e-04,132.4,50,9,0.045,7,200,0.035,1551
"R0",3,3,10000,0.125,1e-04,132.5,50,9,0.045,7,200,0.035,1552
"R0",3,3,10000,0.125,1e-04,132.6,50,9,0.045,7,200,0.035,1531
"R0",3,3,10000,0.125,1e-04,132.7,50,9,0.045,7,200,0.035,1524
"R0",3,3,10000,0.125,1e-04,132.8,50,9,0.045,7,200,0.035,1505
"R0",3,3,10000,0.125,1e-04,132.9,50,9,0.045,7,200,0.035,1527
"R0",3,3,10000,0.125,1e-04,133,50,9,0.045,7,200,0.035,1529
"R0",3,3,10000,0.125,1e-04,133.1,50,9,0.045,7,200,0.035,1552
"R0",3,3,10000,0.125,1e-04,133.2,50,9,0.045,7,200,0.035,1540
"R0",3,3,10000,0.125,1e-04,133.3,50,9,0.045,7,200,0.035,1561
"R0",3,3,10000,0.125,1e-04,133.4,50,9,0.045,7,200,0.035,1562
"R0",3,3,10000,0.125,1e-04,133.5,50,9,0.045,7,200,0.035,1576
"R0",3,3,10000,0.125,1e-04,133.6,50,9,0.045,7,200,0.035,1555
"R0",3,3,10000,0.125,1e-04,133.7,50,9,0.045,7,200,0.035,1555
"R0",3,3,10000,0.125,1e-04,133.8,50,9,0.045,7,200,0.035,1547
"R0",3,3,10000,0.125,1e-04,133.9,50,9,0.045,7,200,0.035,1573
"R0",3,3,10000,0.125,1e-04,134,50,9,0.045,7,200,0.035,1594
"R0",3,3,10000,0.125,1e-04,134.1,50,9,0.045,7,200,0.035,1601
"R0",3,3,10000,0.125,1e-04,134.2,50,9,0.045,7,200,0.035,1602
"R0",3,3,10000,0.125,1e-04,134.3,50,9,0.045,7,200,0.035,1618
"R0",3,3,10000,0.125,1e-04,134.4,50,9,0.045,7,200,0.035,1660
"R0",3,3,10000,0.125,1e-04,134.5,50,9,0.045,7,200,0.035,1652
"R0",3,3,10000,0.125,1e-04,134.6,50,9,0.045,7,200,0.035,1665
"R0",3,3,10000,0.125,1e-04,134.7,50,9,0.045,7,200,0.035,1684
"R0",3,3,10000,0.125,1e-04,134.8,50,9,0.045,7,200,0.035,1682
"R0",3,3,10000,0.125,1e-04,134.9,50,9,0.045,7,200,0.035,1668
"R0",3,3,10000,0.125,1e-04,135,50,9,0.045,7,200,0.035,1676
"R0",3,3,10000,0.125,1e-04,135.1,50,9,0.045,7,200,0.035,1678
"R0",3,3,10000,0.125,1e-04,135.2,50,9,0.045,7,200,0.035,1709
"R0",3,3,10000,0.125,1e-04,135.3,50,9,0.045,7,200,0.035,1719
"R0",3,3,10000,0.125,1e-04,135.4,50,9,0.045,7,200,0.035,1753
"R0",3,3,10000,0.125,1e-04,135.5,50,9,0.045,7,200,0.035,1756
"R0",3,3,10000,0.125,1e-04,135.6,50,9,0.045,7,200,0.035,1726
"R0",3,3,10000,0.125,1e-04,135.7,50,9,0.045,7,200,0.035,1730
"R0",3,3,10000,0.125,1e-04,135.8,50,9,0.045,7,200,0.035,1737
"R0",3,3,10000,0.125,1e-04,135.9,50,9,0.045,7,200,0.035,1761
"R0",3,3,10000,0.125,1e-04,136,50,9,0.045,7,200,0.035,1778
"R0",3,3,10000,0.125,1e-04,136.1,50,9,0.045,7,200,0.035,1774
"R0",3,3,10000,0.125,1e-04,136.2,50,9,0.045,7,200,0.035,1782
"R0",3,3,10000,0.125,1e-04,136.3,50,9,0.045,7,200,0.035,1778
"R0",3,3,10000,0.125,1e-04,136.4,50,9,0.045,7,200,0.035,1806
"R0",3,3,10000,0.125,1e-04,136.5,50,9,0.045,7,200,0.035,1800
"R0",3,3,10000,0.125,1e-04,136.6,50,9,0.045,7,200,0.035,1811
"R0",3,3,10000,0.125,1e-04,136.7,50,10,0.05,7,200,0.035,1822
"R0",3,3,10000,0.125,1e-04,136.8,50,10,0.05,7,200,0.035,1789
"R0",3,3,10000,0.125,1e-04,136.9,50,10,0.05,7,200,0.035,1793
"R0",3,3,10000,0.125,1e-04,137,50,10,0.05,7,200,0.035,1777
"R0",3,3,10000,0.125,1e-04,137.1,50,10,0.05,7,200,0.035,1797
"R0",3,3,10000,0.125,1e-04,137.2,50,10,0.05,7,200,0.035,1788
"R0",3,3,10000,0.125,1e-04,137.3,50,10,0.05,7,200,0.035,1765
"R0",3,3,10000,0.125,1e-04,137.4,50,10,0.05,7,200,0.035,1775
"R0",3,3,10000,0.125,1e-04,137.5,50,10,0.05,7,200,0.035,1768
"R0",3,3,10000,0.125,1e-04,137.6,50,10,0.05,7,200,0.035,1774
"R0",3,3,10000,0.125,1e-04,137.7,50,10,0.05,7,200,0.035,1819
"R0",3,3,10000,0.125,1e-04,137.8,50,10,0.05,7,200,0.035,1809
"R0",3,3,10000,0.125,1e-04,137.9,50,10,0.05,7,200,0.035,1818
"R0",3,3,10000,0.125,1e-04,138,50,10,0.05,7,200,0.035,1810
"R0",3,3,10000,0.125,1e-04,138.1,50,10,0.05,7,200,0.035,1812
"R0",3,3,10000,0.125,1e-04,138.2,50,11,0.055,7,200,0.035,1839
"R0",3,3,10000,0.125,1e-04,138.3,50,11,0.055,7,200,0.035,1836
"R0",3,3,10000,0.125,1e-04,138.4,50,11,0.055,7,200,0.035,1841
"R0",3,3,10000,0.125,1e-04,138.5,50,11,0.055,7,200,0.035,1854
"R0",3,3,10000,0.125,1e-04,138.6,50,11,0.055,7,200,0.035,1882
"R0",3,3,10000,0.125,1e-04,138.7,50,11,0.055,7,200,0.035,1913
"R0",3,3,10000,0.125,1e-04,138.8,50,10,0.05,7,200,0.035,1938
"R0",3,3,10000,0.125,1e-04,138.9,50,10,0.05,7,200,0.035,1974
"R0",3,3,10000,0.125,1e-04,139,50,10,0.05,7,200,0.035,1993
"R0",3,3,10000,0.125,1e-04,139.1,50,10,0.05,7,200,0.035,2049
"R0",3,3,10000,0.125,1e-04,139.2,50,10,0.05,7,200,0.035,2069
"R0",3,3,10000,0.125,1e-04,139.3,50,10,0.05,7,200,0.035,2092
"R0",3,3,10000,0.125,1e-04,139.4,50,10,0.05,7,200,0.035,2168
"R0",3,3,10000,0.125,1e-04,139.5,50,10,0.05,7,200,0.035,2228
"R0",3,3,10000,0.125,1e-04,139.6,50,10,0.05,7,200,0.035,2304
"R0",3,3,10000,0.125,1e-04,139.7,50,10,0.05,7,200,0.035,2366
"R0",3,3,10000,0.125,1e-04,139.8,50,10,0.05,7,200,0.035,2429
"R0",3,3,10000,0.125,1e-04,139.9,50,10,0.05,7,200,0.035,2593
"R0",3,3,10000,0.125,1e-04,140,50,10,0.05,7,200,0.035,2723
"R0",3,3,10000,0.125,1e-04,140.1,50,10,0.05,7,200,0.035,2865
"R0",3,3,10000,0.125,1e-04,140.2,50,10,0.05,7,200,0.035,3012
"R0",3,3,10000,0.125,1e-04,140.3,50,10,0.05,7,200,0.035,3183
"R0",3,3,10000,0.125,1e-04,140.4,50,10,0.05,7,200,0.035,3374
"R0",3,3,10000,0.125,1e-04,140.5,50,10,0.05,7,200,0.035,3630
"R0",3,3,10000,0.125,1e-04,140.6,50,10,0.05,7,200,0.035,3781
"R0",3,3,10000,0.125,1e-04,140.7,50,10,0.05,7,200,0.035,3953
"R0",3,3,10000,0.125,1e-04,140.8,50,10,0.05,7,200,0.035,4177
"R0",3,3,10000,0.125,1e-04,140.9,50,10,0.05,7,200,0.035,4461
"R0",3,3,10000,0.125,1e-04,141,50,10,0.05,7,200,0.035,4642
"R0",3,3,10000,0.125,1e-04,141.1,50,10,0.05,7,200,0.035,4927
"R0",3,3,10000,0.125,1e-04,141.2,50,11,0.055,7,200,0.035,5177
"R0",3,3,10000,0.125,1e-04,141.3,50,11,0.055,7,200,0.035,5357
"R0",3,3,10000,0.125,1e-04,141.4,50,11,0.055,7,200,0.035,5518
"R0",3,3,10000,0.125,1e-04,141.5,50,12,0.06,7,200,0.035,5677
"R0",3,3,10000,0.125,1e-04,141.6,50,12,0.06,7,200,0.035,5739
"R0",3,3,10000,0.125,1e-04,141.7,50,12,0.06,7,200,0.035,5808
"R0",3,3,10000,0.125,1e-04,141.8,50,12,0.06,7,200,0.035,5848
"R0",3,3,10000,0.125,1e-04,141.9,50,12,0.06,7,200,0.035,5864
"R0",3,3,10000,0.125,1e-04,142,50,12,0.06,7,200,0.035,5865
"R0",3,3,10000,0.125,1e-04,142.1,50,12,0.06,7,200,0.035,5837
"R0",3,3,10000,0.125,1e-04,142.2,50,12,0.06,7,200,0.035,5719
"R0",3,3,10000,0.125,1e-04,142.3,50,11,0.055,7,200,0.035,5699
"R0",3,3,10000,0.125,1e-04,142.4,50,11,0.055,7,200,0.035,5607
"R0",3,3,10000,0.125,1e-04,142.5,50,11,0.055,7,200,0.035,5550
"R0",3,3,10000,0.125,1e-04,142.6,50,11,0.055,7,200,0.035,5468
"R0",3,3,10000,0.125,1e-04,142.7,50,11,0.055,7,200,0.035,5491
"R0",3,3,10000,0.125,1e-04,142.8,50,11,0.055,7,200,0.035,5495
"R0",3,3,10000,0.125,1e-04,142.9,50,11,0.055,7,200,0.035,5437
"R0",3,3,10000,0.125,1e-04,143,50,12,0.06,7,200,0.035,5445
"R0",3,3,10000,0.125,1e-04,143.1,50,12,0.06,7,200,0.035,5437
"R0",3,3,10000,0.125,1e-04,143.2,50,12,0.06,7,200,0.035,5475
"R0",3,3,10000,0.125,1e-04,143.3,50,12,0.06,7,200,0.035,5514
"R0",3,3,10000,0.125,1e-04,143.4,50,12,0.06,7,200,0.035,5653
"R0",3,3,10000,0.125,1e-04,143.5,50,12,0.06,7,200,0.035,5720
"R0",3,3,10000,0.125,1e-04,143.6,50,12,0.06,7,200,0.035,5783
"R0",3,3,10000,0.125,1e-04,143.7,50,12,0.06,7,200,0.035,5857
"R0",3,3,10000,0.125,1e-04,143.8,50,12,0.06,7,200,0.035,6021
"R0",3,3,10000,0.125,1e-04,143.9,50,12,0.06,7,200,0.035,6179
"R0",3,3,10000,0.125,1e-04,144,50,12,0.06,7,200,0.035,6327
"R0",3,3,10000,0.125,1e-04,144.1,50,12,0.06,7,200,0.035,6436
"R0",3,3,10000,0.125,1e-04,144.2,50,12,0.06,7,200,0.035,6571
"R0",3,3,10000,0.125,1e-04,144.3,50,12,0.06,7,200,0.035,6655
"R0",3,3,10000,0.125,1e-04,144.4,50,12,0.06,7,200,0.035,6775
"R0",3,3,10000,0.125,1e-04,144.5,50,12,0.06,7,200,0.035,6933
"R0",3,3,10000,0.125,1e-04,144.6,50,12,0.06,7,200,0.035,7062
"R0",3,3,10000,0.125,1e-04,144.7,50,12,0.06,7,200,0.035,7180
"R0",3,3,10000,0.125,1e-04,144.8,50,12,0.06,7,200,0.035,7367
"R0",3,3,10000,0.125,1e-04,144.9,50,12,0.06,7,200,0.035,7555
"R0",3,3,10000,0.125,1e-04,145,50,12,0.06,7,200,0.035,7738
"R0",3,3,10000,0.125,1e-04,145.1,50,12,0.06,7,200,0.035,7862
"R0",3,3,10000,0.125,1e-04,145.2,50,12,0.06,7,200,0.035,8056
"R0",3,3,10000,0.125,1e-04,145.3,50,12,0.06,7,200,0.035,8271
"R0",3,3,10000,0.125,1e-04,145.4,50,12,0.06,7,200,0.035,8556
"R0",3,3,10000,0.125,1e-04,145.5,50,12,0.06,7,200,0.035,8775
"R0",3,3,10000,0.125,1e-04,145.6,50,13,0.065,7,200,0.035,9048
"R0",3,3,10000,0.125,1e-04,145.7,50,13,0.065,7,200,0.035,9350
"R0",3,3,10000,0.125,1e-04,145.8,50,13,0.065,7,200,0.035,9648
"R0",3,3,10000,0.125,1e-04,145.9,50,13,0.065,7,200,0.035,10061
"R0",3,3,10000,0.125,1e-04,146,50,13,0.065,7,200,0.035,10312
"R0",3,3,10000,0.125,1e-04,146.1,50,13,0.065,7,200,0.035,10566
"R0",3,3,10000,0.125,1e-04,146.2,50,13,0.065,7,200,0.035,10788
"R0",3,3,10000,0.125,1e-04,146.3,50,13,0.065,7,200,0.035,10866
"R0",3,3,10000,0.125,1e-04,146.4,50,14,0.07,7,200,0.035,10931
"R0",3,3,10000,0.125,1e-04,146.5,50,14,0.07,7,200,0.035,10957
"R0",3,3,10000,0.125,1e-04,146.6,50,13,0.065,7,200,0.035,10961
"R0",3,3,10000,0.125,1e-04,146.7,50,13,0.065,7,200,0.035,10963
"R0",3,3,10000,0.125,1e-04,146.8,50,13,0.065,7,200,0.035,10857
"R0",3,3,10000,0.125,1e-04,146.9,50,13,0.065,7,200,0.035,10765
"R0",3,3,10000,0.125,1e-04,147,50,13,0.065,7,200,0.035,10688
"R0",3,3,10000,0.125,1e-04,147.1,50,13,0.065,7,200,0.035,10630
"R0",3,3,10000,0.125,1e-04,147.2,50,13,0.065,7,200,0.035,10511
"R0",3,3,10000,0.125,1e-04,147.3,50,13,0.065,7,200,0.035,10359
"R0",3,3,10000,0.125,1e-04,147.4,50,13,0.065,7,200,0.035,10178
"R0",3,3,10000,0.125,1e-04,147.5,50,13,0.065,7,200,0.035,9996
"R0",3,3,10000,0.125,1e-04,147.6,50,13,0.065,7,200,0.035,9919
"R0",3,3,10000,0.125,1e-04,147.7,50,13,0.065,7,200,0.035,9730
"R0",3,3,10000,0.125,1e-04,147.8,50,13,0.065,7,200,0.035,9544
"R0",3,3,10000,0.125,1e-04,147.9,50,13,0.065,7,200,0.035,9465
"R0",3,3,10000,0.125,1e-04,148,50,13,0.065,7,200,0.035,9221
"R0",3,3,10000,0.125,1e-04,148.1,50,13,0.065,7,200,0.035,8949
"R0",3,3,10000,0.125,1e-04,148.2,50,13,0.065,7,200,0.035,8695
"R0",3,3,10000,0.125,1e-04,148.3,50,13,0.065,7,200,0.035,8398
"R0",3,3,10000,0.125,1e-04,148.4,50,13,0.065,7,200,0.035,8148
"R0",3,3,10000,0.125,1e-04,148.5,50,13,0.065,7,200,0.035,7909
"R0",3,3,10000,0.125,1e-04,148.6,50,13,0.065,7,200,0.035,7639
"R0",3,3,10000,0.125,1e-04,148.7,50,13,0.065,7,200,0.035,7387
"R0",3,3,10000,0.125,1e-04,148.8,50,13,0.065,7,200,0.035,7147
"R0",3,3,10000,0.125,1e-04,148.9,50,13,0.065,7,200,0.035,6917
"R0",3,3,10000,0.125,1e-04,149,50,13,0.065,7,200,0.035,6705
"R0",3,3,10000,0.125,1e-04,149.1,50,13,0.065,7,200,0.035,6497
"R0",3,3,10000,0.125,1e-04,149.2,50,13,0.065,7,200,0.035,6330
"R0",3,3,10000,0.125,1e-04,149.3,50,13,0.065,7,200,0.035,6211
"R0",3,3,10000,0.125,1e-04,149.4,50,13,0.065,7,200,0.035,6049
"R0",3,3,10000,0.125,1e-04,149.5,50,13,0.065,7,200,0.035,5998
"R0",3,3,10000,0.125,1e-04,149.6,50,13,0.065,7,200,0.035,5996
"R0",3,3,10000,0.125,1e-04,149.7,50,14,0.07,7,200,0.035,6009
"R0",3,3,10000,0.125,1e-04,149.8,50,14,0.07,7,200,0.035,6052
"R0",3,3,10000,0.125,1e-04,149.9,50,14,0.07,7,200,0.035,6093
"R0",3,3,10000,0.125,1e-04,150,50,14,0.07,7,200,0.035,6144
"R0",3,3,10000,0.125,1e-04,150.1,50,14,0.07,7,200,0.035,6213
"R0",3,3,10000,0.125,1e-04,150.2,50,14,0.07,7,200,0.035,6295
"R0",3,3,10000,0.125,1e-04,150.3,50,14,0.07,7,200,0.035,6394
"R0",3,3,10000,0.125,1e-04,150.4,50,14,0.07,7,200,0.035,6465
"R0",3,3,10000,0.125,1e-04,150.5,50,14,0.07,7,200,0.035,6451
"R0",3,3,10000,0.125,1e-04,150.6,50,14,0.07,7,200,0.035,6443
"R0",3,3,10000,0.125,1e-04,150.7,50,14,0.07,7,200,0.035,6444
"R0",3,3,10000,0.125,1e-04,150.8,50,14,0.07,7,200,0.035,6345
"R0",3,3,10000,0.125,1e-04,150.9,50,14,0.07,7,200,0.035,6301
"R0",3,3,10000,0.125,1e-04,151,50,14,0.07,7,200,0.035,6253
"R0",3,3,10000,0.125,1e-04,151.1,50,14,0.07,7,200,0.035,6086
"R0",3,3,10000,0.125,1e-04,151.2,50,14,0.07,7,200,0.035,5982
"R0",3,3,10000,0.125,1e-04,151.3,50,14,0.07,7,200,0.035,5767
"R0",3,3,10000,0.125,1e-04,151.4,50,14,0.07,7,200,0.035,5642
"R0",3,3,10000,0.125,1e-04,151.5,50,14,0.07,7,200,0.035,5481
"R0",3,3,10000,0.125,1e-04,151.6,50,14,0.07,7,200,0.035,5335
"R0",3,3,10000,0.125,1e-04,151.7,50,14,0.07,7,200,0.035,5188
"R0",3,3,10000,0.125,1e-04,151.8,50,14,0.07,7,200,0.035,5015
"R0",3,3,10000,0.125,1e-04,151.9,50,15,0.075,7,200,0.035,4799
