"combo_id","replicate","patch","episode_id","start_time","end_time","censoring_time","observed_duration","extinction_observed","T0","threshold_multiplier","fadeout_threshold","survived_beyond_threshold","early_extinction","fadeout","right_censored"
"smoke",1,58,4,2910,2919,3650,9,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,58,5,3355,3437,3650,82,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,59,1,0,145,3650,145,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,59,2,382,460,3650,78,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,59,3,1168,1255,3650,87,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,59,4,1753,1754,3650,1,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,59,5,1916,1917,3650,1,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,59,6,2250,2326,3650,76,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,59,7,3354,3431,3650,77,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,60,1,0,106,3650,106,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,60,2,381,448,3650,67,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,60,3,648,662,3650,14,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,60,4,706,782,3650,76,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,60,5,824,829,3650,5,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,60,6,1514,1578,3650,64,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,61,1,0,106,3650,106,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,61,2,579,582,3650,3,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,61,3,752,822,3650,70,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,61,4,1522,1598,3650,76,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,61,5,1867,1871,3650,4,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,62,1,0,104,3650,104,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,62,2,391,484,3650,93,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,62,3,770,853,3650,83,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,62,4,1150,1231,3650,81,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,62,5,1453,1454,3650,1,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,62,6,1928,2022,3650,94,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,62,7,3015,3020,3650,5,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,62,8,3369,3370,3650,1,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,62,9,3376,3476,3650,100,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,63,1,0,883,3650,883,TRUE,128.684649154444,1.5,193.026973731666,TRUE,FALSE,TRUE,FALSE
"smoke",1,63,2,1132,1200,3650,68,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,63,3,1368,1369,3650,1,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,63,4,1436,1504,3650,68,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,63,5,1812,1878,3650,66,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,63,6,2947,3013,3650,66,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,64,1,0,87,3650,87,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,64,2,365,441,3650,76,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,64,3,632,634,3650,2,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,64,4,755,825,3650,70,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,64,5,1120,1189,3650,69,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,64,6,1214,1222,3650,8,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,64,7,1574,1850,3650,276,TRUE,128.684649154444,1.5,193.026973731666,TRUE,FALSE,TRUE,FALSE
"smoke",1,65,1,0,493,3650,493,TRUE,128.684649154444,1.5,193.026973731666,TRUE,FALSE,TRUE,FALSE
"smoke",1,65,2,658,734,3650,76,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,65,3,818,1432,3650,614,TRUE,128.684649154444,1.5,193.026973731666,TRUE,FALSE,TRUE,FALSE
"smoke",1,65,4,2920,2988,3650,68,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,65,5,3235,3315,3650,80,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,66,1,0,126,3650,126,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,66,2,1090,1177,3650,87,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,66,3,1387,1484,3650,97,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,66,4,2204,2206,3650,2,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,66,5,2826,2917,3650,91,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,66,6,2921,2923,3650,2,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,66,7,2947,2960,3650,13,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,67,1,0,112,3650,112,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,67,2,753,754,3650,1,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,67,3,1307,1632,3650,325,TRUE,128.684649154444,1.5,193.026973731666,TRUE,FALSE,TRUE,FALSE
"smoke",1,67,4,1823,1892,3650,69,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,67,5,2230,2293,3650,63,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,67,6,2661,2760,3650,99,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,67,7,3039,3182,3650,143,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,67,8,3628,3630,3650,2,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,68,1,0,109,3650,109,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,68,2,279,374,3650,95,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,68,3,617,619,3650,2,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,68,4,1403,1494,3650,91,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,68,5,1555,1557,3650,2,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,68,6,1811,1884,3650,73,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,68,7,3009,3080,3650,71,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,68,8,3613,NA,3650,37,FALSE,128.684649154444,1.5,193.026973731666,FALSE,FALSE,FALSE,TRUE
"smoke",1,69,1,0,1212,3650,1212,TRUE,128.684649154444,1.5,193.026973731666,TRUE,FALSE,TRUE,FALSE
"smoke",1,69,2,1525,1621,3650,96,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,69,3,2140,2217,3650,77,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,69,4,2540,2601,3650,61,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,70,1,0,85,3650,85,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,70,2,400,467,3650,67,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,70,3,769,844,3650,75,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,70,4,1209,1225,3650,16,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,70,5,1476,1544,3650,68,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,70,6,1835,1959,3650,124,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,70,7,2214,2286,3650,72,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,70,8,2697,2704,3650,7,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,70,9,3417,NA,3650,233,FALSE,128.684649154444,1.5,193.026973731666,TRUE,FALSE,FALSE,TRUE
"smoke",1,71,1,0,82,3650,82,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,71,2,221,224,3650,3,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,71,3,502,1545,3650,1043,TRUE,128.684649154444,1.5,193.026973731666,TRUE,FALSE,TRUE,FALSE
"smoke",1,71,4,1844,1908,3650,64,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,71,5,2230,2310,3650,80,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,71,6,2644,2737,3650,93,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,71,7,2912,2989,3650,77,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,72,1,0,98,3650,98,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,72,2,277,281,3650,4,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,72,3,582,585,3650,3,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,72,4,730,796,3650,66,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,72,5,1065,1144,3650,79,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,72,6,1498,1580,3650,82,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,72,7,1923,2016,3650,93,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,72,8,2076,2222,3650,146,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,72,9,2580,2581,3650,1,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,72,10,2745,2754,3650,9,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,72,11,2927,2930,3650,3,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,73,1,0,63,3650,63,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,73,2,629,632,3650,3,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,73,3,913,920,3650,7,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,73,4,1889,1963,3650,74,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,73,5,2260,2326,3650,66,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,73,6,2914,2995,3650,81,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,73,7,3508,NA,3650,142,FALSE,128.684649154444,1.5,193.026973731666,FALSE,FALSE,FALSE,TRUE
"smoke",1,74,1,0,99,3650,99,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,74,2,294,295,3650,1,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,74,3,661,748,3650,87,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,74,4,1036,1115,3650,79,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,74,5,1589,1993,3650,404,TRUE,128.684649154444,1.5,193.026973731666,TRUE,FALSE,TRUE,FALSE
"smoke",1,74,6,2161,2232,3650,71,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,74,7,2269,2273,3650,4,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,74,8,2332,2336,3650,4,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,74,9,2400,3436,3650,1036,TRUE,128.684649154444,1.5,193.026973731666,TRUE,FALSE,TRUE,FALSE
"smoke",1,75,1,0,441,3650,441,TRUE,128.684649154444,1.5,193.026973731666,TRUE,FALSE,TRUE,FALSE
"smoke",1,75,2,834,928,3650,94,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,75,3,1497,1557,3650,60,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,75,4,1794,1869,3650,75,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,75,5,2144,2206,3650,62,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,75,6,2910,2990,3650,80,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,75,7,3634,3636,3650,2,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,76,1,0,163,3650,163,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,76,2,329,399,3650,70,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,76,3,1054,1142,3650,88,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,76,4,1403,1472,3650,69,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,76,5,1951,1954,3650,3,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,76,6,2924,3012,3650,88,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,76,7,3456,NA,3650,194,FALSE,128.684649154444,1.5,193.026973731666,TRUE,FALSE,FALSE,TRUE
"smoke",1,77,1,0,122,3650,122,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,77,2,304,390,3650,86,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,77,3,790,793,3650,3,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,77,4,1446,1515,3650,69,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,77,5,2911,2977,3650,66,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,77,6,3525,3634,3650,109,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,78,1,0,92,3650,92,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,78,2,288,374,3650,86,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,78,3,411,413,3650,2,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,78,4,619,1244,3650,625,TRUE,128.684649154444,1.5,193.026973731666,TRUE,FALSE,TRUE,FALSE
"smoke",1,78,5,1451,1522,3650,71,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,78,6,1536,1537,3650,1,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,78,7,2574,2638,3650,64,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,79,1,0,561,3650,561,TRUE,128.684649154444,1.5,193.026973731666,TRUE,FALSE,TRUE,FALSE
"smoke",1,79,2,1402,1405,3650,3,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,79,3,1423,1481,3650,58,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,79,4,1500,1511,3650,11,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,79,5,1555,1556,3650,1,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,79,6,2649,2743,3650,94,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,79,7,2921,2999,3650,78,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,80,1,0,106,3650,106,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,80,2,1098,1164,3650,66,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,80,3,1191,1194,3650,3,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,80,4,2355,2361,3650,6,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,80,5,2916,3000,3650,84,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,80,6,3319,3389,3650,70,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,80,7,3581,3583,3650,2,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,81,1,0,79,3650,79,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,81,2,170,177,3650,7,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,81,3,2171,2248,3650,77,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,81,4,2862,2939,3650,77,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,82,1,0,78,3650,78,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,82,2,460,556,3650,96,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,82,3,772,843,3650,71,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,82,4,1087,1158,3650,71,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,82,5,1554,1643,3650,89,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,82,6,2290,2291,3650,1,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,82,7,2531,2597,3650,66,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,82,8,2913,2970,3650,57,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,82,9,3022,3036,3650,14,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,83,1,0,128,3650,128,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,83,2,801,872,3650,71,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,83,3,1920,2005,3650,85,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,83,4,2960,3023,3650,63,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,83,5,3643,NA,3650,7,FALSE,128.684649154444,1.5,193.026973731666,FALSE,FALSE,FALSE,TRUE
"smoke",1,84,1,0,145,3650,145,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,84,2,343,345,3650,2,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,84,3,934,1223,3650,289,TRUE,128.684649154444,1.5,193.026973731666,TRUE,FALSE,TRUE,FALSE
"smoke",1,84,4,1472,1533,3650,61,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,84,5,2226,2310,3650,84,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,84,6,2466,2578,3650,112,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,84,7,2990,3058,3650,68,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,85,1,0,86,3650,86,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,85,2,356,419,3650,63,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,85,3,673,748,3650,75,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,85,4,1119,1121,3650,2,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,85,5,2899,2980,3650,81,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,85,6,3372,3375,3650,3,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,85,7,3581,NA,3650,69,FALSE,128.684649154444,1.5,193.026973731666,FALSE,FALSE,FALSE,TRUE
"smoke",1,86,1,0,86,3650,86,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,86,2,675,770,3650,95,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,86,3,1428,1495,3650,67,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,86,4,1786,1789,3650,3,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,86,5,1802,1869,3650,67,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,86,6,2217,2295,3650,78,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,86,7,2884,2968,3650,84,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,87,1,0,102,3650,102,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,87,2,771,840,3650,69,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,87,3,871,876,3650,5,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,87,4,1816,1817,3650,1,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,87,5,2515,2609,3650,94,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,87,6,3023,3027,3650,4,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,87,7,3326,3329,3650,3,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,87,8,3496,3498,3650,2,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,88,1,0,113,3650,113,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,88,2,269,367,3650,98,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,88,3,473,475,3650,2,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,88,4,517,520,3650,3,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,88,5,759,826,3650,67,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,88,6,995,999,3650,4,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,88,7,1456,1458,3650,2,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,88,8,2513,2588,3650,75,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,88,9,3024,3121,3650,97,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,89,1,0,139,3650,139,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,89,2,277,354,3650,77,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
