"time","S","I","result_id"
1.88,9753.72022069104,161.574128038673,3
1.89,9750.05506805395,163.914305575113,3
1.9,9746.33837525186,166.286842979354,3
1.91,9742.56947239324,168.692142659035,3
1.92,9738.74768252448,171.130610693872,3
1.93,9734.87232160492,173.602656827799,3
1.94,9730.9426984834,176.108694459485,3
1.95,9726.95811487647,178.649140631169,3
1.96,9722.9178653484,181.224416015758,3
1.97,9718.82123729302,183.834944902139,3
1.98,9714.66751091739,186.481155178643,3
1.99,9710.45595922751,189.163478314597,3
2,9706.18584801597,191.882349339924,3
2.01,9701.85643585179,194.63820682271,3
2.02,9697.46697407239,197.431492844691,3
2.03,9693.01670677787,200.262652974594,3
2.04,9688.50487082754,203.132136239263,3
2.05,9683.93069583902,206.040395092522,3
2.06,9679.29340418967,208.987885381691,3
2.07,9674.59221102072,211.975066311701,3
2.08,9669.82632424408,215.002400406741,3
2.09,9664.99494455179,218.070353469358,3
2.1,9660.09726542844,221.179394536962,3
2.11,9655.13247316648,224.32999583564,3
2.12,9650.09974688454,227.522632731232,3
2.13,9644.99825854889,230.757783677582,3
2.14,9639.82717299806,234.035930161902,3
2.15,9634.58564797091,237.357556647163,3
2.16,9629.27283413789,240.723150511456,3
2.17,9623.88787513599,244.133201984232,3
2.18,9618.42990760722,247.588204079356,3
2.19,9612.89806124074,251.088652524896,3
2.2,9607.29145881892,254.63504568957,3
2.21,9601.60921626718,258.227884505765,3
2.22,9595.8504427079,261.867672389073,3
2.23,9590.0142405185,265.554915154238,3
2.24,9584.09970539362,269.290120927454,3
2.25,9578.10592641178,273.073800054927,3
2.26,9572.03198610633,276.906465007624,3
2.27,9565.87696054111,280.788630282122,3
2.28,9559.63991939061,284.720812297495,3
2.29,9553.31992602506,288.703529288132,3
2.3,9546.91603760032,292.737301192433,3
2.31,9540.42730515273,296.822649537276,3
2.32,9533.85277369922,300.960097318205,3
2.33,9527.19148234246,305.150168875227,3
2.34,9520.44246438156,309.393389764161,3
2.35,9513.60474742802,313.690286623453,3
2.36,9506.67735352742,318.041387036376,3
2.37,9499.6592992867,322.447219388532,3
2.38,9492.5495960073,326.908312720593,3
2.39,9485.3472498242,331.425196576189,3
2.4,9478.05126185097,335.998400844871,3
2.41,9470.66062833104,340.628455600086,3
2.42,9463.17434079515,345.315890932063,3
2.43,9455.59138622528,350.061236775571,3
2.44,9447.91074722496,354.865022732443,3
2.45,9440.13140219629,359.727777888835,3
2.46,9432.25232552363,364.650030627104,3
2.47,9424.27248776411,369.632308432292,3
2.48,9416.19085584511,374.675137693103,3
2.49,9408.00639326877,379.779043497346,3
2.5,9399.71806032365,384.944549421762,3
2.51,9391.32481430365,390.172177316191,3
2.52,9382.82560973431,395.46244708202,3
2.53,9374.21939860654,400.815876444848,3
2.54,9365.50513061795,406.232980721346,3
2.55,9356.68175342175,411.714272580236,3
2.56,9347.74821288353,417.260261797364,3
2.57,9338.70345334576,422.871455004828,3
2.58,9329.54641790024,428.548355434116,3
2.59,9320.27604866865,434.291462653228,3
2.6,9310.891287091,440.10127229776,3
2.61,9301.39107422245,445.978275795912,3
2.62,9291.77435103818,451.922960087423,3
2.63,9282.04005874674,457.935807336396,3
2.64,9272.18713911155,464.017294638028,3
2.65,9262.21453478103,470.167893719213,3
2.66,9252.12118962708,476.388070633057,3
2.67,9241.90604909208,482.678285447275,3
2.68,9231.56806054452,489.03899192651,3
2.69,9221.10617364313,495.470637208585,3
2.7,9210.51934070975,501.973661474707,3
2.71,9199.80651711074,508.548497613674,3
2.72,9188.9666616471,515.195570880103,3
2.73,9177.99873695326,521.915298546744,3
2.74,9166.90170990456,528.708089550922,3
2.75,9155.67455203334,535.574344135178,3
2.76,9144.31623995375,542.514453482171,3
2.77,9132.82575579511,549.52879934392,3
2.78,9121.20208764396,556.61775366548,3
2.79,9109.44422999455,563.781678203135,3
2.8,9097.55118420797,571.020924137221,3
2.81,9085.52195897962,578.335831679678,3
2.82,9073.35557081507,585.726729676479,3
2.83,9061.05104451431,593.193935205031,3
2.84,9048.60741366408,600.737753166719,3
2.85,9036.02372113843,608.358475874729,3
2.86,9023.29901960717,616.056382637316,3
2.87,9010.43237205228,623.831739336683,3
2.88,8997.42285229203,631.684798003657,3
2.89,8984.26954551268,639.615796388357,3
2.9,8970.97154880767,647.624957527048,3
2.91,8957.52797172401,655.712489305404,3
2.92,8943.93793681582,663.878584018402,3
2.93,8930.20058020472,672.123417927082,3
2.94,8916.31505214693,680.447150812427,3
2.95,8902.28051760683,688.84992552662,3
2.96,8888.09615683669,697.331867541938,3
2.97,8873.76116596249,705.893084497597,3
2.98,8859.27475757536,714.533665744805,3
2.99,8844.63616132847,723.253681890363,3
3,8829.84462453913,732.053184339109,3
3.01,8814.89941279565,740.932204835557,3
3.02,8799.79981056882,749.890755005054,3
3.03,8784.54512182747,758.928825894831,3
3.04,8769.13467065795,768.046387515298,3
3.05,8753.5678018871,777.243388381971,3
3.06,8737.84388170824,786.519755058424,3
3.07,8721.96229830997,795.875391700661,3
3.08,8705.92246250716,805.310179603328,3
3.09,8689.72380837395,814.823976748195,3
3.1,8673.36579387809,824.416617355339,3
3.11,8656.84790151633,834.08791143747,3
3.12,8640.16963895032,843.837644357879,3
3.13,8623.33053964254,853.665576392464,3
3.14,8606.33016349189,863.571442296309,3
3.15,8589.16809746815,873.554950875328,3
3.16,8571.84395624517,883.615784563446,3
3.17,8554.3573828319,893.753599005851,3
3.18,8536.70804920098,903.968022648825,3
3.19,8518.89565691416,914.258656336672,3
3.2,8500.91993774402,924.625072916299,3
3.21,8482.78065429156,935.066816849969,3
3.22,8464.47760059872,945.583403836794,3
3.23,8446.01060275565,956.174320443513,3
3.24,8427.37951950176,966.83902374512,3
3.25,8408.58424282008,977.576940975908,3
3.26,8389.62469852437,988.387469191499,3
3.27,8370.50084683813,999.269974942444,3
3.28,8351.21268296504,1010.22379395995,3
3.29,8331.76023765009,1021.24823085435,3
3.3,8312.14357773071,1032.34255882685,3
3.31,8292.36280667731,1043.50601939519,3
3.32,8272.41806512249,1054.73782213374,3
3.33,8252.30953137826,1066.0371444287,3
3.34,8232.03742194053,1077.40313124888,3
3.35,8211.60199198031,1088.83489493273,3
3.36,8191.00353582081,1100.33151499211,3
3.37,8170.24238739975,1111.89203793347,3
3.38,8149.31892071635,1123.51547709689,3
3.39,8128.23355026204,1135.20081251361,3
3.4,8106.98673143448,1146.94699078264,3
3.41,8085.57896093406,1158.75292496683,3
3.42,8064.01077714217,1170.61749450911,3
3.43,8042.28276048065,1182.53954516933,3
3.44,8020.39553375181,1194.51788898217,3
3.45,7998.34976245815,1206.55130423678,3
3.46,7976.14615510136,1218.63853547836,3
3.47,7953.78546345981,1230.77829353246,3
3.48,7931.26848284402,1242.96925555215,3
3.49,7908.59605232932,1255.21006508873,3
3.5,7885.76905496538,1267.49933218627,3
3.51,7862.7884179617,1279.83563350035,3
3.52,7839.65511284874,1292.21751244149,3
3.53,7816.37015561403,1304.64347934347,3
3.54,7792.93460681276,1317.11201165704,3
3.55,7769.34957165227,1329.62155416911,3
3.56,7745.61620005009,1342.17051924792,3
3.57,7721.73568666489,1354.75728711431,3
3.58,7697.70927090009,1367.38020613926,3
3.59,7673.53823687945,1380.0375931681,3
3.6,7649.22391339454,1392.72773387134,3
3.61,7624.7676738235,1405.44888312241,3
3.62,7600.17093602088,1418.1992654023,3
3.63,7575.43516217811,1430.97707523129,3
3.64,7550.56185865456,1443.7804776277,3
3.65,7525.55257577861,1456.60760859375,3
3.66,7500.40890761888,1469.45657562849,3
3.67,7475.13249172511,1482.3254582677,3
3.68,7449.72500883873,1495.21230865068,3
3.69,7424.18818257301,1508.11515211388,3
3.7,7398.52377906253,1521.03198781108,3
3.71,7372.73360658219,1533.96078935996,3
3.72,7346.81951513552,1546.89950551493,3
3.73,7320.78339601246,1559.84606086574,3
3.74,7294.62718131661,1572.79835656172,3
3.75,7268.35284346208,1585.75427106129,3
3.76,7241.96239464007,1598.71166090622,3
3.77,7215.45788625543,1611.66836152039,3
3.78,7188.84140833327,1624.62218803247,3
3.79,7162.11508889606,1637.57093612204,3
3.8,7135.2810933114,1650.51238288865,3
3.81,7108.34162361083,1663.44428774326,3
3.82,7081.29891778007,1676.36439332139,3
3.83,7054.15524902111,1689.27042641737,3
3.84,7026.91292498659,1702.16009893901,3
3.85,6999.57428698697,1715.03110888201,3
3.86,6972.141709171,1727.88114132336,3
3.87,6944.61759768015,1740.70786943282,3
3.88,6917.00438977744,1753.50895550194,3
3.89,6889.30455295153,1766.28205198946,3
3.9,6861.5205839965,1779.02480258255,3
3.91,6833.65500806829,1791.7348432727,3
3.92,6805.71037771832,1804.40980344548,3
3.93,6777.68927190524,1817.04730698329,3
3.94,6749.59429498552,1829.64497337995,3
3.95,6721.42807568371,1842.20041886622,3
3.96,6693.19326604343,1854.71125754526,3
3.97,6664.89254035966,1867.17510253699,3
3.98,6636.52859409359,1879.58956713015,3
3.99,6608.10414277073,1891.9522659412,3
4,6579.62192086349,1904.2608160788,3
4.01,6551.08468065895,1916.51283831285,3
4.02,6522.49519111311,1928.70595824689,3
4.03,6493.8562366925,1940.83780749288,3
4.04,6465.17061620426,1952.90602484708,3
4.05,6436.44114161574,1964.90825746589,3
4.06,6407.67063686479,1976.84216204064,3
4.07,6378.86193666168,1988.70540597003,3
4.08,6350.01788528393,2000.49566852916,3
4.09,6321.14133536513,2012.21064203393,3
4.1,6292.23514667875,2023.84803299974,3
4.11,6263.30218491832,2035.40556329327,3
4.12,6234.34532047485,2046.88097127627,3
4.13,6205.36742721286,2058.2720129402,3
4.14,6176.37138124599,2069.57646303056,3
4.15,6147.36005971348,2080.79211615992,3
4.16,6118.33633955849,2091.91678790842,3
4.17,6089.30309630956,2102.9483159108,3
4.18,6060.2632028662,2113.88456092877,3
4.19,6031.21952828981,2124.72340790778,3
4.2,6002.17493660099,2135.46276701716,3
4.21,5973.13228558431,2146.10057467258,3
4.22,5944.09442560174,2156.6347945399,3
4.23,5915.06419841561,2167.06341851948,3
4.24,5886.0444360223,2177.38446771,3
4.25,5857.0379594976,2187.5959933509,3
4.26,5828.04757785484,2197.69607774264,3
4.27,5799.0760869166,2207.68283514385,3
4.28,5770.12626820114,2217.55441264467,3
4.29,5741.20088782439,2227.30899101548,3
4.3,5712.30269541843,2236.9447855303,3
4.31,5683.43442306727,2246.46004676411,3
4.32,5654.59878426099,2255.85306136356,3
4.33,5625.79847286875,2265.12215279035,3
4.34,5597.03616213174,2274.26568203674,3
4.35,5568.31450367667,2283.28204831258,3
4.36,5539.63612655063,2292.16968970356,3
4.37,5511.00363627787,2300.92708379992,3
4.38,5482.41961393932,2309.55274829547,3
4.39,5453.88661527539,2318.04524155639,3
4.4,5425.40716981263,2326.40316315947,3
4.41,5396.98378001487,2334.62515439959,3
4.42,5368.61892045926,2342.7098987661,3
4.43,5340.31503703777,2350.65612238787,3
4.44,5312.0745461846,2358.46259444692,3
4.45,5283.89983412987,2366.12812756037,3
4.46,5255.79325617989,2373.65157813077,3
4.47,5227.75713602452,2381.03184666461,3
4.48,5199.79376507178,2388.26787805906,3
4.49,5171.90540181001,2395.35866185698,3
4.5,5144.09427119775,2402.30323247025,3
4.51,5116.36256408167,2409.10066937145,3
4.52,5088.71243664253,2415.75009725416,3
4.53,5061.14600986934,2422.25068616196,3
4.54,5033.6653690619,2428.60165158633,3
4.55,5006.27256336158,2434.80225453376,3
4.56,4978.96960531053,2440.85180156233,3
4.57,4951.75847043911,2446.74964478802,3
4.58,4924.64109688169,2452.49518186119,3
4.59,4897.61938502056,2458.08785591346,3
4.6,4870.69519715784,2463.52715547558,3
4.61,4843.87035721541,2468.81261436657,3
4.62,4817.14665046245,2473.94381155468,3
4.63,4790.52582327047,2478.9203709906,3
4.64,4764.00958289568,2483.74196141345,3
4.65,4737.59959728827,2488.40829613019,3
4.66,4711.29749492842,2492.91913276879,3
4.67,4685.10486468869,2497.27427300597,3
4.68,4659.02325572238,2501.47356226992,3
4.69,4633.05417737766,2505.51688941883,3
4.7,4607.19909913688,2509.40418639564,3
4.71,4581.45945058077,2513.13542785984,3
4.72,4555.83662137711,2516.71063079687,3
4.73,4530.33196129333,2520.12985410592,3
4.74,4504.94678023268,2523.39319816672,3
4.75,4479.68234829336,2526.50080438608,3
4.76,4454.53989585029,2529.45285472485,3
4.77,4429.52061365884,2532.24957120614,3
4.78,4404.62565298002,2534.89121540535,3
4.79,4379.85612572672,2537.37808792295,3
4.8,4355.2131046303,2539.71052784053,3
4.81,4330.69762342703,2541.88891216115,3
4.82,4306.31067706383,2543.91365523437,3
4.83,4282.0532219227,2545.78520816713,3
4.84,4257.92617606327,2547.50405822088,3
4.85,4233.93041948292,2549.07072819584,3
4.86,4210.06679439375,2550.48577580326,3
4.87,4186.336105516,2551.7497930262,3
4.88,4162.73912038713,2552.86340546971,3
4.89,4139.27656968606,2553.82727170115,3
4.9,4115.94914757195,2554.64208258128,3
4.91,4092.75751203691,2555.308560587,3
4.92,4069.70228527204,2555.8274591263,3
4.93,4046.78405404616,2556.19956184619,3
4.94,4024.00337009673,2556.42568193436,3
4.95,4001.36075053222,2556.5066614152,3
4.96,3978.8566782455,2556.44337044084,3
4.97,3956.49160233751,2556.23670657796,3
4.98,3934.26593855074,2555.88759409094,3
4.99,3912.18006971187,2555.39698322204,3
5,3890.23434618304,2554.76584946926,3
5.01,3868.42908632119,2553.9951928624,3
5.02,3846.76457694484,2553.08603723811,3
5.03,3825.24107380792,2552.03942951429,3
5.04,3803.8588020799,2550.85643896459,3
5.05,3782.61795683186,2549.53815649354,3
5.06,3761.51870352792,2548.08569391274,3
5.07,3740.56117852149,2546.50018321882,3
5.08,3719.74548955584,2544.78277587355,3
5.09,3699.07171626861,2542.93464208667,3
5.1,3678.53991069962,2540.95697010185,3
5.11,3658.15009780155,2538.85096548633,3
5.12,3637.90227595318,2536.61785042468,3
5.13,3617.79641747451,2534.25886301704,3
5.14,3597.83246914349,2531.77525658233,3
5.15,3578.01035271391,2529.1682989668,3
5.16,3558.32996543397,2526.43927185836,3
5.17,3538.79118056521,2523.58947010693,3
5.18,3519.39384790137,2520.62020105135,3
5.19,3500.13779428677,2517.532783853,3
5.2,3481.02282413399,2514.32854883658,3
5.21,3462.04871994031,2511.00883683827,3
5.22,3443.21524280268,2507.5749985617,3
5.23,3424.52213293091,2504.02839394174,3
5.24,3405.96911015873,2500.37039151667,3
5.25,3387.55587445234,2496.60236780878,3
5.26,3369.28210641635,2492.72570671364,3
5.27,3351.14746779664,2488.7417988984,3
5.28,3333.15160198004,2484.65204120907,3
5.29,3315.29413449037,2480.45783608722,3
5.3,3297.57467348084,2476.16059099609,3
5.31,3279.99281022241,2471.76171785635,3
5.32,3262.54811958791,2467.26263249164,3
5.33,3245.24016053182,2462.66475408396,3
5.34,3228.06847656535,2457.96950463916,3
5.35,3211.03259622677,2453.17830846248,3
5.36,3194.13203354675,2448.29259164431,3
5.37,3177.36628850857,2443.3137815563,3
5.38,3160.73484750299,2438.24330635772,3
5.39,3144.23718377777,2433.08259451234,3
5.4,3127.87275788148,2427.83307431572,3
5.41,3111.64101810173,2422.49617343299,3
5.42,3095.54140089752,2417.07331844716,3
5.43,3079.57333132567,2411.56593441796,3
5.44,3063.73622346128,2405.97544445124,3
5.45,3048.02948081196,2400.30326927887,3
5.46,3032.45249672602,2394.55082684918,3
5.47,3017.00465479426,2388.7195319279,3
5.48,3001.68532924553,2382.81079570956,3
5.49,2986.49388533586,2376.82602543933,3
5.5,2971.42967973112,2370.76662404525,3
5.51,2956.4920608833,2364.63398978078,3
5.52,2941.68036940017,2358.42951587762,3
5.53,2926.99393840847,2352.15459020878,3
5.54,2912.43209391054,2345.8105949617,3
5.55,2897.99415513431,2339.39890632154,3
5.56,2883.67943487675,2332.92089416431,3
5.57,2869.48723984076,2326.37792176002,3
5.58,2855.4168709654,2319.77134548548,3
5.59,2841.46762374956,2313.10251454691,3
5.6,2827.63878856913,2306.37277071205,3
5.61,2813.92965098751,2299.58344805176,3
5.62,2800.33949205968,2292.73587269104,3
5.63,2786.8675886297,2285.8313625692,3
5.64,2773.51321362181,2278.87122720923,3
5.65,2760.27563632502,2271.85676749616,3
5.66,2747.15412267138,2264.78927546429,3
5.67,2734.14793550779,2257.67003409314,3
5.68,2721.25633486164,2250.50031711208,3
5.69,2708.47857820005,2243.28138881343,3
5.7,2695.81392068299,2236.01450387384,3
5.71,2683.26161541023,2228.70090718398,3
5.72,2670.82091366221,2221.34183368627,3
5.73,2658.49106513478,2213.93850822052,3
5.74,2646.27131816815,2206.49214537739,3
5.75,2634.16091996974,2199.0039493595,3
5.76,2622.15911683133,2191.47511385002,3
5.77,2610.26515434039,2183.9068218887,3
5.78,2598.47827758568,2176.300245755,3
5.79,2586.7977313573,2168.65654685842,3
5.8,2575.22276034114,2160.97687563565,3
5.81,2563.75260930781,2153.26237145459,3
5.82,2552.38652329632,2145.51416252497,3
5.83,2541.12374779223,2137.73336581546,3
5.84,2529.96352890076,2129.92108697712,3
5.85,2518.90511351456,2122.07842027313,3
5.86,2507.94774947659,2114.20644851445,3
5.87,2497.09068573776,2106.30624300152,3
5.88,2486.33317250989,2098.37886347169,3
5.89,2475.67446141366,2090.42535805224,3
5.9,2465.1138056219,2082.44676321899,3
5.91,2454.65045999815,2074.44410376017,3
5.92,2444.28368123066,2066.41839274557,3
5.93,2434.0127279619,2058.37063150073,3
5.94,2423.83686091358,2050.3018095861,3
5.95,2413.75534300743,2042.21290478099,3
5.96,2403.76743948159,2034.1048830722,3
5.97,2393.87241800297,2025.97869864719,3
5.98,2384.06954877539,2017.83529389169,3
5.99,2374.35810464382,2009.67559939152,3
6,2364.73736119457,2001.50053393869,3
6.01,2355.20659685172,1993.3110045414,3
6.02,2345.76509296979,1985.10790643803,3
6.03,2336.41213392262,1976.89212311492,3
6.04,2327.1470071888,1968.66452632775,3
6.05,2317.96900343338,1960.4259761265,3
6.06,2308.87741658629,1952.17732088391,3
6.07,2299.87154391735,1943.91939732714,3
6.08,2290.95068610787,1935.65303057271,3
6.09,2282.11414731921,1927.37903416449,3
6.1,2273.36123525803,1919.09821011475,3
6.11,2264.69126123859,1910.81134894794,3
6.12,2256.10354024198,1902.51922974742,3
6.13,2247.59739097245,1894.22262020469,3
6.14,2239.17213591086,1885.92227667134,3
6.15,2230.82710136542,1877.61894421333,3
6.16,2222.56161751962,1869.31335666771,3
6.17,2214.37501847758,1861.00623670165,3
6.18,2206.26664230679,1852.69829587352,3
6.19,2198.23583107839,1844.39023469624,3
6.2,2190.28193090493,1836.08274270243,3
6.21,2182.40429197583,1827.77649851163,3
6.22,2174.60226859045,1819.47216989929,3
6.23,2166.87521918897,1811.17041386745,3
6.24,2159.22250638104,1802.87187671716,3
6.25,2151.64349697233,1794.57719412241,3
6.26,2144.13756198898,1786.28699120564,3
6.27,2136.70407670006,1778.00188261455,3
6.28,2129.34242063806,1769.72247260041,3
6.29,2122.0519776175,1761.4493550975,3
6.3,2114.83213575168,1753.18311380387,3
6.31,2107.68228746766,1744.92432226314,3
6.32,2100.60182951949,1736.67354394745,3
6.33,2093.59016299978,1728.43133234137,3
6.34,2086.64669334961,1720.19823102671,3
6.35,2079.77083036688,1711.97477376829,3
6.36,2072.96198821315,1703.76148460045,3
6.37,2066.21958541892,1695.55887791437,3
6.38,2059.54304488759,1687.36745854602,3
6.39,2052.93179389793,1679.18772186483,3
6.4,2046.38526410527,1671.02015386285,3
6.41,2039.90289154135,1662.86523124458,3
6.42,2033.48411661298,1654.72342151712,3
6.43,2027.12838409935,1646.59518308089,3
6.44,2020.83514314839,1638.48096532066,3
6.45,2014.60384727173,1630.38120869693,3
6.46,2008.43395433884,1622.29634483758,3
6.47,2002.3249265699,1614.22679662987,3
6.48,1996.27623052776,1606.1729783125,3
6.49,1990.28733710895,1598.13529556791,3
6.5,1984.35772153364,1590.11414561474,3
6.51,1978.48686333482,1582.10991730027,3
6.52,1972.67424634651,1574.12299119301,3
6.53,1966.91935869118,1566.15373967526,3
6.54,1961.22169276637,1558.20252703561,3
6.55,1955.58074523048,1550.26970956145,3
6.56,1949.99601698793,1542.35563563132,3
6.57,1944.46701317345,1534.46064580724,3
6.58,1938.99324313587,1526.58507292674,3
6.59,1933.57422042109,1518.72924219486,3
6.6,1928.20946275451,1510.89347127582,3
6.61,1922.89849202288,1503.07807038453,3
6.62,1917.64083425553,1495.28334237783,3
6.63,1912.43601960504,1487.50958284538,3
6.64,1907.28358232748,1479.75708020029,3
6.65,1902.18306076204,1472.02611576945,3
6.66,1897.13399731027,1464.31696388341,3
6.67,1892.13593841486,1456.62989196595,3
6.68,1887.18843453792,1448.96516062322,3
6.69,1882.29104013896,1441.32302373248,3
6.7,1877.44331365243,1433.70372853041,3
6.71,1872.64481746489,1426.10751570091,3
6.72,1867.89511789187,1418.5346194625,3
6.73,1863.19378515437,1410.98526765517,3
6.74,1858.54039335508,1403.45968182679,3
6.75,1853.93452045434,1395.95807731893,3
6.76,1849.37574824574,1388.48066335219,3
6.77,1844.86366233158,1381.02764311099,3
6.78,1840.39785209804,1373.59921382776,3
6.79,1835.97791069008,1366.1955668666,3
6.8,1831.60343498629,1358.81688780634,3
6.81,1827.27402557337,1351.463356523,3
6.82,1822.98928672058,1344.13514727167,3
6.83,1818.74882635395,1336.83242876774,3
6.84,1814.55225603037,1329.55536426754,3
6.85,1810.39919091159,1322.30411164834,3
6.86,1806.289249738,1315.07882348771,3
6.87,1802.22205480243,1307.87964714223,3
6.88,1798.19723192376,1300.70672482556,3
6.89,1794.21441042051,1293.56019368583,3
6.9,1790.27322308429,1286.44018588241,3
6.91,1786.37330615329,1279.34682866194,3
6.92,1782.51429928564,1272.28024443372,3
6.93,1778.69584553273,1265.2405508445,3
6.94,1774.91759131258,1258.22786085241,3
6.95,1771.17918638311,1251.24228280038,3
6.96,1767.48028381544,1244.28392048874,3
6.97,1763.82053996718,1237.35287324722,3
6.98,1760.19961445571,1230.44923600621,3
6.99,1756.61717013152,1223.5730993673,3
7,1753.07287305152,1216.72454967318,3
7.01,1749.56639245243,1209.90366907677,3
7.02,1746.09740072416,1203.11053560972,3
7.03,1742.66557338329,1196.34522325015,3
7.04,1739.27058904655,1189.60780198971,3
7.05,1735.91212940438,1182.89833789994,3
7.06,1732.5898791946,1176.2168931979,3
7.07,1729.30352617603,1169.56352631115,3
7.08,1726.05276110235,1162.93829194195,3
7.09,1722.83727769589,1156.34124113083,3
7.1,1719.6567726216,1149.77242131942,3
7.11,1716.51094546112,1143.23187641258,3
7.12,1713.39949868683,1136.71964683987,3
7.13,1710.32213763617,1130.23576961626,3
7.14,1707.27857048595,1123.78027840218,3
7.15,1704.26850822679,1117.35320356292,3
7.16,1701.29166463769,1110.95457222724,3
7.17,1698.34775626075,1104.58440834539,3
7.18,1695.43650237593,1098.24273274639,3
7.19,1692.55762497602,1091.92956319461,3
7.2,1689.71084874168,1085.64491444577,3
7.21,1686.89590101664,1079.38879830213,3
7.22,1684.11251178303,1073.1612236671,3
7.23,1681.36041363685,1066.96219659916,3
7.24,1678.63934176358,1060.79172036508,3
7.25,1675.94903391391,1054.64979549255,3
7.26,1673.28923037965,1048.53641982205,3
7.27,1670.65967396979,1042.45158855815,3
7.28,1668.06010998663,1036.39529432013,3
7.29,1665.49028620222,1030.36752719197,3
7.3,1662.94995283476,1024.36827477163,3
7.31,1660.43886252532,1018.39752221979,3
7.32,1657.9567703146,1012.4552523079,3
7.33,1655.50343361995,1006.5414454656,3
7.34,1653.07861221243,1000.65607982752,3
7.35,1650.68206819417,994.799131279479,3
7.36,1648.31356597576,988.970573504052,3
7.37,1645.9728722539,983.170378025521,3
7.38,1643.65975598914,977.398514254231,3
7.39,1641.37398838386,971.654949530343,3
7.4,1639.11534286035,965.939649166989,3
7.41,1636.88359503911,960.252576492831,3
7.42,1634.67852271725,954.593692894044,3
7.43,1632.49990584713,948.962957855706,3
7.44,1630.34752651514,943.360329002621,3
7.45,1628.22116892062,937.785762139571,3
7.46,1626.12061935498,932.239211290988,3
7.47,1624.045666181,926.720628740084,3
7.48,1621.99609981226,921.22996506741,3
7.49,1619.97171269278,915.767169188877,3
7.5,1617.97229927679,910.33218839322,3
7.51,1615.99765600871,904.924968378927,3
7.52,1614.04758130325,899.545453290636,3
7.53,1612.12187552576,894.193585754998,3
7.54,1610.22034097263,888.869306916014,3
7.55,1608.34278185199,883.572556469857,3
7.56,1606.48900426446,878.303272699181,3
7.57,1604.65881618417,873.061392506912,3
7.58,1602.85202743987,867.846851449547,3
7.59,1601.06844969623,862.659583769948,3
7.6,1599.30789643537,857.499522429644,3
7.61,1597.57018293843,852.366599140645,3
7.62,1595.85512626744,847.260744396774,3
7.63,1594.16254524724,842.181887504526,3
7.64,1592.49226044766,837.12995661344,3
7.65,1590.84409416581,832.104878746026,3
7.66,1589.21787040852,827.106579827212,3
7.67,1587.61341487503,822.134984713338,3
7.68,1586.0305549397,817.190017220709,3
7.69,1584.46911963505,812.271600153687,3
7.7,1582.92893963479,807.379655332351,3
7.71,1581.40984723716,802.514103619718,3
7.72,1579.91167634833,797.674864948531,3
7.73,1578.43426246598,792.861858347624,3
7.74,1576.97744266309,788.075001967864,3
7.75,1575.5410555718,783.314213107677,3
7.76,1574.1249413675,778.57940823816,3
7.77,1572.72894175303,773.870503027795,3
7.77931962402032,1571.44589295412,769.505221924749,3
0,9990,10,4
0.01,9989.70995973191,10.2017029215642,4
0.02,9989.41418831175,10.4074651040386,4
0.03,9989.11257061568,10.6173678716376,4
0.04,9988.80498922942,10.8314941618385,4
0.05,9988.49132440199,11.0499285578026,4
0.06,9988.17145399994,11.2727573203695,4
0.07,9987.8452534607,11.5000684207168,4
0.08,9987.51259574512,11.7319515735484,4
0.09,9987.17335128905,11.9684982709417,4
0.1,9986.82738795405,12.2098018168198,4
0.11,9986.47457097712,12.4559573620562,4
0.12,9986.11476291954,12.7070619402279,4
0.13,9985.74782361475,12.9632145040296,4
0.14,9985.37361011519,13.2245159623564,4
0.15,9984.99197663826,13.4910692180676,4
0.16,9984.60277451113,13.7629792064424,4
0.17,9984.20585211467,14.0403529343388,4
0.18,9983.80105482621,14.323299520066,4
0.19,9983.38822496135,14.6119302339829,4
0.2,9982.96720171457,14.9063585398329,4
0.21,9982.53782109891,15.206700136828,4
0.22,9982.09991588433,15.513073002492,4
0.23,9981.65331553514,15.8255974362766,4
0.24,9981.19784614612,16.1443961039608,4
0.25,9980.73333037758,16.4695940828457,4
0.26,9980.25958738918,16.8013189077576,4
0.27,9979.77643277253,17.1397006178703,4
0.28,9979.28367848261,17.4848718043602,4
0.29,9978.78113276794,17.8369676589049,4
0.3,9978.26860009941,18.1961260230392,4
0.31,9977.74588109793,18.562487438379,4
0.32,9977.21277246072,18.9361951977281,4
0.33,9976.66906688626,19.3173953970779,4
0.34,9976.11455299795,19.7062369885142,4
0.35,9975.54901526634,20.102871834043,4
0.36,9974.97223393002,20.507454760348,4
0.37,9974.38398491511,20.9201436144925,4
0.38,9973.78403975328,21.3410993205788,4
0.39,9973.17216549835,21.7704859373766,4
0.4,9972.54812464141,22.2084707169346,4
0.41,9971.91167502447,22.6552241641869,4
0.42,9971.26256975259,23.1109200975666,4
0.43,9970.60055710444,23.5757357106406,4
0.44,9969.92538044138,24.0498516347766,4
0.45,9969.23677811488,24.5334520028557,4
0.46,9968.53448337244,25.0267245140424,4
0.47,9967.81822426175,25.5298604996256,4
0.48,9967.08772353342,26.0430549899407,4
0.49,9966.3426985418,26.5665067823871,4
0.5,9965.58286114434,27.1004185105516,4
0.51,9964.80791759908,27.6449967144505,4
0.52,9964.01756846053,28.2004519119013,4
0.53,9963.21150847374,28.7669986710358,4
