"step","patches_neither","patches_I1_only","patches_I2_only","patches_both","occupied_I1","occupied_I2","global_I1","global_I2","mean_N","I1_local_extinctions","I1_recolonizations","I2_local_extinctions","I2_recolonizations"
393.9,154,26,19,1,27,20,6312,4978,7955.77,0,0,1,0
394,154,26,19,1,27,20,6267,5078,7958.665,0,0,0,0
394.1,154,26,19,1,27,20,6282,5127,7961.935,0,0,0,0
394.2,154,26,19,1,27,20,6241,5288,7964.71,0,0,0,0
394.3,154,26,19,1,27,20,6209,5383,7967.46,0,0,0,0
394.4,154,26,19,1,27,20,6160,5456,7970.815,0,0,0,0
394.5,154,26,19,1,27,20,6119,5599,7974.225,0,0,0,0
394.6,154,26,19,1,27,20,6026,5653,7976.845,0,0,0,0
394.7,154,26,19,1,27,20,5967,5749,7979.765,0,0,0,0
394.8,153,26,21,0,26,21,5885,5815,7982.605,1,0,0,1
394.9,153,26,21,0,26,21,5782,5943,7985.69,0,0,0,0
395,153,26,21,0,26,21,5742,6014,7988.255,0,0,0,0
395.1,153,26,21,0,26,21,5634,6105,7991.495,0,0,0,0
395.2,153,26,21,0,26,21,5616,6145,7994.505,0,0,0,0
395.3,153,26,21,0,26,21,5548,6225,7997.42,0,0,0,0
395.4,153,26,21,0,26,21,5533,6251,8000.24,0,0,0,0
395.5,153,26,21,0,26,21,5535,6272,8003.995,0,0,0,0
395.6,152,26,22,0,26,22,5538,6279,8007.345,0,0,0,1
395.7,152,26,22,0,26,22,5553,6267,8010.255,0,0,0,0
395.8,152,26,22,0,26,22,5560,6255,8012.995,0,0,0,0
395.9,152,26,22,0,26,22,5506,6219,8015.895,0,0,0,0
396,152,26,22,0,26,22,5495,6193,8018.88,0,0,0,0
396.1,152,26,22,0,26,22,5483,6163,8022.44,0,0,0,0
396.2,152,26,22,0,26,22,5452,6153,8025.875,0,0,0,0
396.3,152,26,22,0,26,22,5427,6122,8028.54,0,0,0,0
396.4,152,26,22,0,26,22,5425,6041,8031.88,0,0,0,0
396.5,152,26,22,0,26,22,5451,6047,8035.26,0,0,0,0
396.6,152,26,22,0,26,22,5433,6030,8038.705,0,0,0,0
396.7,152,26,22,0,26,22,5460,5921,8041.72,0,0,0,0
396.8,152,26,22,0,26,22,5502,5954,8045.12,0,0,0,0
396.9,152,26,22,0,26,22,5544,5873,8048.195,0,0,0,0
397,152,26,22,0,26,22,5530,5824,8051.24,0,0,0,0
397.1,152,26,22,0,26,22,5567,5760,8054.47,0,0,0,0
397.2,152,26,22,0,26,22,5589,5704,8057.33,0,0,0,0
397.3,153,26,21,0,26,21,5605,5643,8060.55,0,0,1,0
397.4,153,26,21,0,26,21,5587,5643,8063.905,0,0,0,0
397.5,154,25,21,0,25,21,5621,5588,8067.32,1,0,0,0
397.6,155,24,21,0,24,21,5723,5525,8070.695,1,0,0,0
397.7,156,24,20,0,24,20,5842,5500,8073.955,0,0,1,0
397.8,156,24,20,0,24,20,5911,5504,8077.37,0,0,0,0
397.9,156,24,20,0,24,20,5926,5435,8080.37,0,0,0,0
398,156,24,20,0,24,20,5975,5390,8083.745,0,0,0,0
398.1,157,24,19,0,24,19,5962,5352,8086.865,0,0,1,0
398.2,157,24,19,0,24,19,6008,5313,8089.9,0,0,0,0
398.3,157,24,19,0,24,19,6009,5259,8093.04,0,0,0,0
398.4,157,24,19,0,24,19,6047,5230,8096.925,0,0,0,0
398.5,157,24,19,0,24,19,6157,5178,8100.315,0,0,0,0
398.6,158,23,19,0,23,19,6251,5147,8103.48,1,0,0,0
398.7,157,23,20,0,23,20,6321,5137,8106.705,0,0,0,1
398.8,156,23,21,0,23,21,6373,5131,8109.74,0,0,0,1
398.9,156,23,21,0,23,21,6455,5115,8112.93,0,0,0,0
399,156,23,21,0,23,21,6538,5084,8116.05,0,0,0,0
399.1,156,23,21,0,23,21,6696,5070,8119.22,0,0,0,0
399.2,156,23,21,0,23,21,6770,5111,8122.635,0,0,0,0
399.3,156,23,21,0,23,21,6899,5145,8125.975,0,0,0,0
399.4,156,23,21,0,23,21,7034,5107,8129.005,0,0,0,0
399.5,156,23,21,0,23,21,7102,5141,8131.785,0,0,0,0
399.6,156,23,21,0,23,21,7136,5196,8134.435,0,0,0,0
399.7,156,23,21,0,23,21,7200,5243,8137.1,0,0,0,0
399.8,156,23,21,0,23,21,7352,5273,8139.98,0,0,0,0
399.9,156,23,21,0,23,21,7362,5336,8142.255,0,0,0,0
400,156,23,21,0,23,21,7431,5339,8144.94,0,0,0,0
400.1,156,23,21,0,23,21,7481,5403,8147.49,0,0,0,0
400.2,156,24,20,0,24,20,7499,5497,8149.605,0,1,1,0
400.3,156,24,20,0,24,20,7590,5585,8152.115,0,0,0,0
400.4,156,24,20,0,24,20,7631,5689,8154.595,0,0,0,0
400.5,156,24,20,0,24,20,7630,5798,8156.075,0,0,0,0
400.6,156,24,20,0,24,20,7677,5860,8158.165,0,0,0,0
400.7,156,24,20,0,24,20,7674,5956,8160.76,0,0,0,0
400.8,155,25,20,0,25,20,7662,6067,8162.785,0,1,0,0
400.9,155,25,20,0,25,20,7715,6187,8165.135,0,0,0,0
401,154,26,20,0,26,20,7688,6321,8167.215,0,1,0,0
401.1,154,26,20,0,26,20,7629,6487,8169.605,0,0,0,0
401.2,154,27,19,0,27,19,7630,6556,8171.725,0,1,1,0
401.3,154,27,19,0,27,19,7611,6667,8173.995,0,0,0,0
401.4,154,27,19,0,27,19,7594,6785,8176.22,0,0,0,0
401.5,153,27,20,0,27,20,7515,6879,8177.95,0,0,0,1
401.6,153,26,21,0,26,21,7483,6982,8180.055,1,0,0,1
401.7,154,25,21,0,25,21,7472,6955,8182.355,1,0,0,0
401.8,155,24,21,0,24,21,7421,7003,8184.205,1,0,0,0
401.9,155,24,21,0,24,21,7397,6989,8186.21,0,0,0,0
402,153,25,22,0,25,22,7346,6995,8188.245,0,1,0,1
402.1,153,25,22,0,25,22,7310,7005,8190.44,0,0,0,0
402.2,153,25,22,0,25,22,7278,6970,8192.555,0,0,0,0
402.3,153,25,22,0,25,22,7196,6948,8194.43,0,0,0,0
402.4,153,24,23,0,24,23,7086,6935,8195.905,1,0,0,1
402.5,153,24,22,1,25,23,6973,6834,8197.745,0,1,0,0
402.6,154,24,21,1,25,22,6865,6774,8199.625,0,0,1,0
402.7,154,24,21,1,25,22,6816,6661,8202.02,0,0,0,0
402.8,154,24,21,1,25,22,6821,6628,8204.685,0,0,0,0
402.9,154,24,21,1,25,22,6801,6588,8206.635,0,0,0,0
403,154,24,22,0,24,22,6792,6547,8209.075,1,0,0,0
403.1,154,24,22,0,24,22,6803,6495,8210.975,0,0,0,0
403.2,154,24,22,0,24,22,6808,6463,8213.255,0,0,0,0
403.3,154,24,22,0,24,22,6820,6424,8215.65,0,0,0,0
403.4,154,24,22,0,24,22,6848,6448,8218.16,0,0,0,0
403.5,153,24,23,0,24,23,6862,6471,8220.41,0,0,0,1
403.6,153,24,23,0,24,23,6984,6501,8223.18,0,0,0,0
403.7,152,24,24,0,24,24,7160,6526,8225.595,0,0,0,1
403.8,151,25,24,0,25,24,7274,6614,8228.005,0,1,0,0
403.9,152,24,24,0,24,24,7421,6710,8230.135,1,0,0,0
404,152,24,24,0,24,24,7654,6807,8231.97,0,0,0,0
404.1,152,24,24,0,24,24,7882,6885,8233.69,0,0,0,0
404.2,152,24,24,0,24,24,8170,6993,8235.255,0,0,0,0
404.3,152,24,24,0,24,24,8461,7155,8236.46,0,0,0,0
404.4,152,24,24,0,24,24,8816,7286,8237.755,0,0,0,0
404.5,152,24,24,0,24,24,9071,7470,8238.895,0,0,0,0
404.6,152,24,24,0,24,24,9414,7745,8240.025,0,0,0,0
404.7,152,24,24,0,24,24,9755,7962,8240.635,0,0,0,0
404.8,152,24,24,0,24,24,10138,8193,8241.325,0,0,0,0
404.9,152,24,24,0,24,24,10468,8443,8241.205,0,0,0,0
405,152,24,24,0,24,24,10863,8646,8240.995,0,0,0,0
405.1,152,24,24,0,24,24,11261,8843,8240.305,0,0,0,0
405.2,152,24,24,0,24,24,11642,9058,8239.895,0,0,0,0
405.3,152,24,24,0,24,24,11980,9355,8239.62,0,0,0,0
405.4,152,24,24,0,24,24,12277,9739,8238.4,0,0,0,0
405.5,152,24,24,0,24,24,12523,10022,8237.125,0,0,0,0
405.6,151,25,24,0,25,24,12779,10251,8235.06,0,1,0,0
405.7,150,26,24,0,26,24,13040,10521,8233.44,0,1,0,0
405.8,150,26,24,0,26,24,13171,10711,8230.955,0,0,0,0
405.9,150,26,24,0,26,24,13236,10843,8228.625,0,0,0,0
406,150,26,24,0,26,24,13341,11029,8226.365,0,0,0,0
406.1,150,26,24,0,26,24,13456,11236,8224.125,0,0,0,0
406.2,150,26,24,0,26,24,13493,11406,8221.23,0,0,0,0
406.3,150,26,24,0,26,24,13557,11562,8218.49,0,0,0,0
406.4,150,26,24,0,26,24,13604,11685,8215.32,0,0,0,0
406.5,150,26,24,0,26,24,13667,11903,8212.48,0,0,0,0
406.6,150,26,24,0,26,24,13650,12125,8210.045,0,0,0,0
406.7,150,26,24,0,26,24,13651,12240,8207.23,0,0,0,0
406.8,150,26,24,0,26,24,13696,12460,8203.99,0,0,0,0
406.9,150,26,24,0,26,24,13681,12708,8201.27,0,0,0,0
407,149,27,24,0,27,24,13548,12955,8197.61,0,1,0,0
407.1,149,27,24,0,27,24,13553,13204,8195.005,0,0,0,0
407.2,147,27,26,0,27,26,13427,13467,8191.145,0,0,0,2
407.3,146,27,27,0,27,27,13338,13746,8187.87,0,0,0,1
407.4,146,27,27,0,27,27,13218,14015,8184.505,0,0,0,0
407.5,145,27,28,0,27,28,13051,14187,8180.515,0,0,0,1
407.6,145,27,28,0,27,28,12874,14508,8176.56,0,0,0,0
407.7,145,27,28,0,27,28,12684,14777,8172.73,0,0,0,0
407.8,146,27,27,0,27,27,12407,14901,8168.455,0,0,1,0
407.9,146,27,27,0,27,27,12166,15095,8164.65,0,0,0,0
408,146,27,27,0,27,27,11936,15220,8160.45,0,0,0,0
408.1,146,27,27,0,27,27,11718,15389,8156.245,0,0,0,0
408.2,146,27,27,0,27,27,11454,15704,8152.905,0,0,0,0
408.3,145,27,28,0,27,28,11236,15859,8149.595,0,0,0,1
408.4,145,27,28,0,27,28,10996,16012,8145.69,0,0,0,0
408.5,145,27,28,0,27,28,10842,16149,8142.5,0,0,0,0
408.6,145,27,28,0,27,28,10628,16331,8138.575,0,0,0,0
408.7,145,27,28,0,27,28,10371,16393,8135.13,0,0,0,0
408.8,145,27,28,0,27,28,10194,16374,8131.215,0,0,0,0
408.9,145,26,28,1,27,29,10078,16492,8128.295,0,0,0,1
409,144,28,28,0,28,28,10052,16527,8125.14,0,1,1,0
409.1,143,28,29,0,28,29,10024,16564,8122.065,0,0,0,1
409.2,143,27,30,0,27,30,9946,16582,8118.615,1,0,0,1
409.3,144,27,29,0,27,29,9944,16635,8115.4,0,0,1,0
409.4,144,27,29,0,27,29,9965,16646,8111.13,0,0,0,0
409.5,143,28,29,0,28,29,10057,16735,8108.335,0,1,0,0
409.6,143,28,29,0,28,29,10209,16676,8104.685,0,0,0,0
409.7,143,28,29,0,28,29,10379,16557,8100.945,0,0,0,0
409.8,143,28,29,0,28,29,10543,16533,8097.17,0,0,0,0
409.9,143,28,29,0,28,29,10759,16431,8093.59,0,0,0,0
410,143,28,29,0,28,29,11026,16260,8089.35,0,0,0,0
410.1,143,28,29,0,28,29,11286,16127,8085.455,0,0,0,0
410.2,143,28,29,0,28,29,11501,16099,8081.545,0,0,0,0
410.3,142,29,29,0,29,29,11767,16094,8078.225,0,1,0,0
410.4,142,29,29,0,29,29,12048,15943,8074.1,0,0,0,0
410.5,142,29,29,0,29,29,12302,15763,8069.875,0,0,0,0
410.6,141,29,30,0,29,30,12554,15422,8065.1,0,0,0,1
410.7,140,30,30,0,30,30,12849,15297,8061.495,0,1,0,0
410.8,140,30,30,0,30,30,13117,15067,8057.575,0,0,0,0
410.9,140,30,30,0,30,30,13356,14815,8053.015,0,0,0,0
411,139,31,30,0,31,30,13625,14594,8049.315,0,1,0,0
411.1,139,31,30,0,31,30,13792,14397,8045.25,0,0,0,0
411.2,139,31,30,0,31,30,13971,14157,8040.615,0,0,0,0
411.3,139,31,30,0,31,30,14088,13840,8035.685,0,0,0,0
411.4,139,31,30,0,31,30,14215,13553,8031.49,0,0,0,0
411.5,139,31,30,0,31,30,14204,13388,8026.9,0,0,0,0
411.6,138,32,30,0,32,30,14176,13263,8022.29,0,1,0,0
411.7,138,32,30,0,32,30,14198,13107,8018.6,0,0,0,0
411.8,138,32,30,0,32,30,14205,12932,8014.65,0,0,0,0
411.9,138,32,30,0,32,30,14222,12821,8010.385,0,0,0,0
412,138,32,30,0,32,30,14133,12671,8006.555,0,0,0,0
412.1,138,32,30,0,32,30,14042,12598,8002.995,0,0,0,0
412.2,138,32,30,0,32,30,13899,12585,7999.405,0,0,0,0
412.3,138,32,30,0,32,30,13690,12591,7996.175,0,0,0,0
412.4,137,33,30,0,33,30,13482,12478,7992.975,0,1,0,0
412.5,137,32,30,1,33,31,13312,12632,7989.56,0,0,0,1
412.6,136,34,30,0,34,30,13108,12696,7986.42,0,1,1,0
412.7,136,34,30,0,34,30,12926,12700,7983.105,0,0,0,0
412.8,135,34,31,0,34,31,12711,12792,7979.48,0,0,0,1
412.9,135,34,31,0,34,31,12599,12801,7976.675,0,0,0,0
413,135,34,31,0,34,31,12470,12780,7973.62,0,0,0,0
413.1,135,34,31,0,34,31,12243,12903,7970.755,1,1,0,0
413.2,136,34,30,0,34,30,12161,12944,7967.655,0,0,1,0
413.3,135,35,30,0,35,30,12136,12949,7964.725,0,1,0,0
413.4,135,35,30,0,35,30,12068,12958,7961.75,0,0,0,0
413.5,134,35,31,0,35,31,12068,13014,7958.655,0,0,0,1
413.6,134,35,31,0,35,31,12043,12982,7955.965,0,0,0,0
413.7,134,35,31,0,35,31,12021,13018,7953.265,0,0,0,0
413.8,134,35,31,0,35,31,12104,13049,7950.535,0,0,0,0
413.9,135,34,31,0,34,31,12126,13117,7947.92,1,0,0,0
414,135,34,31,0,34,31,12203,12997,7944.84,0,0,0,0
414.1,136,33,31,0,33,31,12190,12907,7941.565,1,0,0,0
414.2,136,33,31,0,33,31,12233,12885,7939.06,0,0,0,0
414.3,136,33,31,0,33,31,12281,12867,7935.925,0,0,0,0
414.4,136,33,31,0,33,31,12339,12867,7933.25,0,0,0,0
414.5,136,33,31,0,33,31,12427,12837,7930.38,0,0,0,0
414.6,136,33,31,0,33,31,12492,12758,7927.51,0,0,0,0
414.7,136,33,31,0,33,31,12630,12748,7925.38,0,0,0,0
414.8,136,33,31,0,33,31,12788,12852,7922.625,0,0,0,0
414.9,136,33,31,0,33,31,12869,12842,7919.305,0,0,0,0
415,136,33,31,0,33,31,12978,12820,7915.84,0,0,0,0
415.1,136,33,31,0,33,31,13160,12794,7912.55,0,0,0,0
415.2,136,33,31,0,33,31,13352,12792,7908.9,0,0,0,0
415.3,136,33,31,0,33,31,13410,12901,7905.48,0,0,0,0
415.4,136,33,31,0,33,31,13641,12923,7902.585,0,0,0,0
415.5,136,33,31,0,33,31,13818,13019,7899.065,0,0,0,0
415.6,136,33,31,0,33,31,14063,13186,7896.15,0,0,0,0
415.7,136,33,31,0,33,31,14328,13233,7892.77,0,0,0,0
415.8,136,33,31,0,33,31,14545,13212,7888.41,0,0,0,0
415.9,136,33,31,0,33,31,14841,13230,7884.735,0,0,0,0
416,135,34,31,0,34,31,15021,13283,7880.895,0,1,0,0
416.1,135,34,31,0,34,31,15088,13286,7876.465,0,0,0,0
416.2,135,34,31,0,34,31,15271,13308,7872.45,0,0,0,0
416.3,135,34,31,0,34,31,15375,13342,7868.415,0,0,0,0
416.4,135,34,31,0,34,31,15378,13265,7864.02,0,0,0,0
416.5,135,34,31,0,34,31,15350,13179,7859.045,0,0,0,0
416.6,135,34,31,0,34,31,15238,13131,7854.615,0,0,0,0
416.7,135,34,31,0,34,31,15253,13123,7850.675,0,0,0,0
416.8,135,34,31,0,34,31,15113,13007,7846.44,0,0,0,0
416.9,135,34,31,0,34,31,15099,12880,7842.24,0,0,0,0
417,135,34,31,0,34,31,15007,12624,7837.5,0,0,0,0
417.1,135,34,30,1,35,31,15039,12474,7834.075,0,1,0,0
417.2,135,34,30,1,35,31,14976,12377,7830.545,0,0,0,0
417.3,134,35,30,1,36,31,14948,12139,7826.455,0,1,0,0
417.4,133,35,31,1,36,32,14878,11991,7822.54,0,0,0,1
417.5,134,34,31,1,35,32,14740,11829,7818.76,1,0,0,0
417.6,134,34,31,1,35,32,14642,11669,7815.425,0,0,0,0
417.7,135,33,31,1,34,32,14462,11634,7812.325,1,0,0,0
417.8,135,33,31,1,34,32,14350,11482,7809.35,0,0,0,0
417.9,135,33,31,1,34,32,14242,11375,7806.365,0,0,0,0
418,136,32,31,1,33,32,14097,11372,7803.465,1,0,0,0
418.1,136,32,31,1,33,32,13774,11308,7800.05,0,0,0,0
418.2,136,32,31,1,33,32,13652,11256,7797.53,0,0,0,0
418.3,136,32,31,1,33,32,13480,11244,7794.77,0,0,0,0
418.4,135,32,32,1,33,33,13272,11309,7792.2,0,0,0,1
418.5,135,32,32,1,33,33,13078,11406,7790.465,0,0,0,0
418.6,135,32,32,1,33,33,12948,11494,7788.04,0,0,0,0
418.7,135,32,32,1,33,33,12774,11523,7785.25,0,0,0,0
418.8,135,32,32,1,33,33,12572,11573,7782.045,0,0,0,0
418.9,135,32,32,1,33,33,12440,11500,7779.875,0,0,0,0
419,135,32,32,1,33,33,12326,11502,7777.155,0,0,0,0
419.1,135,32,32,1,33,33,12296,11614,7775.435,0,0,0,0
419.2,135,32,33,0,32,33,12282,11792,7773.41,1,0,0,0
419.3,136,31,33,0,31,33,12347,11900,7771.425,1,0,0,0
419.4,136,31,33,0,31,33,12372,12006,7769.225,0,0,0,0
419.5,137,31,32,0,31,32,12493,12010,7766.765,0,0,1,0
419.6,137,31,32,0,31,32,12603,12003,7764.805,0,0,0,0
419.7,137,31,32,0,31,32,12674,12063,7762.995,0,0,0,0
419.8,137,31,32,0,31,32,12714,12146,7760.02,0,0,0,0
419.9,137,31,32,0,31,32,12792,12173,7757.295,0,0,0,0
420,136,32,32,0,32,32,12910,12127,7755.21,0,1,0,0
420.1,136,32,32,0,32,32,12996,11983,7751.93,0,0,0,0
420.2,136,32,32,0,32,32,13161,11894,7749.18,0,0,0,0
420.3,136,32,32,0,32,32,13335,11810,7746.315,0,0,0,0
420.4,135,31,33,1,32,34,13602,11737,7743.445,0,0,0,2
420.5,135,31,33,1,32,34,13781,11603,7740.66,0,0,0,0
420.6,135,31,33,1,32,34,13971,11406,7737.07,0,0,0,0
420.7,135,31,33,1,32,34,14215,11255,7734.175,0,0,0,0
420.8,134,32,33,1,33,34,14388,11088,7730.595,0,1,0,0
420.9,134,32,33,1,33,34,14529,10907,7727.24,0,0,0,0
421,133,33,33,1,34,34,14732,10703,7724.29,0,1,0,0
421.1,134,32,33,1,33,34,14849,10456,7721.55,1,0,0,0
421.2,134,32,33,1,33,34,14946,10319,7719.205,0,0,1,1
421.3,134,32,33,1,33,34,15084,10140,7716.39,0,0,0,0
421.4,134,32,33,1,33,34,15117,9919,7713.415,0,0,0,0
421.5,134,32,33,1,33,34,15138,9714,7710.735,0,0,0,0
421.6,134,32,33,1,33,34,15178,9494,7707.64,0,0,0,0
421.7,134,32,33,1,33,34,15206,9293,7704.995,1,1,0,0
421.8,135,31,33,1,32,34,15109,9081,7701.885,1,0,0,0
421.9,135,31,33,1,32,34,14959,8968,7699.655,0,0,0,0
422,135,31,33,1,32,34,14852,8884,7696.615,0,0,0,0
422.1,135,31,33,1,32,34,14731,8806,7694.35,0,0,0,0
422.2,136,31,32,1,32,33,14502,8720,7692.15,0,0,1,0
422.3,136,31,32,1,32,33,14315,8664,7689.78,0,0,0,0
422.4,136,31,32,1,32,33,14108,8611,7687.875,0,0,0,0
422.5,136,31,32,1,32,33,13878,8616,7686.46,0,0,0,0
422.6,136,31,32,1,32,33,13594,8625,7684.97,0,0,0,0
422.7,137,31,30,2,33,32,13341,8592,7683.64,0,1,1,0
422.8,137,31,30,2,33,32,13004,8692,7682.53,0,0,0,0
422.9,137,31,30,2,33,32,12735,8745,7681.56,0,0,0,0
423,137,31,30,2,33,32,12374,8785,7679.805,0,0,0,0
423.1,137,31,30,2,33,32,12041,8917,7678.945,0,0,0,0
423.2,137,31,30,2,33,32,11678,9098,7678.125,0,0,0,0
423.3,136,31,31,2,33,33,11337,9254,7677.57,0,0,0,1
423.4,137,31,30,2,33,32,11046,9389,7677.11,0,0,1,0
423.5,137,31,30,2,33,32,10704,9565,7676.1,0,0,0,0
423.6,137,31,30,2,33,32,10496,9781,7676.085,0,0,0,0
423.7,137,31,30,2,33,32,10198,10004,7675.425,0,0,0,0
423.8,137,31,30,2,33,32,9951,10187,7675.22,0,0,0,0
423.9,137,30,30,3,33,33,9812,10385,7674.795,0,0,0,1
424,137,30,31,2,32,33,9567,10552,7674.055,1,0,0,0
424.1,137,30,31,2,32,33,9423,10702,7674.495,0,0,0,0
424.2,137,30,31,2,32,33,9212,10887,7674.23,0,0,0,0
424.3,137,30,31,2,32,33,9075,11062,7673.635,0,0,0,0
424.4,137,30,31,2,32,33,9019,11177,7673.51,0,0,0,0
424.5,137,30,31,2,32,33,8974,11281,7672.915,0,0,0,0
424.6,137,30,31,2,32,33,8943,11300,7672.015,0,0,0,0
424.7,138,29,31,2,31,33,8935,11462,7672.34,1,0,0,0
424.8,138,29,31,2,31,33,8948,11467,7672.355,0,0,0,0
424.9,138,29,31,2,31,33,9032,11457,7671.925,0,0,0,0
425,138,27,31,4,31,35,9133,11415,7671.71,0,0,0,2
425.1,138,27,31,4,31,35,9317,11352,7671.42,0,0,0,0
425.2,138,27,31,4,31,35,9407,11323,7671.365,0,0,0,0
425.3,138,27,31,4,31,35,9578,11291,7671.305,0,0,0,0
425.4,138,27,31,4,31,35,9846,11086,7670.725,0,0,0,0
425.5,138,27,31,4,31,35,10111,11033,7670.98,0,0,0,0
425.6,138,27,31,4,31,35,10437,10951,7670.395,0,0,0,0
425.7,138,28,31,3,31,34,10657,10759,7669.525,0,0,1,0
425.8,138,28,31,3,31,34,10931,10652,7668.375,0,0,0,0
425.9,139,28,30,3,31,33,11224,10489,7667.485,0,0,1,0
426,139,28,30,3,31,33,11578,10327,7667.305,0,0,0,0
426.1,139,27,31,3,30,34,11807,10203,7666.48,1,0,0,1
426.2,138,27,32,3,30,35,12099,10075,7665.225,0,0,0,1
426.3,138,27,32,3,30,35,12356,9915,7664.135,0,0,0,0
426.4,139,27,31,3,30,34,12664,9743,7662.765,0,0,1,0
426.5,139,27,31,3,30,34,12982,9621,7662.21,0,0,0,0
426.6,139,28,31,2,30,33,13303,9530,7661.445,0,0,1,0
426.7,139,28,31,2,30,33,13625,9469,7660.945,0,0,0,0
426.8,140,27,31,2,29,33,13992,9389,7659.49,1,0,0,0
426.9,140,27,31,2,29,33,14265,9270,7657.85,0,0,0,0
427,140,27,31,2,29,33,14503,9158,7656.2,0,0,0,0
427.1,140,27,31,2,29,33,14765,9110,7654.97,0,0,0,0
427.2,139,28,31,2,30,33,14856,9043,7652.835,0,1,0,0
427.3,139,28,31,2,30,33,14995,8965,7651.41,0,0,0,0
427.4,139,28,31,2,30,33,15076,8933,7649.99,0,0,0,0
427.5,139,28,31,2,30,33,15067,8853,7648.365,0,0,0,0
427.6,138,28,32,2,30,34,14948,8783,7646.27,0,0,0,1
427.7,138,28,32,2,30,34,14765,8755,7645.035,0,0,0,0
427.8,138,28,32,2,30,34,14591,8758,7643.675,0,0,0,0
427.9,139,27,31,3,30,34,14288,8801,7642.13,1,1,0,0
428,139,27,32,2,29,34,14094,8865,7640.985,1,0,0,0
428.1,140,27,31,2,29,33,13705,8941,7639.755,0,0,1,0
428.2,140,27,31,2,29,33,13325,8985,7638.525,0,0,0,0
428.3,140,27,31,2,29,33,12939,9000,7637.415,0,0,0,0
428.4,140,27,31,2,29,33,12579,9082,7636.52,0,0,0,0
428.5,139,28,31,2,30,33,12206,9102,7635.825,0,1,0,0
428.6,139,28,31,2,30,33,11768,9171,7635.715,0,0,0,0
428.7,139,28,31,2,30,33,11390,9247,7635.125,0,0,0,0
428.8,138,29,31,2,31,33,10950,9242,7634.805,0,1,0,0
428.9,138,29,31,2,31,33,10672,9244,7635.34,0,0,0,0
429,138,29,31,2,31,33,10326,9261,7636.01,0,0,0,0
429.1,138,29,31,2,31,33,9977,9214,7636.195,0,0,0,0
429.2,139,29,31,1,30,32,9684,9228,7636.64,1,0,1,0
429.3,139,29,30,2,31,32,9407,9208,7637.93,0,1,0,0
429.4,140,28,30,2,30,32,9078,9157,7638.35,1,0,0,0
429.5,140,28,30,2,30,32,8792,9084,7639.59,0,0,0,0
429.6,140,28,30,2,30,32,8608,8976,7641.05,0,0,0,0
429.7,140,28,30,2,30,32,8354,8871,7642.895,0,0,0,0
429.8,139,29,30,2,31,32,8090,8755,7644.375,0,1,0,0
429.9,139,29,30,2,31,32,7885,8602,7646.295,0,0,0,0
430,139,29,30,2,31,32,7646,8491,7648.66,0,0,0,0
430.1,139,29,30,2,31,32,7413,8317,7650.36,0,0,0,0
430.2,139,29,30,2,31,32,7207,8255,7652.45,0,0,0,0
430.3,139,29,30,2,31,32,7063,8205,7655.02,0,0,0,0
430.4,139,29,29,3,32,32,6857,8129,7657.3,0,1,0,0
430.5,139,29,29,3,32,32,6740,7997,7659.66,0,0,0,0
430.6,139,29,29,3,32,32,6593,7896,7662.495,0,0,0,0
430.7,139,29,30,2,31,32,6429,7760,7664.98,1,0,0,0
430.8,139,29,30,2,31,32,6320,7667,7667.78,0,0,0,0
430.9,139,29,30,2,31,32,6234,7601,7670.51,0,0,0,0
431,139,29,30,2,31,32,6121,7598,7673.72,0,0,0,0
431.1,139,29,30,2,31,32,6073,7540,7676.96,0,0,0,0
431.2,140,29,29,2,31,31,5991,7552,7680.37,0,0,1,0
431.3,140,29,29,2,31,31,5886,7552,7684.065,0,0,0,0
431.4,140,29,29,2,31,31,5874,7537,7687.58,0,0,0,0
431.5,140,29,29,2,31,31,5837,7608,7691.17,0,0,0,0
431.6,139,29,30,2,31,32,5758,7665,7694.34,0,0,0,1
431.7,139,29,30,2,31,32,5715,7708,7698.075,0,0,0,0
431.8,139,29,30,2,31,32,5720,7799,7701.445,0,0,0,0
431.9,139,29,30,2,31,32,5671,7953,7704.99,0,0,0,0
432,139,29,30,2,31,32,5693,8018,7708.53,0,0,0,0
432.1,139,29,30,2,31,32,5671,8131,7711.785,0,0,0,0
432.2,139,29,30,2,31,32,5648,8207,7715.05,0,0,0,0
432.3,139,29,30,2,31,32,5703,8339,7718.77,0,0,0,0
432.4,139,29,30,2,31,32,5775,8461,7722.17,0,0,0,0
432.5,138,29,31,2,31,33,5800,8560,7725.3,0,0,0,1
432.6,139,28,31,2,30,33,5818,8672,7728.415,1,0,0,0
432.7,139,28,31,2,30,33,5879,8770,7731.515,0,0,0,0
432.8,139,28,31,2,30,33,5932,8969,7734.625,0,0,0,0
432.9,139,28,31,2,30,33,6015,9147,7737.845,0,0,0,0
433,139,28,31,2,30,33,6103,9237,7740.96,0,0,1,1
433.1,139,28,31,2,30,33,6157,9343,7744.02,0,0,0,0
433.2,140,27,31,2,29,33,6253,9482,7747,1,0,0,0
433.3,140,27,31,2,29,33,6392,9565,7749.885,0,0,0,0
433.4,140,27,31,2,29,33,6452,9673,7752.135,0,0,0,0
433.5,140,27,31,2,29,33,6582,9737,7753.99,0,0,0,0
433.6,140,27,31,2,29,33,6654,9807,7756.355,0,0,0,0
433.7,140,27,31,2,29,33,6635,9867,7758.495,0,0,0,0
