"R0","K","log10K","r","gamma","dt","nsim","t_max","n_patch","alpha","I_init","ext_prob","n_ext","mean_ext_time_index","mean_T_ext","omega_sq","T_osc","omega_logistic_sq","T_osc_logistic","ratio","log10_T_osc","log10_mean_T_ext","log10_ratio","oscillatory","logistic_oscillatory","positive_extinction_time","within_Tosc_window","finite_valid"
1.6,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,0.014,14,31.2857142857143,3.02857142857143,0.065,24.6446803760217,0.04534912109375,29.5049872379381,0.122889458591563,1.39172319003669,0.481237820914495,-0.910485369122193,TRUE,TRUE,TRUE,TRUE,TRUE
1.7,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,0.011,11,24.5454545454545,2.35454545454545,0.0762109375,22.759945423258,0.0501189446366782,28.0658958762741,0.103451278584323,1.35717121631678,0.371907078923027,-0.985264137393754,TRUE,TRUE,TRUE,TRUE,TRUE
1.8,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,0.005,5,27,2.6,0.08734375,21.2600338372702,0.0543499228395062,26.9513424563363,0.122295195760321,1.32756395140685,0.414973347970818,-0.912590603436029,TRUE,TRUE,TRUE,TRUE,TRUE
1.9,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,0.007,7,18.1428571428571,1.71428571428571,0.0983984375,20.0302222098291,0.0581284626038781,26.0606623831857,0.0855849573872673,1.30168576726498,0.234083206033368,-1.06760256123162,TRUE,TRUE,TRUE,TRUE,TRUE
2,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,0.007,7,98.2857142857143,9.72857142857143,0.109375,18.9985665875796,0.0615234375,25.3314221167728,0.512068707064012,1.27872083534293,0.988049071898528,-0.290671763444402,TRUE,TRUE,TRUE,TRUE,TRUE
2.1,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,0.005,5,74.4,7.34,0.1202734375,18.1173638598121,0.0645904195011338,24.7226952667714,0.405136202860152,1.25809500656244,0.865696059916071,-0.39239894664637,TRUE,TRUE,TRUE,TRUE,TRUE
2.2,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,0.023,23,261.913043478261,26.0913043478261,0.13109375,17.3535717168658,0.0673747417355372,24.2064616513699,1.50351205927643,1.23938887493571,1.4164957907485,0.177106915812795,TRUE,TRUE,TRUE,TRUE,TRUE
2.3,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,0.082,82,250.670731707317,24.9670731707317,0.1418359375,16.6834831310346,0.069913752362949,23.7628519596109,1.4965144253533,1.22228672655759,1.3973676340493,0.175080907491708,TRUE,TRUE,TRUE,TRUE,TRUE
2.4,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,0.195,195,247.764102564103,24.6764102564103,0.1525,16.0895888554298,0.0722384982638889,23.3773626389521,1.53368805617943,1.20654494651671,1.3922819819729,0.185737035456187,TRUE,TRUE,TRUE,TRUE,TRUE
2.5,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,0.346,346,239.864161849711,23.8864161849711,0.1630859375,15.5586392480406,0.074375,23.0391461105651,1.53525098205354,1.19197161110423,1.37815099496355,0.186179383859316,TRUE,TRUE,TRUE,TRUE,TRUE
2.6,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,0.488,488,230.104508196721,22.9104508196721,0.17359375,15.0803987760212,0.0763452292899408,22.7399191615557,1.51922049011735,1.17841282587962,1.36003363508942,0.1816208092098,TRUE,TRUE,TRUE,TRUE,TRUE
2.7,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,0.66,660,221.672727272727,22.0672727272727,0.1840234375,14.6468184655769,0.0781678669410151,22.4732424862213,1.50662567294976,1.16574329889492,1.34374866244643,0.17800536355151,TRUE,TRUE,TRUE,TRUE,TRUE
2.8,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,0.786,786,213.555979643766,21.2555979643766,0.194375,14.2514700733192,0.0798588966836735,22.2340314418974,1.49146704550642,1.15385966517266,1.32747332708607,0.173613661913416,TRUE,TRUE,TRUE,TRUE,TRUE
2.9,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,0.868,868,208.463133640553,20.7463133640553,0.2046484375,13.8891494742915,0.0814320749108205,22.0182154960213,1.49370653706739,1.14267565179007,1.31694093343866,0.174265281648588,TRUE,TRUE,TRUE,TRUE,TRUE
3,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,0.903,903,202.153931339978,20.1153931339978,0.21484375,13.5555925437809,0.0828993055555556,21.8224959773837,1.48391839523285,1.13211850626692,1.30352852481469,0.171410018547767,TRUE,TRUE,TRUE,TRUE,TRUE
3.1,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,0.937,937,194.081109925294,19.3081109925294,0.2249609375,13.2472676740729,0.0842709417273673,21.6441704190118,1.45751648321551,1.12212631174909,1.28573978669236,0.163613474943273,TRUE,TRUE,TRUE,TRUE,TRUE
3.2,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,0.967,967,189.171664943123,18.8171664943123,0.235,12.9612216400122,0.0855560302734375,21.4810029930603,1.45180500858209,1.11264593722225,1.27455422756464,0.161908290342394,TRUE,TRUE,TRUE,TRUE,TRUE
3.3,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,0.994,994,185.405432595573,18.4405432595573,0.2449609375,12.6949633269277,0.0867625114784206,21.3311274682375,1.45258735962179,1.10363145062636,1.26577371124866,0.1621422606223,TRUE,TRUE,TRUE,TRUE,TRUE
3.4,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,0.984,984,179.930894308943,17.8930894308943,0.25484375,12.4463747998286,0.0878973832179931,21.1929735150467,1.43761454388636,1.09504287482992,1.25268533257138,0.157642457741457,TRUE,TRUE,TRUE,TRUE,TRUE
3.5,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,0.991,991,174.55297679112,17.355297679112,0.2646484375,12.2136424277827,0.0889668367346939,21.0652100360088,1.42097640255403,1.08684520124082,1.23943206711645,0.152586865875631,TRUE,TRUE,TRUE,TRUE,TRUE
3.6,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,0.998,998,170.140280561122,16.9140280561122,0.274375,11.9952029294565,0.0899763695987654,20.9467010875204,1.41006602019017,1.07900759956502,1.228247046641,0.149239447075982,TRUE,TRUE,TRUE,TRUE,TRUE
3.7,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,0.999,999,167.481481481481,16.6481481481481,0.2840234375,11.7897006647649,0.0909308802045289,20.8364712356443,1.41209252223879,1.07150277869211,1.22136593191026,0.149863153218153,TRUE,TRUE,TRUE,TRUE,TRUE
3.8,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,0.998,998,164.040080160321,16.3040080160321,0.29359375,11.5959535038101,0.0918347472299169,20.733678064226,1.40600839859137,1.0643064652998,1.21229438018772,0.147987914887926,TRUE,TRUE,TRUE,TRUE,TRUE
3.9,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,1,1000,161.144,16.0144,0.3030859375,11.4129253092895,0.0926918967784352,20.6375901649254,1.40318100451995,1.05739697508,1.20451067190583,0.147113696825838,TRUE,TRUE,TRUE,TRUE,TRUE
4,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,0.999,999,159.322322322322,15.8322322322322,0.3125,11.2397035696652,0.093505859375,20.5475693713163,1.40859873519813,1.05075485751807,1.19954215161504,0.148787294096977,TRUE,TRUE,TRUE,TRUE,TRUE
4.1,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,1,1000,156.09,15.509,0.3218359375,11.0754810813609,0.0942798185603807,20.4630563094406,1.40030034687164,1.04436259958519,1.19058379597718,0.146221196391985,TRUE,TRUE,TRUE,TRUE,TRUE
4.2,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,1,1000,153.972,15.2972,0.33109375,10.9195408414784,0.0950166524943311,20.3835585624363,1.40090139522102,1.03820437699466,1.18461194481543,0.146407567820772,TRUE,TRUE,TRUE,TRUE,TRUE
4.3,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,1,1000,151.934,15.0934,0.3402734375,10.7712435066819,0.0957189697133586,20.30864091226,1.40126810712587,1.03226584414436,1.17878708171816,0.146521237573799,TRUE,TRUE,TRUE,TRUE,TRUE
4.4,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,1,1000,150.047,14.9047,0.349375,10.6300169186351,0.0963891399793388,20.2379172442684,1.40213323403758,1.02653395574287,1.17332323902978,0.146789283286919,TRUE,TRUE,TRUE,TRUE,TRUE
4.5,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,1,1000,149.334,14.8334,0.3583984375,10.4953473053334,0.0970293209876543,20.1710437924249,1.41333102835598,1.02099681455198,1.17124070814219,0.150243893590219,TRUE,TRUE,TRUE,TRUE,TRUE
4.6,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,1,1000,146.896,14.5896,0.36734375,10.36677185047,0.0976414815689981,20.1077134724829,1.40734263379574,1.01564354078759,1.16404338509605,0.148399844308458,TRUE,TRUE,TRUE,TRUE,TRUE
4.7,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,1,1000,146.348,14.5348,0.3762109375,10.2438723864257,0.0982274219103667,20.0476511035989,1.41887749590285,1.01046415958394,1.16240906022107,0.151944900637127,TRUE,TRUE,TRUE,TRUE,TRUE
4.8,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,1,1000,144.869,14.3869,0.385,10.1262700155043,0.0987887912326389,19.9906093596656,1.42075018520859,1.00544950360386,1.15796722493514,0.152517721331277,TRUE,TRUE,TRUE,TRUE,TRUE
4.9,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,1,1000,143.679,14.2679,0.3937109375,10.0136205022067,0.0993271032902957,19.9363653233145,1.4248492837187,1.00059112841294,1.15436005681992,0.153768928406977,TRUE,TRUE,TRUE,TRUE,TRUE
5,31622.7766016838,4.5,0.125,1,0.1,1000,200,1,0,10,1,1000,142.682,14.1682,0.40234375,9.90561030927321,0.09984375,19.8847175402503,1.43032075335493,0.995881238661454,1.15131467877796,0.155433440116508,TRUE,TRUE,TRUE,TRUE,TRUE
1.1,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,0.248,248,92.0967741935484,9.10967741935484,0.00777343750000001,71.2645115495061,0.00813533057851241,69.6614108211252,NA,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE
1.2,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,0.125,125,63.784,6.2784,0.019375,45.1397357914473,0.0181206597222222,46.6759177441219,0.139088098100689,1.65455901276894,0.797848981363836,-0.856710031405105,TRUE,TRUE,TRUE,TRUE,TRUE
1.3,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,0.053,53,44.7924528301887,4.37924528301887,0.0308984375,35.744696116623,0.0265347633136095,38.5720089881553,0.122514547857138,1.5532116092652,0.641399270855129,-0.911812338410073,TRUE,TRUE,TRUE,TRUE,TRUE
1.4,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,0.046,46,38.6739130434783,3.76739130434783,0.04234375,30.5341060694568,0.0337213010204082,34.2158794660273,0.123383055517592,1.48478520991286,0.576040731032343,-0.908744478880513,TRUE,TRUE,TRUE,TRUE,TRUE
1.5,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,0.027,27,34.1481481481481,3.31481481481481,0.0537109375,27.1111850875619,0.0399305555555556,31.4432328657257,0.122267425939104,1.4331485019309,0.520459271156925,-0.912689230773974,TRUE,TRUE,TRUE,TRUE,TRUE
1.6,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,0.025,25,27.68,2.668,0.065,24.6446803760217,0.04534912109375,29.5049872379381,0.108258657012077,1.39172319003669,0.426185825244511,-0.965537364792176,TRUE,TRUE,TRUE,TRUE,TRUE
1.7,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,0.012,12,21.75,2.075,0.0762109375,22.759945423258,0.0501189446366782,28.0658958762741,0.0911689356635976,1.35717121631678,0.317018101048112,-1.04015311526867,TRUE,TRUE,TRUE,TRUE,TRUE
1.8,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,0.005,5,29.8,2.88,0.08734375,21.2600338372702,0.0543499228395062,26.9513424563363,0.135465447611432,1.32756395140685,0.459392487759231,-0.868171463647616,TRUE,TRUE,TRUE,TRUE,TRUE
1.9,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,0.002,2,14,1.3,0.0983984375,20.0302222098291,0.0581284626038781,26.0606623831857,0.0649019260186777,1.30168576726498,0.113943352306837,-1.18774241495815,TRUE,TRUE,TRUE,TRUE,TRUE
2,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,0.003,3,8,0.7,0.109375,18.9985665875796,0.0615234375,25.3314221167728,0.0368448849429318,1.27872083534293,-0.154901959985743,-1.43362279532867,TRUE,TRUE,TRUE,TRUE,TRUE
2.1,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,0.005,5,18.6,1.76,0.1202734375,18.1173638598121,0.0645904195011338,24.7226952667714,0.097144375617693,1.25809500656244,0.24551266781415,-1.01258233874829,TRUE,TRUE,TRUE,TRUE,TRUE
2.2,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,0.005,5,73.4,7.24,0.13109375,17.3535717168658,0.0673747417355372,24.2064616513699,0.417205179321298,1.23938887493571,0.859738566197147,-0.379650308738561,TRUE,TRUE,TRUE,TRUE,TRUE
2.3,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,0.017,17,222.235294117647,22.1235294117647,0.1418359375,16.6834831310346,0.069913752362949,23.7628519596109,1.32607377236535,1.22228672655759,1.34485441204413,0.122567685486532,TRUE,TRUE,TRUE,TRUE,TRUE
2.4,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,0.082,82,247.414634146341,24.6414634146341,0.1525,16.0895888554298,0.0722384982638889,23.3773626389521,1.53151604034421,1.20654494651671,1.39166649626949,0.185121549752776,TRUE,TRUE,TRUE,TRUE,TRUE
2.5,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,0.158,158,253.689873417722,25.2689873417722,0.1630859375,15.5586392480406,0.074375,23.0391461105651,1.62411294065799,1.19197161110423,1.4025878378561,0.210616226751869,TRUE,TRUE,TRUE,TRUE,TRUE
2.6,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,0.316,316,248.832278481013,24.7832278481013,0.17359375,15.0803987760212,0.0763452292899408,22.7399191615557,1.64340666425268,1.17841282587962,1.39415786964799,0.215745043768368,TRUE,TRUE,TRUE,TRUE,TRUE
2.7,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,0.477,477,238.895178197065,23.7895178197065,0.1840234375,14.6468184655769,0.0781678669410151,22.4732424862213,1.62421060079477,1.16574329889492,1.37638563958401,0.210642340689088,TRUE,TRUE,TRUE,TRUE,TRUE
2.8,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,0.623,623,230.92937399679,22.992937399679,0.194375,14.2514700733192,0.0798588966836735,22.2340314418974,1.61337302617819,1.15385966517266,1.36159445691442,0.207734791741757,TRUE,TRUE,TRUE,TRUE,TRUE
2.9,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,0.76,760,224.197368421053,22.3197368421053,0.2046484375,13.8891494742915,0.0814320749108205,22.0182154960213,1.60699090202885,1.14267565179007,1.34868906980428,0.206013418014216,TRUE,TRUE,TRUE,TRUE,TRUE
3,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,0.858,858,213.32634032634,21.232634032634,0.21484375,13.5555925437809,0.0828993055555556,21.8224959773837,1.56633758089573,1.13211850626692,1.32700387428275,0.19488536801583,TRUE,TRUE,TRUE,TRUE,TRUE
3.1,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,0.908,908,207.761013215859,20.6761013215859,0.2249609375,13.2472676740729,0.0842709417273673,21.6441704190118,1.56078233114081,1.12212631174909,1.31546865172635,0.193342339977261,TRUE,TRUE,TRUE,TRUE,TRUE
3.2,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,0.937,937,203.553895410886,20.2553895410886,0.235,12.9612216400122,0.0855560302734375,21.4810029930603,1.5627685494212,1.11264593722225,1.30654059972491,0.193894662502667,TRUE,TRUE,TRUE,TRUE,TRUE
3.3,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,0.968,968,196.691115702479,19.5691115702479,0.2449609375,12.6949633269277,0.0867625114784206,21.3311274682375,1.54148626240923,1.10363145062636,1.29157110931169,0.187939658685329,TRUE,TRUE,TRUE,TRUE,TRUE
3.4,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,0.989,989,190.564206268959,18.9564206268959,0.25484375,12.4463747998286,0.0878973832179931,21.1929735150467,1.52304754852448,1.09504287482992,1.27775633676049,0.182713461930566,TRUE,TRUE,TRUE,TRUE,TRUE
3.5,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,0.991,991,187.177598385469,18.6177598385469,0.2646484375,12.2136424277827,0.0889668367346939,21.0652100360088,1.52434132148789,1.08684520124082,1.26992742378355,0.183082222542731,TRUE,TRUE,TRUE,TRUE,TRUE
3.6,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,0.993,993,182.551863041289,18.1551863041289,0.274375,11.9952029294565,0.0899763695987654,20.9467010875204,1.51353723741891,1.07900759956502,1.25900070989667,0.179993110331649,TRUE,TRUE,TRUE,TRUE,TRUE
3.7,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,0.998,998,176.983967935872,17.5983967935872,0.2840234375,11.7897006647649,0.0909308802045289,20.8364712356443,1.49269241806812,1.07150277869211,1.24547310557482,0.173970326882716,TRUE,TRUE,TRUE,TRUE,TRUE
3.8,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,0.999,999,174.183183183183,17.3183183183183,0.29359375,11.5959535038101,0.0918347472299169,20.733678064226,1.49347945493469,1.0643064652998,1.23850571790458,0.174199252604782,TRUE,TRUE,TRUE,TRUE,TRUE
3.9,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,1,1000,171.575,17.0575,0.3030859375,11.4129253092895,0.0926918967784352,20.6375901649254,1.49457737939598,1.05739697508,1.23191537995194,0.174518404871947,TRUE,TRUE,TRUE,TRUE,TRUE
4,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,1,1000,169.282,16.8282,0.3125,11.2397035696652,0.093505859375,20.5475693713163,1.49721030414162,1.05075485751807,1.22603766488407,0.175282807366006,TRUE,TRUE,TRUE,TRUE,TRUE
4.1,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,1,1000,166.607,16.5607,0.3218359375,11.0754810813609,0.0942798185603807,20.4630563094406,1.49525784734265,1.04436259958519,1.21907868991941,0.174716090334215,TRUE,TRUE,TRUE,TRUE,TRUE
4.2,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,1,1000,163.309,16.2309,0.33109375,10.9195408414784,0.0950166524943311,20.3835585624363,1.48640865358973,1.03820437699466,1.21034260203183,0.172138225037166,TRUE,TRUE,TRUE,TRUE,TRUE
4.3,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,1,1000,160.74,15.974,0.3402734375,10.7712435066819,0.0957189697133586,20.30864091226,1.4830228274099,1.03226584414436,1.20341368009645,0.171147835952089,TRUE,TRUE,TRUE,TRUE,TRUE
4.4,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,1,1000,159.36,15.836,0.349375,10.6300169186351,0.0963891399793388,20.2379172442684,1.48974363081572,1.02653395574287,1.19964549308017,0.173111537337301,TRUE,TRUE,TRUE,TRUE,TRUE
4.5,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,1,1000,157.674,15.6674,0.3583984375,10.4953473053334,0.0970293209876543,20.1710437924249,1.49279481128159,1.02099681455198,1.19499693141817,0.174000116866192,TRUE,TRUE,TRUE,TRUE,TRUE
4.6,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,1,1000,155.439,15.4439,0.36734375,10.36677185047,0.0976414815689981,20.1077134724829,1.48975015778898,1.01564354078759,1.18875698088332,0.173113440095736,TRUE,TRUE,TRUE,TRUE,TRUE
4.7,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,1,1000,154.952,15.3952,0.3762109375,10.2438723864257,0.0982274219103667,20.0476511035989,1.50286917088116,1.01046415958394,1.18738533522247,0.176921175638529,TRUE,TRUE,TRUE,TRUE,TRUE
4.8,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,1,1000,152.802,15.1802,0.385,10.1262700155043,0.0987887912326389,19.9906093596656,1.49909097592278,1.00544950360386,1.1812774934517,0.175827989847836,TRUE,TRUE,TRUE,TRUE,TRUE
4.9,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,1,1000,151.547,15.0547,0.3937109375,10.0136205022067,0.0993271032902957,19.9363653233145,1.50342226337442,1.00059112841294,1.17767210560483,0.177080977191882,TRUE,TRUE,TRUE,TRUE,TRUE
5,56234.1325190349,4.75,0.125,1,0.1,1000,200,1,0,10,1,1000,149.896,14.8896,0.40234375,9.90561030927321,0.09984375,19.8847175402503,1.5031481690796,0.995881238661454,1.17288303085317,0.17700179219172,TRUE,TRUE,TRUE,TRUE,TRUE
1.1,1e+05,5,0.125,1,0.1,1000,200,1,0,10,0.253,253,82.00395256917,8.100395256917,0.00777343750000001,71.2645115495061,0.00813533057851241,69.6614108211252,NA,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE
1.2,1e+05,5,0.125,1,0.1,1000,200,1,0,10,0.115,115,65.2347826086957,6.42347826086957,0.019375,45.1397357914473,0.0181206597222222,46.6759177441219,0.142302079271067,1.65455901276894,0.807770258667375,-0.846788754101566,TRUE,TRUE,TRUE,TRUE,TRUE
1.3,1e+05,5,0.125,1,0.1,1000,200,1,0,10,0.06,60,52.7166666666667,5.17166666666667,0.0308984375,35.744696116623,0.0265347633136095,38.5720089881553,0.144683469955745,1.5532116092652,0.713630525200522,-0.839581084064679,TRUE,TRUE,TRUE,TRUE,TRUE
1.4,1e+05,5,0.125,1,0.1,1000,200,1,0,10,0.049,49,38.6326530612245,3.76326530612245,0.04234375,30.5341060694568,0.0337213010204082,34.2158794660273,0.123247927991147,1.48478520991286,0.575564836689097,-0.909220373223759,TRUE,TRUE,TRUE,TRUE,TRUE
1.5,1e+05,5,0.125,1,0.1,1000,200,1,0,10,0.014,14,32.1428571428571,3.11428571428571,0.0537109375,27.1111850875619,0.0399305555555556,31.4432328657257,0.114870880938159,1.4331485019309,0.493358453590348,-0.939790048340551,TRUE,TRUE,TRUE,TRUE,TRUE
1.6,1e+05,5,0.125,1,0.1,1000,200,1,0,10,0.01,10,24.6,2.36,0.065,24.6446803760217,0.04534912109375,29.5049872379381,0.0957610309402182,1.39172319003669,0.372912002970107,-1.01881118706658,TRUE,TRUE,TRUE,TRUE,TRUE
1.7,1e+05,5,0.125,1,0.1,1000,200,1,0,10,0.007,7,24.4285714285714,2.34285714285714,0.0762109375,22.759945423258,0.0501189446366782,28.0658958762741,0.102937731145129,1.35717121631678,0.369745808033441,-0.98742540828334,TRUE,TRUE,TRUE,TRUE,TRUE
1.8,1e+05,5,0.125,1,0.1,1000,200,1,0,10,0.01,10,16,1.5,0.08734375,21.2600338372702,0.0543499228395062,26.9513424563363,0.0705549206309542,1.32756395140685,0.176091259055681,-1.15147269235117,TRUE,TRUE,TRUE,TRUE,TRUE
1.9,1e+05,5,0.125,1,0.1,1000,200,1,0,10,0.004,4,18.75,1.775,0.0983984375,20.0302222098291,0.0581284626038781,26.0606623831857,0.088616091294733,1.30168576726498,0.249198357391113,-1.05248740987387,TRUE,TRUE,TRUE,TRUE,TRUE
2,1e+05,5,0.125,1,0.1,1000,200,1,0,10,0.004,4,12.25,1.125,0.109375,18.9985665875796,0.0615234375,25.3314221167728,0.0592149936582833,1.27872083534293,0.0511525224473813,-1.22756831289555,TRUE,TRUE,TRUE,TRUE,TRUE
2.1,1e+05,5,0.125,1,0.1,1000,200,1,0,10,0.006,6,14.8333333333333,1.38333333333333,0.1202734375,18.1173638598121,0.0645904195011338,24.7226952667714,0.0763540073510277,1.25809500656244,0.14092684199243,-1.11716816457001,TRUE,TRUE,TRUE,TRUE,TRUE
2.2,1e+05,5,0.125,1,0.1,1000,200,1,0,10,0,0,NA,NA,0.13109375,17.3535717168658,0.0673747417355372,24.2064616513699,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE
2.3,1e+05,5,0.125,1,0.1,1000,200,1,0,10,0.004,4,87.75,8.675,0.1418359375,16.6834831310346,0.069913752362949,23.7628519596109,0.519975351182078,1.22228672655759,0.938269483462911,-0.284017243094682,TRUE,TRUE,TRUE,TRUE,TRUE
2.4,1e+05,5,0.125,1,0.1,1000,200,1,0,10,0.008,8,249.375,24.8375,0.1525,16.0895888554298,0.0722384982638889,23.3773626389521,1.54370010465607,1.20654494651671,1.39510788011787,0.188562933601159,TRUE,TRUE,TRUE,TRUE,TRUE
2.5,1e+05,5,0.125,1,0.1,1000,200,1,0,10,0.027,27,247.925925925926,24.6925925925926,0.1630859375,15.5586392480406,0.074375,23.0391461105651,1.58706633651797,1.19197161110423,1.39256669096658,0.200595079862347,TRUE,TRUE,TRUE,TRUE,TRUE
2.6,1e+05,5,0.125,1,0.1,1000,200,1,0,10,0.111,111,262.540540540541,26.1540540540541,0.17359375,15.0803987760212,0.0763452292899408,22.7399191615557,1.73430785501777,1.17841282587962,1.41753901698308,0.239126191103455,TRUE,TRUE,TRUE,TRUE,TRUE
2.7,1e+05,5,0.125,1,0.1,1000,200,1,0,10,0.252,252,254.956349206349,25.3956349206349,0.1840234375,14.6468184655769,0.0781678669410151,22.4732424862213,1.73386698144174,1.16574329889492,1.40475907517136,0.239015776276436,TRUE,TRUE,TRUE,TRUE,TRUE
2.8,1e+05,5,0.125,1,0.1,1000,200,1,0,10,0.436,436,247.497706422018,24.6497706422018,0.194375,14.2514700733192,0.0798588966836735,22.2340314418974,1.72963003222732,1.15385966517266,1.39181288266844,0.237953217495781,TRUE,TRUE,TRUE,TRUE,TRUE
2.9,1e+05,5,0.125,1,0.1,1000,200,1,0,10,0.595,595,238.005042016807,23.7005042016807,0.2046484375,13.8891494742915,0.0814320749108205,22.0182154960213,1.70640428670955,1.14267565179007,1.37475758523704,0.232081933446977,TRUE,TRUE,TRUE,TRUE,TRUE
3,1e+05,5,0.125,1,0.1,1000,200,1,0,10,0.733,733,229.743519781719,22.8743519781719,0.21484375,13.5555925437809,0.0828993055555556,21.8224959773837,1.68744759067476,1.13211850626692,1.35934879951267,0.227230293245754,TRUE,TRUE,TRUE,TRUE,TRUE
3.1,1e+05,5,0.125,1,0.1,1000,200,1,0,10,0.828,828,223.952898550725,22.2952898550725,0.2249609375,13.2472676740729,0.0842709417273673,21.6441704190118,1.68301044438831,1.12212631174909,1.34821312286819,0.226086811119102,TRUE,TRUE,TRUE,TRUE,TRUE
3.2,1e+05,5,0.125,1,0.1,1000,200,1,0,10,0.902,902,216.854767184035,21.5854767184035,0.235,12.9612216400122,0.0855560302734375,21.4810029930603,1.6653890596059,1.11264593722225,1.33416164455522,0.22151570733297,TRUE,TRUE,TRUE,TRUE,TRUE
